@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.55,0.27,0,0.122,0.04,3.891,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,0,0,1.684,0
0.18,0.14,0,0.07,0.03,0.77,0.07,0.03,0,0,0,0,0,0.03,0.62,0,0.22,0.019,0.414,0,2.393,0
0,0,0,0,0,0,0,0,0,0,0,0,3.75,0.75,0.75,0.75,0,0,0.222,0,1.833,0
0,1.78,0,0,0,3.57,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,2.388,0
0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.44,0.44,0.44,0,0.175,0.058,8.478,0
0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0.76,0,0.118,0,1.735,0
0,0,0,0,0,0.4,0,0,0,0,0,0,13.93,0,0.4,0,0,2.053,1.932,0,6.113,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0.286,0.143,2.724,0
0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0.48,0.24,0,0,0.036,0,2.364,0
0.22,0,0,0.14,0,0.51,0.44,0.07,0,0,0,0,1.99,0.29,0.07,0,0,0.041,0.031,0,1.912,0
0,0,0,0.51,0,0.51,0.51,0,0.51,0,0,0,0.51,0,0.51,0,0.51,0,0.158,0,1.711,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.12,1.96,0
0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.204,0,2.538,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,1.34,2.69,0,0,0,2.362,0
0,0,0,0.67,0,2.02,0,0,0,0,0,0,2.02,0,0,0,0,0,0.205,0,2.84,0
0,0.77,0,0,0,1.16,0,0,0,0,0,0,0,0,0.38,0,0,0,0.067,0,1.225,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0.29,0,1.19,0,0,0,0,0,0,0.29,0,0,0,0.156,0.125,3.338,0
0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214,0
0,1.35,0,0,0,0.19,0,0,0,0,0,0,2.32,0,0.38,0,0,0,0.337,0,3.937,0
0,0,0,0,0,0.43,0,0,0,0,0,0,0.14,0,0,0,0,0.058,0.156,0,1.566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0.263,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0.248,0,4.166,0
0,0,0.46,0,0,0.46,0,0,0,0,0,0,0.46,0,0.92,0.46,0,0.163,0.163,0.081,2.343,0
0,0,0,0,0,0,0.54,0,0.54,0,0,0,0,0,0,0,0.54,0,0,0,2.038,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,1.488,0
0.26,0.26,0,0.52,0,0,0,0,0,0,0,0,1.83,0.26,0.26,0,0,0.065,0,0,1.455,0
0,0,0,0,0,0.96,0,0,0,0,0,0,2.89,0,0.48,0,0,0,0.371,0,2.534,0
0,0,0,0,0,0,0,0,0,0,0,0,5.26,2.63,0,0,0,0,0.793,0,3.076,0
0,0.08,0,0.16,0,0.81,0.16,0,0,0,0.08,0,3.49,0.32,0.08,0,0,0.022,0.111,0,2.145,0
0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,2,0
0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0.3,0,0,0,0,1.8,0.3,0,0,0,0,0,0,0,0,0,1.2,0.102,0.718,0,1.404,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,1.944,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,1,0
0.04,0.08,0,0.04,0,0.41,0.06,0,0,0,0.02,0,0,0.02,0.82,0,0.26,0.005,0.213,0.008,2.246,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0.675,0,0,1,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.86,0,0,0,0,2.6,0,0,0,0,0,1.73,0,0,0,0,0,0.561,0.14,0,1.352,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,2.94,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0.93,0.93,0.93,0,0.163,0,1.911,0
0,0,0,0,0,0.43,0.08,0,0,0,0,0,0,0,0,0.51,0,0,0.083,0,1.329,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0.163,0,3.28,0
0.36,0.36,0,0,0,1.44,0,0,0,0,0,0,1.8,0.72,0.36,0,0,0,0,0,1.636,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0.176,0.088,4.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.071,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07,0,0,0,0,0.31,0,0,0,0,0,0,0.55,0,0.47,0,0,0.096,0.234,0,3.617,0
0,0,0,0,0,0.99,0,0,0.99,0,0,0,0.99,0,0,0,0,0,0,0,1.565,0
0.15,0.31,0,0,0.31,0.31,0,0,0,0,0,0,3.34,0.15,0.47,0.15,0,0.149,0.199,0,4.026,0
0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0.119,0,1.842,0
0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,4.571,0
0,0.29,0,0.29,0.29,1.45,0,0,0,0,0,0,0.87,0,0,0,0,0.037,0.113,0,1.531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0.404,0,2.076,0
0.09,0.09,0,0,0,3.66,0.09,0,0,0,0,0,1.37,0,0,0,0,0.027,0,0,1.263,0
0.1,0,0,0,0,0.31,0,0,0,0,0,0,0.52,0,0.1,0,0,0.132,0.251,0,2.784,0
0,1.96,0,0,0,0,0,0.98,0,0,0,0,1.96,0,0,0,3.92,0,0,0,3.129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08,0,0,0,0,0.22,0.04,0,0,0,0,0,0.39,0,0.08,0,0,0.163,0.197,0,3.851,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,1.375,0
0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,1.58,0,0,0,1.182,0,2.057,0
0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,2.06,0
0.39,0,0,0,0,0.19,0,0,0,0,0,0,1.39,0,0.19,0.39,0.19,0,0.191,0,2.566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0.19,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0.39,0.19,15.35,0.086,0,0,3.377,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0.465,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0.17,0,0.35,0,0.88,0,0,0,0,0,0,0.35,0,0,0.53,0,0,0.256,0,2.053,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0.85,0.42,0.85,0.42,1.28,0,0.204,0,2.108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0
0,0,0,0.14,0,0.73,0,0,0,0,0,0,2.48,0,1.16,0.14,3.07,0.144,0.433,0,4.113,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0
0,0,0,0,0,0.27,1.39,0,0.27,0,0,0,0,0,0,0.27,0.27,0.051,0,0,1.195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0.8,0.8,0,0.8,0,0,0,1.61,0,0.8,0,0,0,0,0,1.913,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,3.2,0
0.71,0.14,0.14,0,0.14,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.022,1.931,0
0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,1.2,1.2,0.197,0,0,3.4,0
0,0,0,0,0,0,0,0,0,0,0,0,1.97,0.24,0.24,0.24,0.49,0,0.15,0,2.367,0
0.13,0,0,0,0,0.66,0,0.66,0,0,0,0,0.13,0,0,0.13,0,0.014,0.042,0.183,5.603,0
0.09,0.09,0,0.28,0,0.09,0.18,0,0,0,0.09,0,0,0,0.28,0.37,0.09,0.014,0.084,0.042,1.877,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,1.522,0
0,0,0,0,0,1.72,0.86,0,0,0,0,0,0,0,0,0,0.86,0,0.321,0,3.956,0
0,0,0,0,0,0,0.48,0,0,0,0,0,0.48,0.48,1.44,0,0,0,0.304,0,3.016,0
0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0.99,0.072,0.116,0,1.302,0
0,0,0,0,0,0,0,0,0,0,0,0,2.56,1.28,0,0,0,0,0.632,0,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0.48,0,0,0,0,0.96,0,0,0,0,0,0,2.88,0.48,0,0.48,0,0,0.276,0,1.986,0
0,0,0,0,0,0.17,0,0,0.08,0,0,0.08,0,0,0.08,0,0.59,0,0.075,0,2.057,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,1.777,0
0,0,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,3.222,0
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,1.538,0
0,0,0,0,0,0.91,0,0,0,0,0,0,1.83,0,0.91,0,0,0.301,0,0,1.942,0
0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.66,0,0,0.058,0,1.153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,4.44,0,0,0,0,1.947,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.69,0,0,0.69,0,0,0,2.09,0,0,0.69,1.39,0,0.221,0,2.184,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,0,0.65,0.05,2.483,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,2.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0
0,0,0,0,0,0.59,0,0,0,0,0,0,1.79,0,0,0,0,0,0.141,0,1.87,0
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0
0.02,0.02,0,0,0.02,0.17,0,0,0,0,0,0,0.44,0.02,0.14,0.11,1.15,0.024,0.17,0,3.637,0
0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,3.03,0,0,0,1.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.167,0,2.195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,1.909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,3.33,0,0.8,0,1.5,0
0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,2,0
0,0,0,0.12,0,0.6,0.12,0.12,0,0,0,0,1.81,0,0.12,0,0,0.105,0.06,0,1.827,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,2,0
0,0.22,0.22,0,0,0.68,0,0,0.68,0.45,0,0,0,0,0.91,0,0,0,0.101,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,2.636,0
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,1.29,2.58,0,0.348,0,3.121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,1.4,0,0.064,0,1.065,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08,0.17,0,0.26,0,3.39,0.17,0,0.08,0,0,0,2.68,0,0.08,0,0,0.023,0.046,0,2.658,0
0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.47,1.91,0,0.076,0,1.833,0
0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0.182,0.365,0,2.25,0
0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.647,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,1.068,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0
0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,1.433,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0.81,0.4,0.4,0,0.323,0.053,5.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,1.88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0
0,0,0,0,0,0,0,1.79,0,0,0,0,0.59,0,0.29,0,0,0,0.052,0.235,3.153,0
0,0,0,0.65,0,1.62,0,0.32,0,0,0,0,0.32,0,0,0,0,0,0.081,0,4.093,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0.64,0,0,0,0.04,0,1.902,0
0,0,0,0,0,3.79,0,0,0,0,0,0,3.79,0,0,0,0,0,0.147,0,1.962,0
0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.4,0.2,0,0,0,0,0.096,0.012,2.037,0
0,0.04,0,0.04,0.04,0.74,0,0,0.13,0,0,0,1.49,0,0.32,0,0,0.027,0.184,0,1.686,0
0.16,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.16,0,0,0.118,0.047,0,1.983,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,2.77,0,0.213,0,1.72,0
0,0.34,0.68,0,0.34,0,0,0,0.34,0,0,0,0.34,0,0,0,0,0,0,0,1.411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,1.53,3.07,0,0.253,0,2.235,0
0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0.404,0,3.379,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0,3.333,0
0,0,0,0,0,1.28,0,0,0,0,0,0,2.56,0,1.28,0,0,0,0.148,0,2.034,0
0.32,0.32,0,0,0,1.29,0.32,0,0,0,0,0,0,0,0.32,1.29,0,0.058,0.174,0,1.833,0
0,0,0,1.57,0,1.57,0,0,0,0,0,0,3.14,0.78,0,0.78,0,0,0.372,0,3.971,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,1,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1.222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.342,0.342,2.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.22,0,0.22,0,0.22,0,1.59,0,0,0,0,0.68,0,0.45,0,0,0,0.053,0,4.964,0
0,0.52,0,0,0,0,0,0,0.52,0,0,0,0,0.52,0,0,0,0,0.087,0,1.093,0
0,0,0,4.23,0,0,0,0,0,0,0,0,0,0,0.84,0.84,1.69,0,0,0,1.605,0
0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,1.61,0,0,0.294,0,1.25,0
0.09,0.04,0,0,0,0.33,0.04,0,0,0,0,0,0.62,0,0,0,0,0.145,0.152,0,3.685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.02,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,1.642,0
0,0,0,0,0,0,0,0,0,0,0,0,3.17,0,0,1.58,1.58,0,0,0,2.071,0
0,0,0,0,0,0.68,0,0,0,0,0,0,0.68,0,0,0,0,0.048,0,0,2.147,0
0,0,0,0,0,2.77,0,0,0,0,0,0,5.55,5.55,0,0,0,0,1.229,0,3.25,0
0.49,0,0,0.49,0,0.49,0.99,0,0,0,0,0,2.48,0.99,0.49,0,0,0,0.145,0,1.641,0
0,0,0,0,0,4.58,0,0,0,0,0,0,1.83,0,0,0,0,0,0.12,0,3.541,0
0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,5.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.76,0,0,0,0,0,0,5.34,0.76,0,0.76,0,0,0.157,0,4.242,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0.51,0,2.347,0
0,0,0,0,0,0,0,0,0,0,0,0,4.02,0.5,0.5,0.5,0,0,0.176,0,2.319,0
0,1.36,0,0,0,0,0,0,0,0,0,0,4.54,0,0.9,0,1.36,0.069,0.069,0,2.186,0
0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.37,0.75,1.12,0,0,0,2.023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.01,0,0,0,0,0,0,1.52,0,0,0,0,0,0.551,0,4.275,0
0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1.758,0
0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,4.123,0,0.441,6.186,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,9.125,0
0,1.23,0,0,0,0.61,2.46,0,0,0,0,0,0,0,0,0,0,0,0.224,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,1.241,0
0,0,0,0,0,0,0,0,0,0,0,0,7.61,0,1.32,0,0,0.349,0.524,0,3.627,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.47,0,0.252,0,1.228,0
1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,2.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,0,0,0,2.72,0.68,0.68,0.68,0,0,0.828,0,2.277,0
0,0,0,0.15,0,0.92,0,0.15,0,0,0,0,2.15,0.3,0.15,0.15,0,0,0.085,0,1.535,0
0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,1.833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,2.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0.133,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0,0.793,0,1.25,0
0,0,0,0,0,0.96,0,0,1.92,0,0,0,0,0,0.96,0.96,0,0.343,0,0,1.291,0
0,0,0,0,0,0.26,0,0,0.26,0,0,0,0.26,0,0,0.26,0,0.037,0,0,2.545,0
0,0,0,0,0,2.63,0,0,0,0,0,0,2.63,0,3.94,0,0,0,0.15,0,1.906,0
0,1.07,0,0,0,0,0.35,0,0,0,0,0,0.35,0,0.71,0.35,0,0,0.244,0,1.974,0
0,0.19,0,0,0.39,0.19,0,0.19,0,0,0,0,1.79,0,0,0,0,0,0.203,0,3.716,0
0,0,0.2,0.2,0,0.2,0.1,0.2,0,0,0,0,3,0,0,0,0,0.013,0.097,0,2.214,0
0,0.62,0,0,0,0,0,0,0.62,0,0,0,0,0,1.24,0,1.24,0,0.384,0.096,6,0
0,0.1,0,0.1,0,1.19,0,0,0,0,0,0,0.87,0,0,0,0,0,0.047,0,1.793,0
0,0,0,0,0,0,0,0,0.77,0,0,0,1.55,0.77,0,0,0,0,0.376,0,2.4,0
0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.9,0.45,0.45,0,0,0.358,0.071,2.236,0
0,0,0,0,0,0.1,0,0,0,0,0,0,2.06,0,1.08,0,2.6,0.14,0.5,0,4.06,0
0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,1.294,0
0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0.149,0,1.423,0
0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0.74,0,0,0,0,0,0,4.47,0,0,0,0,0,0.102,0.204,2.121,0
0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0.139,0,0,2.525,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,1.169,0,2.533,0
0,0,0,0,0,1.06,0,0,0,0,0,0,2.12,0,0,0,0,0,0.121,0,2.151,0
0,0,0,0,0,0.46,0,0,0,0,0,0,4.22,0.93,0.46,0.93,0,0,0.2,0,5.593,0
0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0.65,0,0,0,2.555,0
0,0,0,0,0,0.76,0,0.76,0,0,0,0,0,0,0,0,0,0.133,0.133,0,1.269,0
0.27,0.27,0,0,0,0.27,0.27,0,0,0,0,0,1.93,0,0,0,0,0,0,0,1.231,0
0,0,0,0,0,3.22,0,0,0,0,0,0,1.61,0,0,0,0,0,0.222,0,1.958,0
0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,1.333,0
0,0.37,0,0.37,0,0.28,0.28,0,0.84,0,0.18,0,0,0,0.09,0.18,0,0,0.056,0.014,1.934,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.67,0,0,0,0,0,0,4.05,0,0.67,0,0,0,0.613,0,2.976,0
1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0,1,0
0,0,0,0,0,3.75,0,0,0,0,0,0,1.25,0,0,0,0,0,0.224,0,2.379,0
0.3,0.3,0,0.6,0,0,0,0,0,0,0,0,0.6,0.3,0,0,0,0,0,0,1.389,0
0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0.93,0,1.49,0.182,0.339,0,3.628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,2.4,0,0,0,0,0,0,0,0,0,0,1.6,0,0.8,0,0.8,0.12,0,0,1.696,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.047,2.232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0.79,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,1.166,0
2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0,0.438,0,2.448,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,0
0,0,0,0,0,0,2.94,2.94,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
