@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0.5,0,34,0
1.47,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0.67,1.69,1.01,0,0,0.33,0,0,1.01,0,1.01,0,0.108,0,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,18,0
0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0.09,0,0,0.18,0,0.09,0,0,1.86,0.46,0,0,0,0.37,0,0,0,0.18,0,0,0.081,0,601,0
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,7.46,2.98,0,0,0,1.49,0,0,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,6,0
0.33,0.33,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0.051,134,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0.67,0,0,0.67,0,0,0,0,0,0,0.67,0.67,0,0.117,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,26,0
0.07,0,0,0,0.14,0.07,0,0,2.23,0.07,0,0,0,0,0.22,0,0,0,0,0,0.151,0,720,0
0,0,0,0,0,0,0,0,7.14,3.57,0,0,0,3.57,3.57,0,0,0,0,0,0.239,0.239,27,0
0,0.22,0,0,0.11,0,0,0,0.11,0.11,0,0,0.11,0,0,0,0,0,0.66,0,0.253,0,395,0
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.18,0.045,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,266,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,3.03,0,0,0,14,0
0,0,0,0.13,0,0,0,0,3.17,0,0,0,0.69,0,0.27,0,0,0,0,0.13,0.07,0,322,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0.76,0,0.258,0,101,0
0,0,0,0,0,0,0,0,2.77,2.77,1.38,0,0,0,0,0,0,0,1.38,0,0.355,0.355,64,0
0,0.08,0,0.17,0.08,0,0,0,2.79,0.69,0,0,2.35,0,0.26,0,0,0,0,0,0.306,0,904,0
0,0,0,0,0,0,0,0,2.77,1.38,1.38,1.38,0,1.38,1.38,0,0,0,0,0,0.464,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,3.27,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0.527,0.263,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.333,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.266,23,0
0,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,1.28,0,0,0,0,0,0,0,114,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.267,0,377,0
0,0.07,0,0,0,0.14,0,0,3.03,0,0,0,0,0,0.07,0,0,0,0,0,0.177,0,855,0
0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,71,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.293,0,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.54,0,0,0.087,0.087,52,0
0,0,0,0,0,0,0,0,0,0.44,0,0,1.33,0.44,0,0,0,0,0,0,0.397,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1.49,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,1.49,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.87,0,0,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.344,52,0
0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0.83,0.41,0,0.41,0,0.41,0.41,0,0,0,0,0,0.158,0,130,0
0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,0.22,0,0,0,0.22,0,0.22,0.172,0,128,0
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,1.92,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.16,0,0,0,0.76,0,738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0.05,0,0,0,0,0,0.05,0,0.78,0.83,0.05,0,0.47,0,0,0,0,0.1,0.1,0,0.162,0,1150,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.87,0,0.317,0,33,0
0,0,0,0,0,0,0,0,1.61,0.8,0,0.53,0,0,0.8,0,0,0,0.26,0,0.042,0,139,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,21,0
0,0,0,0,0,0,0,0,1.96,3.92,0,0,0,0,0,0,0,0,0,0,0.476,0,51,0
0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0.613,0,29,0
0,0,0,0,0,0,0,0,1.01,0.5,5.55,0.5,0,0.5,0.5,0,0,0,0.5,0,0.167,0.502,113,0
0,0,0,0,0.27,0,0,0,3.06,0,0,0,0.27,0,0,0,0,0,0,0,0.117,0,590,0
0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,2.38,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,16,0
0,0,0.31,0,0.31,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0.63,0,0.255,0,259,0
0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0.161,0.08,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0.24,0,48,0
0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,1.96,0,0,0,25,0
0,0,0,0,0,0,0,0,1.74,1.74,0,0,0,0.43,0,0,0,0,0.43,0,0.298,0.059,212,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.81,0,3.63,0,0,0,0,0,1.81,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0.166,0,40,0
0,0,0.88,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0.133,0,44,0
0,0,0,1.18,0,0,0,0,0.59,0.59,0,0,0.59,0,0,0,0,0,0,0,0.215,0.107,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,11,0
0,0.44,0,0.29,0,0,0,0,0.44,0,0,0,0,0,0,0,0.59,0,0,0.44,0.135,0,680,0
0,0,0,1.37,0,0,0.68,0,2.06,2.06,1.37,0.68,0,0,0,0,0,1.37,0,0,0.235,0,49,0
0,0,0,1.05,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,24,0
0,0,0,0,0,0,0,0,3.41,0.97,0.48,0,0,0.48,0,0,0,0,0.97,0,0.55,0.078,171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0.217,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,61,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,3.44,1.72,1.72,1.72,0,1.72,1.72,0,0,0,0,0,0.487,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.1,0,386,0
0,0,0,0,0,0,0,0,2.63,1.31,0,0,0,1.31,1.31,0,0,0,0,0,0.15,0.15,61,0
0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0,0,0,0,0.224,0,69,0
0,0,0,0,0,0,0,0,2.38,0,0,0,2.38,2.38,0,0,0,0,0,0,0.749,0.374,57,0
0,0,0,0,0,1.28,0,0,2.56,1.28,1.28,1.28,0,1.28,1.28,0,0,0,0,0,0.398,0,42,0
0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,1.25,0,0,0,66,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,8.33,0,0,0,26,0
0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.04,372,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0.645,0,9,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,9,0
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0.091,51,0
0,0,0,0,0,0,0,0,2.53,2.53,1.52,0,1.01,0,0,0,0,3.04,0.5,0,0,0.094,63,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0.08,0,0,0,0,0,0,0,0.77,0.86,0.08,0,0.25,0,0,0,0,0,0,0,0.16,0,598,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.81,0,0,0.134,41,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,0,0,0.35,0.175,42,0
0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.087,0,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.9,0,0,0,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0.552,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,328,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.17,0,0,0.29,0.29,0,0.178,0.044,180,0
0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,1.61,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0.7,0,0.252,0,55,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.54,0,0,0,0,1.62,1.08,1.08,0.54,0,0.54,0.54,0,0,0,0.54,0,0.559,0,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,14,0
0,0,0,0.53,0,0,0,0,0.53,0.53,0,0,0,0,0.53,0,0,0,0,0,0.194,0,153,0
0,0.08,0,0,0,0,0,0,3.49,0.48,0,0.32,0,0,0.32,0,0,0,0,0.08,0.111,0,693,0
0,0,0,1.72,0,0,0,0,1.72,1.72,0,0,0,0,0,0,0,0,0,0,0.588,0.294,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,44,0
0,0,0,0,0,0,0,0,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0.283,0,20,0
0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,1.75,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.052,0.052,566,0
0,0.32,0,0.64,0,0,0,0,0.96,1.6,0,0,0,0,0,0,0,0,0,0,0.064,0.128,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,1.66,0,0.8,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,80,0
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,43,0
0,0,0,0.82,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0.82,0,0.122,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,412,0
0,0,0,0,0,0,0,0,1.17,0,1.17,0,1.17,1.17,0,0,0,0,0,0,0.61,0.203,61,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0.07,0.07,0,0,0.14,0,0,0,4.3,0,0,0,0,0,0.43,0,0,0,0,0.14,0.094,0,881,0
0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0.24,0,0,0,0,0.24,0.195,0,239,0
0,0,0,0,0,0,0,0,3.73,0,1.86,0.93,0,0,0,0.93,0,0,0,0,0.173,0,38,0
0,0.11,0,0.69,0.34,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0.153,0.017,499,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.36,0,0,0,0,0,0,4.54,0,0,0,0,0.45,0,0,0,0,0,0,0.069,0,164,0
0.24,0,0,0.12,0,0,0,0,3.63,0,0,0,0,0,0.12,0,0,0,0,0,0.05,0,425,0
0,0,0,0.65,0,0,0,0,0,0,0.65,0.65,0.65,0,0,0,0,0,0,0,0.327,0,162,0
0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,0,0,0,0,0.303,0,24,0
0,0.37,0,0,0,0,0,0,5.68,4.16,0,0,0,0,0,0,0,0,0,0,0.261,0,39,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071,614,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.06,0,0,0.18,0,0,0,0.06,0.93,0.43,0,0,0,0.31,0,0,0,0.12,0,0.24,0.182,0.1,1056,0
0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,116,0
0,0,0,1.33,0,0,0,0,1.33,1.33,0,0,0,0,1.33,0,0,0,0,0,0.413,0,109,0
0.08,0,0,0,0,0,0,0,0.49,0.57,0.08,0,0.74,0,0,0,0,0,0.08,0,0.188,0,628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,226,0
0,0,0,1.57,0,0,0,0,0.78,0.78,0,0,0,0,0.78,0,0,0,0,0,0.268,0,101,0
0,0,0,0,0,0,0,0,0.55,0,0,0.55,0,0,0,0,0,0,0,0,0.25,0,173,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0,87,0
0,0,0,0,0,0,0,0,4.44,2.22,2.22,2.22,0,2.22,2.22,0,0,0,0,0,0.735,0,49,0
0.26,0,0,0,0,0,0,0,0.78,0.26,0,0,0,0,0,0,0,0,0,0,0.041,0.041,44,0
0,0,0,0,0,0,0,0,2.53,1.26,0,0,0,1.26,1.26,0,0,0,0,0,0.141,0,57,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0.746,0,27,0
0,0,0,0,0,0,0,0,4.08,2.04,0,0,0,2.04,2.04,0,0,0,0,0,0.189,0,37,0
0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0.41,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,1.45,0,0,0.329,0.109,114,0
0,0,0,0,0,0,0,0,1.66,0,1.66,0,0,0,0,0,0,0,0,0,0.29,0,31,0
0,0,0,0,0,0,0,0,0.36,1.28,0,0,0,0,0,0,0,0,0.18,0,0,0.055,270,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0.063,123,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,40,0
0.23,0,0,0,0,0,0,0,0.23,0.23,0,0,0.23,0,0,0,0,0.23,0,0,0.067,0,86,0
0,0,0,0,0,0,0,0,3.37,1.4,0.28,0.28,0,0.28,0.28,0,0,0,0.28,0,0.14,0,207,0
0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0.6,0,0.042,0.042,168,0
0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.8,0.8,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0.564,14,0
0,0,0,0,0,0,0,0,2.73,2.73,1.36,0,0,1.36,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0.6,0,0,0,0.6,0,0,0.092,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,35,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.417,0.139,24,0
0,0,0,0,0,1.36,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,517,0
0,0,0,0,0.31,0,0,0,3.14,0,0,0,0,0,0.52,0,0,0,0,0.1,0.142,0,605,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,4.16,0,0,0,12,0
0,0,0,0.45,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.217,0,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,16,0
0,0,0,0.23,0,0,0,0,5.45,0,0.23,0,0,0,0,0,0,0,1.18,0,0.158,0,295,0
0,0,0,0.5,0,0,0,0,1.52,1.01,1.52,0.5,0,0.5,0.5,0,0,0,1.01,0,0.272,0,101,0
0,0,0,0,0,0,0,0,2,2.66,0,0,0,0.66,0,0,0,0,0,0,0.104,0.104,127,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.76,0,38,0
0,0,0,0,0,0,0,0,0,0,0.67,0,1.34,0,0,0,0,0.67,0.67,0,0.111,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0.277,51,0
0.3,0.3,0,0,0,0,0,0,0.6,0.3,0,0.3,0,0.3,0.3,0,0,0,0,0,0,0,82,0
0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.048,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0.793,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0.414,46,0
0,0,0,0,0,0.92,0,0,0.23,0,0,0,0,0.23,0,0,0,0,0,0,0.13,0.026,480,0
0,0,0,0,0,0,0,0,0.9,3.63,0,0,0,0,0,0,0,0,0,0,0,0.153,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0.322,0,182,0
0,0,0.16,0,0,0.66,0,0,3,0.83,0.33,0.16,0,0.5,0.16,0,0,0.16,0,0,0.162,0.02,758,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,3.63,1.21,1.21,0.6,0,0.6,0.6,0,0,0,0.6,0,0.132,0,186,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0.088,0,250,0
0,0,0,0,0,0,0,0,1.76,1.32,0.88,2.64,0,0.44,0.44,0,0,0,0.88,0,0.146,0,133,0
0.37,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0.37,0,0.107,0.193,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0.219,0,49,0
0,0,0,0,0,0,0,0,4.7,2.35,0,0,0,0,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0.386,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,2.77,0,0,0,8,0
0,0,0,0,0,0,0,0,4.27,3.41,2.56,0.85,0,0.85,0.85,0,0,0,0.85,0,0.278,0,77,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.267,0,377,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,21,0
0,0,0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0.82,0,0,0.119,42,0
0,0,0,0,0,0,0,0,0.85,0.42,1.7,0.42,0,0.42,0.42,0,1.7,0,0.42,0,0.204,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.15,0,0,0,0.46,0.15,0,0,0.15,0,0.15,0,0,0.15,0,0,0.023,0,415,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,1.56,0,0.215,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,0,0.213,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.027,0,428,0
0,0,0,1.21,0,0,0,0,1.21,1.21,0,0,0,0,1.21,0,0,0,0,0,0.441,0,99,0
0,0.6,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,201,0
0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,69,0
0,0,0,0,0,0,0,0,2.63,1.97,1.31,0.65,0,0.65,0.65,0,0,0.65,0.65,0,0.507,0,146,0
0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.239,0.444,122,0
0,0,0,1.31,0,0,0,0,1.31,0,2.63,1.31,0,0,1.31,0,0,0,1.31,0,0,0,42,0
0,0,0,0,0,0,0,0,1.25,0.62,0,0,0,0,0,0,0,0,0,0,0.179,0,149,0
0.83,0,0,0,0.41,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0.283,91,0
0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,114,0
0,0,0,0,0,0,0,0,1.72,6.89,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,1.21,0,0,0,86,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.062,116,0
0,0,0,0,0,0,0,0,1.01,0,0,0,0,2.02,1.01,0,0,0,0,0,0,0,115,0
0.11,0,0,0,0,0,0,0,0.56,0.68,0.11,0,0.34,0,0.11,0,0,0,0,0,0.198,0,678,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,4,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,3.96,2.97,1.98,0.99,0,0.99,0.99,0,0,0,0.99,0,0.479,0.239,121,0
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0.704,0,7,0
0.17,0,0,1.36,0,0,0,0,1.53,0.68,0,0,0,0,0,0,0,0,0,0,0.111,0.167,216,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
