@relation magic

@attribute FSize numeric
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}

@data
3.9317,68.0049,376.622,h
3.2525,70.229,228.541,h
2.3493,52.585,195.671,h
2.3023,54.9252,168.9304,h
3.7426,44.8045,221.4339,h
3.4776,12.96,220.9457,h
2.5982,81.3242,114.411,h
2.7392,63.924,112.012,h
3.2851,54.8226,89.5007,h
2.5455,7.5845,275.7394,h
3.5358,36.318,319.03,h
2.2227,9.037,183.669,h
2.8701,26.715,155.873,h
2.4893,17.7295,192.495,h
2.8603,60.572,141.995,h
2.7785,70.394,169.222,h
2.4411,79.0603,181.7789,h
2.943,3.8356,255.353,h
2.567,44.8851,157.562,h
2.5079,51.949,188.002,h
2.499,79.123,193.515,h
2.754,3.666,247.242,h
3.6989,59.2717,418.231,h
2.7581,69.4152,190.9107,h
2.6604,82.9071,163.873,h
2.2402,16.1763,193.5013,h
3.4186,80.2086,175.292,h
3.4333,8.9743,226.317,h
3.2131,32.5813,106.2486,h
3.1222,80.6292,204.003,h
2.366,58.6829,141.9376,h
2.989,33.0408,176.7717,h
2.5821,81.9855,235.675,h
2.8341,46.268,187.097,h
2.9761,26.902,343.841,h
3.3193,8.0384,290.016,h
3.3995,21.9084,236.009,h
2.5516,62.3566,144.1204,h
2.8325,62.053,252.382,h
3.7992,83.2553,170.6093,h
2.4082,79.8306,218.14,h
2.3684,89.8463,180.5019,h
3.6376,54.4519,326.1046,h
2.6726,75.0324,111.407,h
2.9608,61.3395,193.8582,h
2.1658,28.5228,251.295,h
2.3844,6.8119,55.9963,h
2.5551,61.454,159.84,h
2.6301,5.6915,167.9793,h
2.5283,16.026,153.856,h
3.0266,64.9736,272.7369,h
3.2527,7.8807,192.4968,h
3.2238,52.9093,275.151,h
2.6991,80.4762,212.2331,h
3.1355,30.3002,213.069,h
3.271,34.986,290.431,h
2.6395,15.957,152.734,h
3.408,5.0586,238.9397,h
2.866,18.539,239.752,h
3.0245,16.1522,72.0187,h
2.7513,67.3458,202.8971,h
2.8103,38.881,306.2776,h
2.5384,14.939,154.519,h
2.821,79.0118,253.6165,h
3.3726,3.4113,241.1253,h
2.8331,73.4803,111.9264,h
3.1321,20.3594,357.8884,h
3.6947,60.7836,258.0838,h
4.1466,54.2033,361.1527,h
2.5192,37.0993,202.753,h
2.6714,3.0382,246.0085,h
3.0789,65.5145,146.4611,h
3.5754,67.2745,100.327,h
2.5091,51.2221,174.8656,h
2.5754,86.9335,104.34,h
3.5341,54.4395,187.489,h
2.7723,23.702,268.332,h
2.4091,68.3731,204.969,h
3.0838,2.4255,341.9248,h
3.3798,37.5218,245.994,h
2.8379,56.3273,202.802,h
2.6531,74.6745,84.7966,h
2.9669,41.6738,256.73,h
2.4513,40.5029,94.633,h
3.1201,59.1394,283.943,h
3.03,26.525,304.326,h
2.2541,27.2606,198.949,h
2.4472,35.562,155.565,h
2.6077,32.6342,228.8011,h
2.1707,11.358,119.5666,h
2.6807,67.8491,197.9809,h
2.8603,55.468,246.537,h
2.7945,42.878,91.3619,h
2.5678,89.2581,227.5435,h
2.0597,24.6146,230.7296,h
2.7882,15.616,81.6753,h
2.3021,9.4104,238.388,h
4.0347,43.207,180.939,h
3.2931,33.7638,324.367,h
3.7716,89.7222,267.2187,h
2.8228,49.557,218.587,h
2.3052,79.9591,73.5629,h
2.7882,11.082,284.165,h
3.0761,51.912,176.076,h
4.324,49.472,176.376,h
2.6377,66.7769,116.8804,h
2.8363,48.4428,288.6459,h
2.4054,62.694,112.6928,h
3.2293,14.9031,366.3433,h
3.7315,12.037,253.998,h
3.192,71.0938,249.632,h
3.7326,2.8296,329.8009,h
2.0436,16.1747,225.9199,h
3.231,31.9332,366.395,h
3.1317,60.8088,209.6546,h
3.2554,6.8004,116.0953,h
3.1125,88.9949,187.4824,h
3.7625,89.8206,344.0081,h
3.3241,89.0891,202.434,h
2.6325,0.9657,182.834,h
3.3748,64.9998,259.5811,h
3.4433,22.0795,233.0952,h
3.7786,79.547,347.389,h
2.3998,9.7573,193.8257,h
3.1875,31.418,315.588,h
2.5933,40.0296,252.737,h
3.2926,8.0578,183.907,h
2.5849,0.219,196.2,h
3.3987,54.9271,255.1447,h
2.4354,7.9106,208.234,h
2.8254,54.1282,146.618,h
2.5267,16.2751,229.8505,h
2.5529,47.7889,167.883,h
2.7392,64.94,99.0768,h
2.4407,1.9798,199.5122,h
2.6968,10.9199,131.041,h
2.8021,72.9529,220.3638,h
2.8571,54.7763,239.245,h
3.1732,33.0457,282.887,h
2.4158,87.8265,204.061,h
3.3431,81.1956,60.374,h
2.2739,80.64,255.1573,h
3.0232,80.4459,245.1055,h
3.2743,29.038,254.302,h
2.9574,8.4862,239.158,h
2.4082,65.6699,148.228,h
2.6922,3.0282,166.0519,h
2.8215,62.685,58.6548,h
2.2945,89.3958,185.013,h
3.0715,50.191,155.438,h
4.9518,32.083,117.085,h
2.5176,68.1852,199.9041,h
2.7843,37.0391,112.344,h
2.3811,34.583,120.404,h
3.3791,18.3755,279.6573,h
2.8078,57.7278,102.796,h
2.6763,1.1157,288.4742,h
2.9673,50.857,119.194,h
3.4553,56.335,50.2019,h
3.1059,78.548,172.733,h
3.0815,31.9792,157.5973,h
2.7668,28.3995,260.4674,h
2.1624,16.1564,131.2128,h
2.718,14.2829,147.613,h
2.8876,50.4959,149.4257,h
2.5978,22.2515,96.0127,h
2.6663,1.6086,193.2503,h
2.5688,86.9793,237.58,h
2.3334,17.3121,46.3899,h
3.039,32.193,262.727,h
2.6822,13.6956,137.3556,h
2.4807,45.2025,215.127,h
2.6101,30.1263,135.757,h
3.7272,43.2641,113.1712,h
2.5224,85.6496,209.05,h
2.854,29.1731,272.514,h
2.534,30.914,182.948,h
3.1913,26.7396,242.437,h
2.2401,23.0812,201.1968,h
2.8516,81.3618,154.153,h
3.9456,88.9903,263.9121,h
3.6592,85.9234,269.273,h
2.6212,22.5311,103.659,h
3.117,13.0327,158.6385,h
3.4943,2.157,357.47,h
2.4771,80.6957,156.608,h
3.6095,18.705,76.9913,h
3.8424,44.333,417.0261,h
4.1092,34.63,264.654,h
3.6675,5.3168,378.5201,h
2.8017,31.6131,107.141,h
2.8215,53.431,180.861,h
4.1405,67.661,365.658,h
2.4734,17.7747,165.2116,h
2.4914,14.807,109.111,h
3.5132,1.1486,197.8866,h
3.2605,65.22,261.173,h
3.4778,20.3295,262.774,h
2.5544,88.2904,174.4417,h
4.0748,16.946,372.675,h
2.3309,49.0605,133.0378,h
3.7965,86.9145,285.9024,h
2.2718,69.7558,231.041,h
2.8102,10.0367,302.58,h
2.3294,69.8415,230.301,h
3.1464,18.6079,119.13,h
3.4814,67.6091,330.1976,h
2.5384,47.68,235.199,h
2.4093,66.9122,61.0713,h
2.6061,2.7376,193.7678,h
2.9657,69.3544,258.72,h
3.7465,2.037,282.608,h
2.9307,89.2007,185.161,h
2.2625,6.6645,27.5502,h
2.5547,11.8816,210.4779,h
3.1726,57.4979,142.5045,h
2.8494,56.877,257.925,h
2.5315,49.284,369.374,h
2.3064,21.3668,71.3087,h
2.75,29.2534,401.1182,h
3.1602,32.2508,228.145,h
2.3675,22.455,138.491,h
2.48,53.3703,176.8478,h
3.0763,57.7969,243.1062,h
2.8552,11.33,283.098,h
2.6493,32.7169,193.059,h
3.1441,75.4533,259.1904,h
2.6949,77.8227,84.7015,h
2.9961,77.5046,54.756,h
3.7778,54.0202,337.2973,h
2.4713,47.4256,156.086,h
3.2018,84.0013,217.9197,h
2.1233,75.6658,179.8449,h
2.8762,40.148,138.318,h
2.415,74.079,120.053,h
2.5966,33.559,218.101,h
3.7703,60.0705,313.962,h
2.5035,89.3488,189.4625,h
2.4552,66.4151,122.2868,h
2.8598,83.4293,246.4931,h
3.4476,4.004,220.798,h
2.6598,54.7202,170.0144,h
3.5261,24.4469,31.5625,h
2.84,17.307,71.0507,h
2.1189,52.8611,225.798,h
3.0101,81.0424,125.514,h
3.2019,19.9025,275.425,h
3.0338,61.0672,303.25,h
2.6021,49.759,173.552,h
3.1871,17.1517,88.1233,h
3.2313,47.6948,365.8636,h
2.9149,67.687,146.751,h
2.3422,89.6234,79.5762,h
2.5378,56.827,110.853,h
2.5849,5.3161,213.714,h
3.253,25.1541,301.058,h
2.2672,86.7975,247.456,h
2.2201,23.493,82.3087,h
3.0278,81.6526,182.1387,h
3.3151,11.9699,438.8574,h
2.8362,75.4059,200.1353,h
3.8398,6.6557,252.919,h
2.5551,11.394,152.013,h
3.4364,11.1216,267.5001,h
2.4624,20.3804,148.372,h
2.4742,69.173,120.668,h
2.9325,35.8313,122.277,h
2.6031,30.5423,154.523,h
2.604,52.414,147.8757,h
2.76,28.909,101.2832,h
4.3615,65.741,246.46,h
4.3802,86.06,322.0505,h
2.6191,85.0826,191.0768,h
2.5252,66.2011,205.1762,h
2.3369,0.2327,178.3587,h
2.8209,19.4429,205.5104,h
2.6217,88.2399,250.8145,h
2.5164,8.9192,232.5213,h
3.2086,35.5259,342.2848,h
2.5903,52.042,232.3384,h
3.2936,68.534,179.855,h
3.3591,44.1299,222.2196,h
3.5667,42.7899,365.124,h
2.7423,21.333,56.2445,h
2.2685,89.6541,210.2822,h
3.6365,2.1259,241.6815,h
2.8235,16.065,260.066,h
2.7906,48.1159,90.0056,h
2.5146,23.8234,229.9806,h
2.4472,36.47,100.667,h
2.9868,39.8976,251.7385,h
3.269,11.9085,191.537,h
2.4683,16.992,157.411,h
3.8886,31.1847,352.874,h
2.3918,74.436,181.289,h
2.6684,74.1629,212.585,h
2.3345,53.6457,114.576,h
4.1876,40.1549,306.1684,h
2.1656,4.4299,146.5871,h
3.2366,34.8074,184.7824,h
3.0145,4.738,274.443,h
2.633,19.0248,63.2807,h
2.8678,3.39,123.141,h
2.8536,9.9849,398.0057,h
3.7326,59.7473,265.2916,h
2.5966,8.699,205.285,h
2.6037,40.238,208.699,h
2.9307,43.671,211.236,h
3.4031,56.1828,163.8194,h
3.2764,68.0046,239.7722,h
3.172,69.6356,168.4826,h
2.7536,0.1516,154.3232,h
2.6364,62.3367,159.5799,h
2.6216,22.4731,154.4261,h
2.3889,4.2008,199.8158,h
2.4216,48.221,228.147,h
2.9222,10.3211,213.331,h
2.5185,35.137,110.559,h
2.4778,88.5843,133.008,h
2.6537,12.0123,98.0992,h
2.4476,18.7284,328.058,h
2.4355,45.3487,162.3352,h
2.2053,39.8748,191.7025,h
3.3017,20.183,364.114,h
2.5563,27.3912,98.9112,h
2.8448,12.9259,114.517,h
3.2041,16.565,214.8823,h
2.4988,80.684,185.1272,h
2.4681,20.5723,145.2747,h
2.487,69.5814,147.0232,h
2.9462,32.658,195.911,h
2.8258,3.2744,157.386,h
2.7279,12.6649,247.928,h
2.4265,35.1643,240.942,h
3.0233,19.4683,188.302,h
2.8756,9.2116,268.598,h
3.2621,50.152,267.859,h
3.4328,70.0625,82.9808,h
2.3243,31.5365,175.6984,h
2.8337,51.7579,225.1301,h
2.8052,73.441,221.029,h
3.237,71.8786,322.775,h
3.0022,47.1688,107.252,h
2.4586,23.5901,144.578,h
2.4955,18.423,109.98,h
2.2776,82.4753,198.066,h
3.1824,8.1172,332.8343,h
3.3843,63.9819,207.9776,h
2.3766,65.4434,61.3823,h
2.8283,56.2381,185.012,h
2.6599,79.932,215.169,h
2.6696,22.4597,322.9645,h
2.3239,32.374,133.7536,h
3.033,89.3256,298.492,h
2.4225,45.758,79.4105,h
3.3468,53.7738,86.4096,h
2.485,50.3592,207.7997,h
2.5643,49.3784,76.3099,h
3.2236,33.393,166.932,h
2.5927,8.7688,226.524,h
3.0191,84.2708,134.1741,h
2.7011,62.312,208.547,h
3.6442,48.8321,71.1156,h
2.525,79.897,137.44,h
4.2757,78.333,322.8603,h
2.5653,3.6592,86.7851,h
2.5442,11.9557,153.8474,h
2.9077,85.6838,250.143,h
3.0208,61.611,224.976,h
2.708,66.37,176.0223,h
3.3848,78.8838,122.9409,h
2.6503,34.873,217.201,h
2.501,49.1002,109.4236,h
3.2507,68.8075,162.143,h
3.961,27.3201,274.5979,h
3.2708,88.4878,218.2294,h
3.1847,39.6411,294.576,h
3.0894,10.178,133.3906,h
3.3214,48.3842,346.524,h
2.4942,62.825,218.814,h
2.3627,27.123,175.145,h
2.2799,61.01,107.542,h
3.7519,46.8643,188.972,h
2.6289,46.5757,105.134,h
3.3579,1.0932,359.4094,h
2.5119,2.534,173.63,h
2.8794,33.612,96.6701,h
3.1244,24.7819,195.3719,h
2.4935,15.098,140.984,h
3.2785,30.3805,292.6638,h
4.0889,14.1751,139.724,h
2.4914,24.0691,230.061,h
2.823,23.76,156.6861,h
2.934,31.7734,360.238,h
2.4018,23.4659,197.2919,h
3.3417,1.607,95.3574,h
2.3874,36.306,126.393,h
3.0107,6.8722,157.271,h
2.9219,86.5766,109.52,h
3.1472,25.998,114.605,h
3.5216,7.5425,54.8115,h
2.637,65.6452,207.0016,h
2.4371,78.2195,196.2962,h
3.2528,76.4906,181.525,h
2.3233,5.94,114.594,h
4.165,49.6546,209.075,h
3.3937,53.7624,254.284,h
3.2032,47.6989,335.9619,h
2.6056,62.0339,148.7149,h
3.4741,4.9415,322.531,h
2.5894,22.817,87.0704,h
2.5478,51.3267,209.2636,h
2.207,15.5735,201.5613,h
2.7178,11.1606,229.9609,h
2.3617,16.4803,216.589,h
2.6264,56.3621,174.3312,h
4.0233,67.316,365.016,h
4.0526,77.782,339.251,h
2.7797,55.7107,154.7047,h
2.2159,28.3315,226.1827,h
4.1454,53.131,352.487,h
2.2882,84.361,191.4178,h
2.6564,12.1959,178.7589,h
2.1089,15.2163,48.9611,h
3.0927,31.1915,90.6294,h
2.721,58.16,234.293,h
2.9741,7.2611,198.9307,h
3.1314,12.6359,341.2119,h
2.8011,42.2328,277.7268,h
3.0195,70.6219,151.7963,h
2.7408,37.9397,65.5481,h
2.9289,27.917,204.543,h
2.9204,75.8304,77.4709,h
2.7139,65.0235,233.23,h
2.7528,34.4381,86.954,h
3.0186,19.5623,322.6846,h
3.7185,62.057,339.687,h
2.8774,40.3129,334.398,h
3.0479,1.8264,217.6671,h
2.4133,65.002,240.194,h
3.0378,14.9142,140.4382,h
3.4649,7.5687,331.86,h
3.6336,6.461,375.2596,h
3.5081,66.182,320.589,h
2.3107,26.743,103.794,h
2.8303,78.755,79.9828,h
2.5031,29.81,120.704,h
2.7751,33.658,217.4068,h
2.5308,17.1458,203.9697,h
2.6556,12.3364,66.5066,h
2.7554,1.3797,89.5982,h
3.1493,18.0366,209.1146,h
2.3627,60.0975,222.2024,h
3.1955,31.0807,313.2693,h
2.5807,62.7557,195.7507,h
2.5716,12.1177,194.9849,h
3.4859,82.3074,416.326,h
2.5172,35.934,204.903,h
3.1947,56.9408,142.484,h
3.4943,84.6519,217.354,h
3.0784,30.777,294.0144,h
3.5599,30.1407,446.488,h
3.7465,2.037,282.608,h
2.5348,37.7034,157.6706,h
2.658,59.0341,223.783,h
3.0342,23.4792,294.9641,h
2.133,57.4271,167.264,h
3.293,40.92,173.599,h
2.7275,31.449,130.19,h
3.1707,6.949,260.528,h
2.6392,42.4304,145.053,h
3.0809,38.7345,274.4498,h
4.2007,25.7092,336.6687,h
2.3738,89.2151,179.872,h
3.5476,43.8784,194.0422,h
3.0206,39.6853,125.349,h
3.3851,16.1581,351.998,h
2.4518,57.1232,205.1802,h
2.9614,76.528,194.025,h
2.6581,87.1498,245.888,h
3.0021,67.724,225.9638,h
3.9151,37.703,192.7844,h
2.5932,66.8335,83.469,h
2.5855,64.7773,235.031,h
2.7267,8.7144,234.394,h
1.9413,56.054,191.986,h
2.1249,42.5002,120.6062,h
2.9335,15.136,253.227,h
2.9004,83.3861,171.2665,h
2.8328,71.983,229.452,h
2.7992,72.0462,129.1727,h
2.6982,32.8116,351.4009,h
2.6782,16.5691,197.294,h
2.3983,62.4526,189.4756,h
3.1845,48.329,106.205,h
2.6219,37.1321,254.0909,h
2.7396,26.937,141.005,h
3.467,88.6655,374.1284,h
2.281,2.123,79.1334,h
2.5179,64.293,105.213,h
3.7105,16.31,263.143,h
2.5244,79.439,176.814,h
2.7875,21.6128,211.936,h
3.0999,18.1415,23.6597,h
2.4586,23.5901,144.578,h
2.382,76.1895,229.774,h
3.6,48.6437,121.3655,h
3.0218,43.175,205.258,h
4.2372,80.6847,348.825,h
3.2964,49.379,106.14,h
2.48,75.8844,193.7465,h
2.2343,85.1354,215.319,h
2.8947,22.2916,270.6941,h
2.4857,10.1501,208.791,h
3.1553,44.1112,134.945,h
2.9738,64.6319,151.41,h
2.924,85.3104,42.9956,h
2.9689,19.5404,54.4481,h
3.3768,47.454,332.296,h
3.4154,38.1402,323.3087,h
3.4087,44.7645,208.114,h
3.3625,27.942,347.229,h
3.193,31.4631,249.407,h
2.4739,19.4003,186.2513,h
2.8058,42.1325,140.456,h
2.5393,89.3476,232.4921,h
2.4412,28.5203,147.306,h
3.186,89.5989,168.565,h
4.2092,70.1747,237.7985,h
2.6715,17.5295,92.687,h
2.905,11.179,271.542,h
2.2043,7.7667,237.3502,h
2.5198,33.7903,205.8957,h
3.0374,50.283,281.477,h
2.8482,39.744,203.119,h
3.1587,58.0482,98.0775,h
2.4141,78.478,196.658,h
2.8485,31.0487,228.891,h
2.3909,28.716,207.369,h
2.8045,28.08,206.792,h
3.2565,66.696,337.3921,h
3.5241,44.2156,269.01,h
2.866,77.711,240.215,h
3.2037,19.7675,180.86,h
2.6604,82.964,41.1838,h
3.1532,50.3566,187.543,h
2.8671,14.8433,276.5844,h
3.8753,41.911,306.002,h
2.6754,81.0166,229.4088,h
2.3831,77.4366,232.695,h
2.7705,20.46,278.629,h
3.2185,8.2413,309.3671,h
2.8754,51.8893,173.274,h
4.495,0.4592,264.7961,h
3.2836,62.629,92.2033,h
2.4997,55.8099,35.8549,h
2.7952,26.796,158.973,h
3.2483,85.7234,134.637,h
3.0137,88.223,141.6031,h
4.0321,37.1652,281.1467,h
2.5637,75.043,187.0892,h
2.5209,14.3465,265.8435,h
2.5942,26.3512,223.9934,h
2.7249,5.0668,135.3316,h
2.5408,78.5463,175.1842,h
3.0732,28.7818,140.9653,h
4.4159,63.145,303.624,h
2.3589,11.0008,153.534,h
2.4812,33.1452,227.2788,h
2.6308,71.0019,102.8707,h
2.7063,62.484,136.343,h
3.2037,19.7675,180.86,h
3.5195,5.3459,296.3339,h
3.0548,31.457,311.661,h
2.5882,9.0707,182.448,h
3.2573,3.3289,302.2937,h
3.2033,50.6265,221.7059,h
2.7462,14.718,81.0417,h
3.1192,14.3886,294.7239,h
3.2147,47.0808,293.7207,h
2.7701,20.745,88.9016,h
2.5431,56.8004,135.8061,h
3.218,12.6302,328.1884,h
2.7878,15.158,225.91,h
3.5614,81.992,328.7533,h
2.555,22.6937,62.6729,h
2.5392,74.6084,126.1629,h
3.0963,13.2984,323.6263,h
3.1647,49.158,311.767,h
2.1903,68.6452,62.7278,h
2.7345,72.1624,150.4962,h
2.357,21.155,223.314,h
2.9151,18.6886,223.365,h
2.6218,36.1572,88.0796,h
2.3528,36.1593,64.9341,h
2.4371,25.5014,139.179,h
2.506,19.1522,179.6576,h
4.1977,89.7382,226.422,h
2.8503,82.4796,214.862,h
3.7172,79.5444,370.3518,h
2.7985,73.7519,165.8586,h
2.5283,46.896,228.125,h
2.5971,77.1764,134.767,h
2.7536,8.107,240.381,h
2.7831,28.7159,121.4007,h
2.9829,41.6742,16.4205,h
2.6149,30.8151,154.294,h
2.7892,33.7225,352.991,h
4.55,38.281,224.9873,h
3.5331,40.1469,264.1398,h
2.8218,12.6089,271.391,h
2.3968,76.0271,250.8871,h
2.6096,52.753,115.739,h
3.2167,5.5791,231.5856,h
2.8318,87.4789,91.0664,h
3.15,59.2022,270.6618,h
2.0917,56.194,171.345,h
3.4672,14.701,297.473,h
3.1935,19.2743,232.301,h
3.2472,67.5281,191.605,h
5.0118,37.371,162.484,h
2.5781,82.8383,44.0299,h
3.223,16.5788,172.3054,h
2.5723,18.613,208.919,h
3.8892,22.0015,140.695,h
2.5971,8.051,207.105,h
3.3433,53.1805,293.553,h
3.8734,32.302,185.712,h
2.8557,52.0738,282.0605,h
2.3133,30.3143,202.6336,h
3.2437,8.4966,393.3124,h
3.1115,11.4309,293.4828,h
2.6342,14.4039,214.3352,h
2.1608,37.4304,227.1803,h
4.3815,88.498,129.757,h
3.399,62.2396,58.3654,h
2.2368,66.85,189.665,h
2.3617,10.4041,185.8771,h
3.2117,81.4912,205.771,h
3.1893,46.8482,304.159,h
3.7522,45.5411,229.644,h
3.2827,36.9646,305.885,h
2.6753,17.7258,256.083,h
2.7945,24.9723,199.729,h
3.8122,73.9617,167.1689,h
3.1422,3.031,207.425,h
2.8426,3.828,210.94,h
3.8569,87.3269,382.337,h
2.8591,75.0974,107.101,h
2.4065,32.858,242.619,h
2.747,88.1063,175.848,h
2.5587,46.0907,174.362,h
2.9305,53.457,194.2611,h
3.3929,12.0447,274.4544,h
4.1073,46.3265,216.3036,h
2.7612,7.3206,332.922,h
2.734,50.299,310.806,h
2.5378,54.874,156.032,h
2.2266,73.701,208.416,h
2.8296,19.718,152.548,h
2.541,62.735,240.409,h
2.8001,68.1572,252.2133,h
2.9157,9.461,177.21,h
3.2046,49.8144,346.8112,h
2.8183,7.8673,288.1879,h
2.7819,7.1369,271.5166,h
2.4346,39.6377,235.628,h
2.4965,32.4333,145.3753,h
3.3784,4.3827,285.538,h
2.3693,0.2951,71.7442,h
2.6707,23.3977,219.937,h
3.0279,1.423,323.5516,h
3.1093,75.3651,219.1073,h
3.0443,22.69,197.839,h
2.4892,87.2831,246.4653,h
3.655,6.7027,305.0236,h
4.5105,55.2582,203.1024,h
3.4091,6.5329,298.6381,h
3.6669,10.3301,140.5947,h
2.7003,59.553,66.2239,h
2.5826,89.5153,20.8435,h
2.9775,24.9483,242.9762,h
3.1748,5.6602,147.4284,h
2.5571,67.536,159.869,h
2.8226,0.7525,230.7163,h
3.2141,39.0355,177.91,h
3.3018,18.5212,197.401,h
3.4173,43.921,264.772,h
3.7278,33.61,319.652,h
2.2563,11.9012,84.3773,h
3.2597,4.2599,32.8647,h
2.7948,69.174,165.988,h
3.4037,45.4744,398.5181,h
2.9284,11.7626,184.2272,h
3.6219,76.95,316.14,h
2.4541,49.9964,242.798,h
2.966,9.2282,298.2473,h
2.6613,54.251,260.434,h
2.6871,18.7814,253.017,h
3.9189,4.4175,268.8151,h
3.2055,32.0834,300.513,h
3.482,54.4669,333.5108,h
2.7426,21.9706,263.5995,h
2.3766,48.504,117.636,h
2.2292,82.3525,47.6572,h
2.7401,49.9282,97.1186,h
3.9326,13.8859,169.677,h
2.7549,40.2034,194.6822,h
2.4285,35.4068,73.9748,h
2.3533,25.1635,141.099,h
3.3067,56.8342,196.938,h
3.247,7.6853,381.551,h
2.4383,2.6161,226.4903,h
3.1414,74.5841,182.4297,h
2.7749,61.1893,196.905,h
4.0356,8.936,40.4605,h
2.6031,39.1318,44.9016,h
2.9511,15.537,44.2306,h
3.4855,51.5414,201.8658,h
2.6884,32.936,89.1636,h
2.6774,53.2187,262.199,h
2.4857,77.3535,91.544,h
2.7404,61.92,174.149,h
3.5552,24.541,147.744,h
2.5257,64.1865,250.4352,h
2.4594,12.1306,203.266,h
2.8817,89.8702,201.982,h
2.7072,41.617,164.6588,h
2.8752,65.0328,126.4649,h
3.1114,44.3394,36.6503,h
2.5328,29.2368,51.3678,h
2.5947,60.3358,34.8102,h
3.0382,62.474,203.741,h
3.1035,60.7157,282.531,h
3.2848,72.535,270.4173,h
2.5658,72.4499,106.469,h
2.6238,76.406,273.704,h
2.791,36.9647,262.969,h
2.537,50.3175,150.027,h
2.2995,82.9011,133.4632,h
2.601,20.4406,182.617,h
3.3099,33.9184,212.8484,h
3.7193,58.0271,409.5022,h
2.5257,85.4343,148.34,h
2.9072,16.886,307.6696,h
3.2602,15.6468,289.7784,h
2.9322,83.143,165.895,h
2.6217,79.061,194.565,h
3.2621,59.4212,119.347,h
3.0834,13.4731,255.2778,h
2.8675,58.5675,119.391,h
3.7118,16.809,121.951,h
3.1222,11.772,280.581,h
2.4543,43.2879,212.0619,h
2.9547,42.133,256.874,h
2.8469,69.966,239.6796,h
2.8445,0.1146,81.4775,h
2.5653,23.648,93.175,h
2.5804,30.4676,181.3228,h
4.1013,89.9798,231.756,h
2.8913,18.4025,324.7103,h
4.1035,83.486,106.548,h
2.6556,50.8313,199.223,h
2.4523,37.2097,116.5518,h
2.7662,65.8553,233.7764,h
3.8876,47.9667,225.2128,h
3.3328,72.6378,363.1135,h
2.6221,47.0975,243.5813,h
4.1735,87.0056,347.847,h
2.6376,6.6241,140.8777,h
2.5139,71.8009,155.909,h
3.5949,28.412,323.658,h
3.3695,4.48,106.368,h
2.5065,53.881,57.1306,h
3.1552,41.76,145.818,h
2.3128,8.593,195.637,h
3.0108,45.6635,276.2082,h
2.9045,1.7972,116.2482,h
3.5315,9.2964,373.8893,h
2.3699,66.2653,114.3848,h
3.2448,74.8187,257.4338,h
4.4029,73.2642,340.006,h
2.8663,15.4031,262.1029,h
2.5315,69.3006,156.1766,h
2.9474,48.194,197.874,h
2.9039,51.4316,246.989,h
4.3184,62.4657,309.351,h
2.511,49.6263,188.7315,h
2.5557,36.997,225.103,h
2.5461,36.7418,223.052,h
3.0066,36.7671,118.3337,h
2.7036,22.9822,195.6839,h
2.6522,37.396,134.895,h
2.3709,84.4428,188.0174,h
2.8927,88.9264,24.4148,h
2.6026,86.288,161.564,h
2.5938,16.997,140.759,h
2.9039,28.4331,215.481,h
2.3349,53.2979,25.2892,h
2.6149,67.8393,220.149,h
2.5569,65.006,190.694,h
2.0252,1.9985,142.5278,h
2.953,5.6993,207.8295,h
3.3088,31.1675,198.606,h
2.9385,3.123,185.776,h
2.2911,7.275,159.242,h
2.5076,43.9538,147.2857,h
2.4167,18.5743,169.0624,h
2.4343,88.9297,149.3363,h
2.8535,88.4272,248.4001,h
3.1574,14.4972,330.1683,h
2.9841,77.8989,127.905,h
2.4526,67.6187,155.68,h
2.2857,42.9999,205.6136,h
3.0039,39.0835,247.85,h
3.7952,8.9368,271.0981,h
3.291,55.2405,261.765,h
2.6232,46.701,193.331,h
2.57,42.481,160.101,h
2.7525,23.8125,209.0619,h
2.3337,60.9326,100.8557,h
2.9836,16.2565,281.002,h
3.0145,1.771,314.29,h
3.6426,18.3655,372.2293,h
2.7088,75.5099,107.0847,h
3.159,1.6443,246.7863,h
2.779,14.1118,225.808,h
3.2928,11.2415,254.936,h
3.8666,53.6071,340.5532,h
2.6597,68.4476,255.9505,h
2.9284,70.289,247.697,h
3.5723,24.8686,315.8916,h
2.3946,18.9821,160.9452,h
2.4871,31.5361,206.253,h
2.6057,77.386,394.4193,h
2.6497,8.9779,249.9302,h
3.1927,20.611,310.618,h
2.5743,5.2563,203.9175,h
2.872,29.0002,245.3801,h
2.6737,77.6876,127.9204,h
2.3345,36.432,289.785,h
2.7037,85.5277,76.655,h
3.1473,48.2513,341.8071,h
2.8075,27.009,205.239,h
2.7037,54.653,180.436,h
2.3097,81.2924,122.9305,h
2.3512,79.532,236.446,h
2.9836,50.0701,225.706,h
3.588,30.1538,230.7603,h
2.4601,37.8944,158.387,h
2.3493,83.1842,170.572,h
2.4775,48.3131,252.015,h
2.8667,1.456,212.4273,h
4.4173,40.641,241.448,h
3.0115,88.0191,168.3521,h
2.7126,27.575,95.0145,h
2.5173,60.0278,182.35,h
2.4064,20.9227,229.4494,h
3.1552,22.6831,6.564,h
3.4689,3.8208,362.2807,h
3.2432,10.701,217.481,h
2.4223,64.7583,186.2433,h
3.0432,71.1767,140.79,h
3.7606,29.8217,163.6358,h
2.3936,61.489,210.061,h
3.476,87.619,194.425,h
