@relation magic

@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
0.2562,25.4623,h
0.283,36.363,h
0.2474,38.0807,h
0.0541,75.2391,h
0.0613,6.8004,h
0.381,88.0043,h
0.0859,59.5554,h
0.1364,84.2708,h
0.3789,0.3774,h
0.4667,27.7778,h
0.2379,72.777,h
0.2428,0.9875,h
0.1592,77.893,h
0.2281,29.9953,h
0.07,88.047,h
0.3377,74.0078,h
0.2716,64.3755,h
0.2367,58.16,h
0.4769,81.7357,h
0.1933,83.6585,h
0.3017,87.8693,h
0.266,12.69,h
0.1493,19.9458,h
0.3231,27.4814,h
0.1915,31.7734,h
0.0789,8.08,h
0.2832,12.968,h
0.3163,1.7684,h
0.3821,23.7001,h
0.1143,9.8037,h
0.2371,73.6632,h
0.3706,81.653,h
0.1192,27.575,h
0.2705,81.6762,h
0.3778,75.2299,h
0.2974,79.0603,h
0.3426,23.5901,h
0.3037,12.7764,h
0.115,31.156,h
0.2904,56.4785,h
0.2668,25.5014,h
0.2293,14.433,h
0.2469,37.8387,h
0.4813,39.242,h
0.1121,36.8162,h
0.3453,17.2844,h
0.4204,15.874,h
0.2708,63.846,h
0.2507,49.1002,h
0.1272,55.5748,h
0.2325,70.5676,h
0.3083,58.9381,h
0.3263,33.8447,h
0.0511,16.3486,h
0.2017,46.1055,h
0.1219,11.772,h
0.4756,62.2473,h
0.1512,46.701,h
0.4605,28.9657,h
0.1321,26.525,h
0.3204,43.948,h
0.643,14.086,h
0.254,32.9085,h
0.5017,19.086,h
0.0821,15.94,h
0.3718,78.0805,h
0.3412,67.0881,h
0.1106,87.3467,h
0.2248,5.3011,h
0.0326,29.2617,h
0.3815,39.354,h
0.1001,61.296,h
0.168,58.424,h
0.1715,8.304,h
0.2151,83.9235,h
0.318,46.7955,h
0.1363,72.1272,h
0.3126,68.062,h
0.1414,13.9468,h
0.2081,74.8057,h
0.2443,23.7446,h
0.1807,86.5553,h
0.1163,3.854,h
0.2172,63.4475,h
0.3467,70.108,h
0.1209,46.6821,h
0.0977,19.9377,h
0.4265,47.8106,h
0.1956,30.9746,h
0.0896,88.7767,h
0.4314,1.1053,h
0.164,71.024,h
0.167,27.2898,h
0.2236,67.306,h
0.2601,74.4547,h
0.0853,29.038,h
0.2656,55.029,h
0.1293,58.8365,h
0.1896,78.1012,h
0.1921,44.7922,h
0.1459,75.0974,h
0.1639,38.8759,h
0.1335,15.9862,h
0.2242,9.6768,h
0.3633,89.538,h
0.1193,75.4894,h
0.1172,81.1572,h
0.0983,34.766,h
0.0368,75.4364,h
0.0481,3.876,h
0.1781,37.256,h
0.3325,17.684,h
0.212,76.958,h
0.1539,52.731,h
0.242,72.2326,h
0.3055,38.5063,h
0.4476,29.238,h
0.0537,49.379,h
0.2987,3.6592,h
0.1497,10.2328,h
0.0932,16.6362,h
0.3142,85.8912,h
0.1203,5.5341,h
0.2045,55.2876,h
0.2628,60.2672,h
0.1101,76.952,h
0.4229,40.025,h
0.0859,80.9627,h
0.1366,5.5585,h
0.2421,23.3886,h
0.1072,53.8456,h
0.3281,15.5513,h
0.3233,63.8405,h
0.1509,52.8842,h
0.1271,49.9828,h
0.1921,3.9345,h
0.1364,43.5955,h
0.1019,13.7914,h
0.1733,87.1475,h
0.4222,29.2368,h
0.0993,77.077,h
0.3032,3.1952,h
0.3085,81.0052,h
0.0443,68.7039,h
0.3296,84.3741,h
0.3753,75.413,h
0.2759,49.9964,h
0.1592,74.0884,h
0.1697,45.4744,h
0.2556,86.7802,h
0.1043,39.4871,h
0.0835,78.935,h
0.0592,70.5314,h
0.2822,13.8325,h
0.423,86.163,h
0.25,0.4413,h
0.4602,59.5232,h
0.1656,69.2729,h
0.2774,89.2825,h
0.0907,47.2145,h
0.102,9.5306,h
0.2741,49.8155,h
0.0557,12.9172,h
0.2431,5.0668,h
0.2326,73.994,h
0.2773,21.0535,h
0.1598,36.7671,h
0.2915,14.718,h
0.1762,43.5839,h
0.1025,22.472,h
0.2876,60.0184,h
0.1086,32.325,h
0.0319,6.2392,h
0.3142,26.7796,h
0.0534,79.0902,h
0.2555,89.6498,h
0.2085,52.9268,h
0.2024,41.3813,h
0.1484,55.5014,h
0.162,3.744,h
0.1408,16.884,h
0.362,17.8318,h
0.4511,64.87,h
0.2259,58.6265,h
0.3297,71.033,h
0.3957,46.9609,h
0.168,78.9602,h
0.3192,88.3435,h
0.2529,23.3977,h
0.1001,77.8166,h
0.3226,49.5886,h
0.2204,11.4194,h
0.3966,5.3161,h
0.4231,53.3703,h
0.3284,22.6937,h
0.0598,21.875,h
0.3734,33.8161,h
0.1892,68.8163,h
0.1274,61.0423,h
0.079,28.7818,h
0.1626,0.1146,h
0.1067,53.7335,h
0.5889,54.421,h
0.2562,74.632,h
0.243,6.3241,h
0.0963,45.5411,h
0.4008,71.246,h
0.1476,29.0741,h
0.0945,15.2636,h
0.1304,15.8253,h
0.1772,24.256,h
0.1292,12.7497,h
0.4281,74.1809,h
0.1589,50.1146,h
0.3862,71.401,h
0.2704,74.709,h
0.0918,60.5954,h
0.2385,0.8687,h
0.0219,86.1336,h
0.1226,24.7881,h
0.1045,51.5,h
0.1461,11.885,h
0.2032,50.857,h
0.2306,23.681,h
0.2152,7.769,h
0.3025,55.4245,h
0.031,0.8318,h
0.2128,11.8216,h
0.2462,79.6662,h
0.2189,81.871,h
0.4817,78.7837,h
0.194,64.2081,h
0.1881,18.7814,h
0.2544,28.759,h
0.1536,81.1187,h
0.0823,61.1733,h
0.0543,80.2086,h
0.0255,49.8113,h
0.2364,23.0687,h
0.4324,81.1249,h
0.0767,50.421,h
0.2778,55.1028,h
0.2309,22.5311,h
0.1895,66.8196,h
0.2081,33.4533,h
0.5661,20.7099,h
0.0827,60.9866,h
0.3218,42.213,h
0.1962,12.1225,h
0.2212,74.3395,h
0.103,58.3789,h
0.4053,63.0504,h
0.6159,28.904,h
0.1301,5.113,h
0.4435,68.939,h
0.1803,10.089,h
0.2081,51.8428,h
0.1338,49.1319,h
0.3074,68.4476,h
0.406,8.4374,h
0.2086,36.4825,h
0.1126,71.158,h
0.174,15.731,h
0.2321,56.6679,h
0.1025,85.7234,h
0.0709,25.87,h
0.486,36.4006,h
0.0422,6.6557,h
0.1323,28.376,h
0.0611,64.7142,h
0.1808,0.219,h
0.2112,30.0222,h
0.0568,76.0998,h
0.2553,20.78,h
0.3178,51.6158,h
0.1374,38.1601,h
0.0896,53.4656,h
0.1933,15.9907,h
0.166,63.2298,h
0.309,19.2743,h
0.3566,38.9391,h
0.1483,45.0927,h
0.277,80.6287,h
0.11,7.918,h
0.5761,37.1638,h
0.0924,76.2965,h
0.2236,43.126,h
0.2267,54.7523,h
0.289,60.2985,h
0.2506,1.2688,h
0.0982,59.808,h
0.1587,43.786,h
0.0713,51.9268,h
0.1438,84.7105,h
0.3223,79.772,h
0.1772,15.1485,h
0.299,36.997,h
0.0239,45.678,h
0.1372,7.538,h
0.2059,0.824,h
0.1744,40.3129,h
0.1589,26.9054,h
0.0835,50.4247,h
0.3099,45.9892,h
0.1695,41.6604,h
0.1003,18.216,h
0.2236,17.7436,h
0.2496,12.8744,h
0.1507,30.8505,h
0.1225,8.5651,h
0.3449,19.9874,h
0.0244,89.9798,h
0.3855,13.968,h
0.331,79.1202,h
0.2222,14.6671,h
0.0508,10.2033,h
0.3549,89.8864,h
0.3041,69.7619,h
0.1713,67.892,h
0.0585,27.3201,h
0.1083,64.0622,h
0.1756,37.6947,h
0.1199,62.7682,h
0.3298,24.712,h
0.1574,28.5857,h
0.2184,17.5318,h
0.3539,16.2339,h
0.4183,56.408,h
0.4159,82.3525,h
0.186,58.969,h
0.2959,15.229,h
0.0969,69.7736,h
0.0369,87.1467,h
0.3011,23.2142,h
0.3822,54.2724,h
0.17,84.8106,h
0.5614,23.1014,h
0.4076,19.9443,h
0.1691,29.3893,h
0.5316,73.6545,h
0.1555,56.591,h
0.0986,40.952,h
0.125,26.502,h
0.3236,12.14,h
0.3743,4.8399,h
0.1349,23.549,h
0.0314,71.376,h
0.3821,10.7012,h
0.238,2.321,h
0.2057,79.011,h
0.1323,5.3595,h
0.0274,22.0015,h
0.2877,52.4001,h
0.2542,89.3476,h
0.3894,5.9344,h
0.1824,22.7861,h
0.3707,11.2183,h
0.1493,88.9954,h
0.0946,27.581,h
0.2418,27.8128,h
0.1675,10.8959,h
0.155,51.585,h
0.2538,85.6496,h
0.0931,2.444,h
0.1903,88.7428,h
0.1368,18.0434,h
0.1376,88.0237,h
0.2348,67.4128,h
0.2961,73.9672,h
0.2877,52.9994,h
0.3959,35.7921,h
0.1583,66.511,h
0.2095,40.8331,h
0.2063,81.4489,h
0.281,20.3804,h
0.2951,38.088,h
0.1467,88.0191,h
0.146,43.096,h
0.1304,75.8304,h
0.1106,31.5144,h
0.0854,31.8376,h
0.1058,86.1683,h
0.2307,19.4398,h
0.618,83.6171,h
0.2228,13.798,h
0.4493,76.9712,h
0.2868,24.2187,h
0.3006,76.0271,h
0.2933,59.2022,h
0.382,8.593,h
0.11,89.8538,h
0.5066,15.551,h
0.3028,19.779,h
0.1644,47.7849,h
0.2815,89.2573,h
0.3205,36.3987,h
0.0405,44.655,h
0.0869,86.5427,h
0.0877,48.8909,h
0.4383,83.7854,h
0.0986,45.177,h
0.2133,82.1786,h
0.2824,40.4178,h
0.0617,39.978,h
0.4941,65.6699,h
0.3095,68.1039,h
0.2799,48.836,h
0.3443,16.183,h
0.3561,27.5505,h
0.5206,23.5772,h
0.1643,8.2413,h
0.1357,59.965,h
0.1978,14.588,h
0.0936,72.6378,h
0.4277,35.0932,h
0.1746,58.5,h
0.2036,80.8926,h
0.2641,18.5743,h
0.15,69.4152,h
0.0003,84.9955,h
0.0492,21.196,h
0.229,55.0425,h
0.0881,58.5794,h
0.2626,17.3155,h
0.4871,86.9198,h
0.2727,53.6654,h
0.2151,50.6983,h
0.0583,52.5149,h
0.3161,8.2298,h
0.2251,32.7431,h
0.0395,72.1289,h
0.2037,40.4061,h
0.0686,17.1517,h
0.269,87.4631,h
0.1534,73.1118,h
0.132,53.558,h
0.3539,21.9218,h
0.3048,23.8544,h
0.0309,10.0559,h
0.155,30.2536,h
0.1571,27.686,h
0.1928,48.2513,h
0.145,30.1407,h
0.1382,4.4731,h
0.2878,44.5518,h
0.2771,34.541,h
0.2259,50.3873,h
0.4605,67.4357,h
0.0339,75.7118,h
0.1038,0.5341,h
0.0658,79.3923,h
0.2528,59.8118,h
0.2453,7.563,h
0.4986,11.534,h
0.4395,55.6153,h
0.2707,87.4325,h
0.0662,11.6706,h
0.2154,23.6185,h
0.0486,50.9632,h
0.615,21.9203,h
0.1054,71.088,h
0.2318,14.33,h
0.5878,77.386,h
0.1159,10.9991,h
0.1369,23.76,h
0.2514,25.6371,h
0.0862,58.612,h
0.2251,44.4761,h
0.0389,72.0421,h
0.3381,10.016,h
0.2783,5.282,h
0.143,65.8786,h
0.0225,55.482,h
0.1279,81.6471,h
0.2738,56.435,h
0.057,8.936,h
0.1833,43.9545,h
0.2735,31.9443,h
0.3689,2.495,h
0.4101,62.735,h
0.3841,6.0744,h
0.1914,70.839,h
0.2925,78.0385,h
0.294,24.4896,h
0.3649,30.5372,h
0.1824,66.1116,h
0.1734,58.643,h
0.283,89.8702,h
0.2702,50.1706,h
0.1445,36.8698,h
0.2608,74.934,h
0.387,51.5742,h
0.0326,10.312,h
0.1326,23.5512,h
0.0647,18.1132,h
0.1405,25.5893,h
0.1427,69.5071,h
0.3923,64.0754,h
0.2712,23.486,h
0.4794,27.123,h
0.1654,83.468,h
0.2183,67.939,h
0.2972,69.938,h
0.153,73.868,h
0.2626,21.5094,h
0.2987,75.842,h
0.0362,61.4059,h
0.2441,10.2034,h
0.1113,58.863,h
0.24,87.1498,h
0.3097,4.331,h
0.2651,7.575,h
0.1507,14.3967,h
0.1479,52.48,h
0.1583,37.5843,h
0.2037,30.015,h
0.2009,88.8151,h
0.3134,40.8358,h
0.3565,67.8491,h
0.3167,36.3869,h
0.3861,23.0186,h
0.1726,49.632,h
0.2931,17.4545,h
0.4221,38.561,h
0.1724,7.3206,h
0.3318,82.205,h
0.1884,24.6332,h
0.3557,28.716,h
0.06,59.3291,h
0.1578,28.4331,h
0.225,15.5872,h
0.0664,32.6299,h
0.1504,2.1684,h
0.2495,35.7297,h
0.3966,5.3161,h
0.1218,42.8892,h
0.1864,3.8356,h
0.2129,35.5259,h
0.3272,34.3547,h
0.3148,80.2869,h
0.0565,31.7599,h
0.1728,23.2892,h
0.2484,84.681,h
0.193,3.123,h
0.1142,25.0024,h
0.221,12.4543,h
0.1548,9.0509,h
0.3449,53.6457,h
0.4752,45.0838,h
0.1948,6.242,h
0.1532,67.1942,h
0.1594,44.5254,h
0.1138,14.479,h
0.0974,19.6315,h
0.2126,42.2479,h
0.0908,57.0768,h
0.0599,44.1909,h
0.3503,77.7656,h
0.3374,23.1995,h
0.2708,68.6518,h
0.0112,3.8134,h
0.3625,16.042,h
0.0985,17.1672,h
0.1605,48.3842,h
0.1369,9.611,h
0.2253,8.058,h
0.0904,7.7104,h
0.217,51.6298,h
0.1841,40.6407,h
0.2682,51.1267,h
0.3613,6.794,h
0.1292,33.0457,h
0.0808,29.5876,h
0.222,9.49,h
0.1865,45.6635,h
0.0661,71.309,h
0.2389,89.2172,h
0.0806,20.7963,h
0.2178,61.01,h
0.1885,26.0409,h
0.2635,37.7458,h
0.1587,51.5904,h
0.1014,52.5785,h
0.1906,54.8484,h
0.2538,19.2546,h
0.1031,15.5528,h
0.0732,53.2301,h
0.2565,77.6778,h
0.1503,10.077,h
0.245,28.6463,h
0.0443,4.1574,h
0.4881,58.3505,h
0.2953,67.246,h
0.1273,16.6904,h
0.1192,17.696,h
0.3433,62.312,h
0.1108,3.5732,h
0.102,88.1074,h
0.099,55.435,h
0.2174,23.8718,h
0.2355,72.641,h
0.2573,75.2753,h
0.1607,45.6762,h
0.0744,58.0625,h
0.1236,47.9885,h
0.4636,56.8778,h
0.2121,71.6297,h
0.2076,18.953,h
0.3415,16.3242,h
0.3127,5.6476,h
0.3201,58.2024,h
0.1855,5.2436,h
0.1458,42.682,h
0.1529,5.689,h
0.1898,39.5881,h
0.2697,46.44,h
0.131,13.8145,h
0.4927,60.4354,h
0.2949,84.3192,h
0.5642,12.1306,h
0.1968,8.1046,h
0.0362,49.6546,h
0.4137,16.2676,h
0.408,1.1793,h
0.2103,46.5757,h
0.132,85.8821,h
0.2698,74.436,h
0.0621,88.6873,h
0.2526,32.7886,h
0.1886,9.9324,h
0.244,67.1405,h
0.1009,85.7578,h
0.2529,16.436,h
0.0445,7.5425,h
0.12,48.3789,h
0.2044,66.943,h
0.317,68.4924,h
0.2992,5.571,h
0.2492,53.7318,h
0.1248,57.4598,h
0.093,32.2261,h
0.2581,2.405,h
0.2099,62.0811,h
0.0977,56.568,h
0.0197,89.3512,h
0.1414,81.3618,h
0.0519,28.7696,h
0.1251,69.6356,h
0.2416,85.1914,h
0.316,52.9186,h
0.0791,76.3027,h
0.34,33.7903,h
0.2289,88.8454,h
0.4343,55.859,h
0.4092,7.166,h
0.1322,56.877,h
0.2196,29.5189,h
0.3573,63.885,h
0.0618,17.882,h
0.2699,15.5735,h
0.1903,8.2104,h
0.2203,52.7773,h
0.2108,20.0817,h
0.3361,21.957,h
0.2133,26.8478,h
0.1471,16.1113,h
0.0873,62.234,h
0.359,36.08,h
0.1366,35.4255,h
0.121,23.0198,h
0.2243,63.2183,h
0.4302,86.9053,h
0.1066,56.911,h
0.3349,4.4299,h
0.2279,50.4377,h
0.1754,23.934,h
0.4302,36.3441,h
0.3805,14.5927,h
0.1391,77.5046,h
0.1382,78.755,h
0.0681,68.6399,h
0.0369,89.7382,h
0.2753,7.8289,h
0.114,25.8251,h
0.2898,83.4883,h
0.0601,6.381,h
0.2168,81.213,h
0.1994,41.6755,h
0.0905,65.2246,h
0.4557,59.8653,h
0.355,48.504,h
0.1955,7.4816,h
0.1511,86.6241,h
0.3353,47.753,h
0.2006,40.215,h
0.1055,31.4631,h
0.1436,84.6171,h
0.0813,77.3193,h
0.4067,57.1519,h
0.174,39.7134,h
0.1789,77.8989,h
0.2502,81.1298,h
0.2694,53.0365,h
0.0702,39.4314,h
0.1163,82.1899,h
0.2605,36.465,h
0.5417,82.5746,h
0.1267,29.0584,h
0.4172,40.238,h
0.0581,6.721,h
0.3115,69.0351,h
0.2542,52.477,h
0.1634,20.6114,h
0.0822,4.48,h
0.252,7.2318,h
0.3571,75.7846,h
0.3254,41.1638,h
0.0897,21.6221,h
0.0595,35.5998,h
0.2267,72.9529,h
0.2662,61.9923,h
0.2133,24.6466,h
0.2643,56.105,h
0.452,16.1159,h
0.0492,26.352,h
0.179,46.929,h
0.1783,44.2994,h
0.1305,62.159,h
0.2536,34.0146,h
0.1698,10.579,h
0.3326,40.8113,h
0.2031,73.7519,h
0.3377,22.4731,h
0.2338,41.666,h
0.0456,49.6844,h
0.1023,16.7833,h
0.1979,11.5981,h
0.246,79.5231,h
0.5677,47.817,h
0.3059,11.851,h
0.0461,41.5666,h
0.3495,6.8391,h
0.0909,69.707,h
0.2597,21.838,h
0.1315,69.4577,h
0.4021,74.3218,h
0.2782,33.1494,h
0.3227,66.8429,h
0.3469,49.756,h
0.4052,45.883,h
0.2373,63.5282,h
0.2474,62.8382,h
0.2375,73.7976,h
0.0301,20.6021,h
0.3994,17.7168,h
0.1413,40.7608,h
0.1637,60.4176,h
0.1086,30.9895,h
0.372,64.519,h
0.2086,42.1742,h
0.0707,32.3596,h
0.1582,51.912,h
0.0602,88.1886,h
0.2422,87.0417,h
0.2841,64.491,h
0.2834,62.5605,h
0.2286,67.605,h
0.2343,58.3672,h
0.2195,60.823,h
0.0429,58.771,h
0.2606,80.9807,h
0.2944,0.2295,h
0.1427,11.1494,h
0.1269,57.703,h
0.0794,17.3795,h
0.1319,42.899,h
0.2263,56.4482,h
0.3492,72.5221,h
0.0753,39.2697,h
0.2364,13.7471,h
0.33,11.8816,h
0.6065,38.947,h
0.1273,30.9266,h
0.1248,39.198,h
0.1608,0.7016,h
0.0563,89.5442,h
0.1247,49.2563,h
0.2295,18.1779,h
0.4895,26.5873,h
0.2657,26.307,h
0.1385,75.8906,h
0.0398,75.1975,h
0.1741,6.9217,h
0.499,86.01,h
0.1799,85.1638,h
0.1277,36.6915,h
0.2188,34.8364,h
0.3993,70.518,h
0.2049,18.2357,h
0.3069,7.6553,h
0.0632,61.5665,h
0.1692,14.3886,h
0.0265,48.3402,h
0.3404,20.208,h
0.2468,71.159,h
0.4413,27.8926,h
0.2629,85.3938,h
0.4377,24.7104,h
0.358,67.6927,h
0.2932,33.2851,h
0.0161,87.8868,h
0.5417,12.6183,h
0.3283,23.493,h
0.42,12.8237,h
0.0225,70.1747,h
0.0513,86.9108,h
0.0802,49.3619,h
0.3524,45.8552,h
0.2788,69.8058,h
0.0913,74.8187,h
0.1894,0.6164,h
0.0548,87.3238,h
0.1881,29.3861,h
0.3635,7.8516,h
0.2213,66.6513,h
0.3896,54.355,h
0.1063,51.2316,h
0.1378,9.461,h
0.2284,51.2221,h
0.1261,85.2263,h
0.2013,39.0288,h
0.3137,76.504,h
0.3103,81.8003,h
0.0206,8.992,h
0.073,49.4252,h
0.1945,59.0341,h
0.1563,33.7068,h
0.2925,88.1524,h
0.1977,56.033,h
0.1581,42.878,h
0.0787,44.1112,h
0.0702,87.619,h
0.0498,8.8,h
0.2014,54.7763,h
0.0822,85.3089,h
0.0878,0.0993,h
0.2878,40.3223,h
0.0503,51.2142,h
0.1469,83.4293,h
0.2808,54.7202,h
0.177,21.3627,h
0.1,32.0834,h
0.2747,58.573,h
0.3451,80.642,h
0.1569,53.672,h
0.2221,7.1369,h
0.1304,9.4043,h
0.3304,54.346,h
0.0939,34.2078,h
0.0528,51.523,h
0.3826,55.44,h
0.2886,74.1629,h
0.1876,46.0287,h
0.1218,68.0438,h
0.2992,29.352,h
0.049,52.085,h
0.2049,85.081,h
0.1254,66.37,h
0.1689,0.658,h
0.2211,65.6452,h
0.1732,84.7176,h
0.2504,78.702,h
0.3125,19.615,h
0.2961,56.4072,h
0.3256,83.1994,h
0.4139,65.4434,h
0.3743,88.897,h
0.3356,62.4241,h
0.1743,87.4691,h
0.0814,73.5838,h
0.3556,58.6985,h
0.1543,21.5078,h
0.0925,70.412,h
0.417,56.194,h
0.2698,9.1993,h
0.0815,4.031,h
0.4154,6.3728,h
0.1491,25.071,h
0.0756,29.76,h
0.1372,4.429,h
0.2285,85.4598,h
0.2953,71.4874,h
0.0583,85.8318,h
0.3096,78.876,h
0.0701,21.6765,h
0.163,85.6365,h
0.1496,73.0226,h
0.3139,42.7901,h
0.184,7.5572,h
0.1938,12.1667,h
0.4089,39.6093,h
0.1102,48.4131,h
0.123,20.8915,h
0.3448,38.5152,h
0.2126,47.095,h
0.0957,37.4156,h
0.3666,6.7462,h
0.1069,4.071,h
0.1631,0.025,h
0.2031,75.7077,h
0.0888,55.2405,h
0.2242,1.7407,h
0.4669,22.5134,h
0.2121,61.8555,h
0.2339,32.549,h
0.277,19.5734,h
0.1646,78.4099,h
0.3317,49.125,h
0.307,83.0695,h
0.2823,26.708,h
0.0859,6.4404,h
0.3878,25.106,h
0.1214,82.9643,h
0.3152,56.632,h
0.1006,80.6784,h
0.2696,5.066,h
0.0642,66.864,h
0.3233,51.399,h
0.1933,38.164,h
0.025,77.0539,h
0.1433,56.6254,h
0.3358,50.9302,h
0.2938,22.2624,h
0.1136,33.4438,h
0.0293,89.8408,h
0.0736,57.5178,h
0.1682,64.627,h
0.3267,40.3325,h
0.0387,85.27,h
0.3719,11.394,h
0.1024,87.3897,h
0.2579,0.1516,h
0.1383,4.296,h
0.0767,77.4807,h
0.0996,30.4817,h
0.2869,71.9781,h
0.2251,65.0235,h
0.2402,32.0377,h
0.1926,54.8006,h
0.296,48.1757,h
0.2898,79.4397,h
0.291,74.723,h
0.39,15.7902,h
0.0436,68.0289,h
0.2363,24.948,h
0.0633,56.4031,h
0.3182,1.6196,h
0.0766,53.7624,h
0.0816,55.2934,h
0.3939,18.1772,h
0.2385,81.7432,h
0.4497,81.1257,h
0.268,71.8009,h
0.1687,41.7694,h
0.2309,57.0501,h
0.2067,53.7089,h
0.2557,19.4197,h
0.1016,51.6996,h
0.4196,42.0848,h
0.319,18.6683,h
0.2968,45.0719,h
0.084,17.19,h
0.2313,49.8157,h
0.2162,39.6762,h
0.167,70.2243,h
0.263,5.9013,h
0.2283,64.334,h
0.4086,28.71,h
0.1835,43.2397,h
0.0524,88.1303,h
0.2489,79.8417,h
0.3167,34.4339,h
0.0892,70.229,h
0.257,33.559,h
0.1529,75.1611,h
0.2075,34.5289,h
0.3523,16.7015,h
0.5265,20.5723,h
0.0578,81.5495,h
0.068,5.3459,h
0.1698,22.1294,h
0.1053,4.2428,h
0.4133,77.209,h
0.0572,65.1453,h
0.0662,16.6332,h
0.2131,29.3651,h
0.3116,54.046,h
0.4332,35.26,h
0.233,10.0367,h
0.2027,87.2394,h
0.0754,51.6026,h
0.0912,15.686,h
0.0848,26.4093,h
0.0846,71.6379,h
0.1103,56.8342,h
0.1946,75.043,h
0.233,10.9565,h
0.1208,85.3932,h
0.2412,12.4041,h
0.0634,23.2722,h
0.2925,67.5832,h
0.0893,12.96,h
0.2269,71.6362,h
0.2332,73.5368,h
0.1247,86.9033,h
0.1077,68.0481,h
0.1438,50.8906,h
0.2092,9.6769,h
0.164,36.393,h
0.23,44.625,h
0.2046,9.8156,h
0.1941,66.732,h
0.1066,75.3651,h
0.3808,3.767,h
0.3224,20.9052,h
0.1279,10.055,h
0.1466,51.7504,h
0.4383,48.5825,h
0.2014,14.964,h
0.2188,15.2077,h
0.2987,10.5731,h
0.0595,16.214,h
0.1691,16.798,h
0.0799,57.8684,h
0.2622,68.9151,h
0.0142,47.3361,h
0.2623,87.072,h
0.409,15.4364,h
0.0879,70.2363,h
0.1162,6.0497,h
0.1094,18.0366,h
0.2726,12.314,h
0.1779,72.0462,h
0.0906,55.2556,h
0.1635,2.6081,h
0.2285,79.8306,h
0.103,16.526,h
0.3406,76.7026,h
0.0557,67.0214,h
0.27,53.7096,h
0.1852,47.3369,h
0.2486,5.7572,h
0.1538,52.085,h
0.2741,4.3556,h
0.2854,53.2854,h
0.1528,13.8834,h
0.1994,19.0842,h
0.0944,63.9193,h
0.1402,38.0088,h
0.2111,20.264,h
0.2872,82.9011,h
0.3044,19.982,h
0.1571,82.0656,h
0.2759,86.2961,h
0.091,53.2285,h
0.5191,10.7937,h
0.3968,43.694,h
0.099,32.984,h
0.0438,7.235,h
0.1302,31.857,h
0.0836,1.1941,h
0.1243,46.5918,h
0.1475,45.1622,h
0.2028,12.094,h
0.4682,30.7288,h
0.2041,2.297,h
0.1203,37.8216,h
0.1348,18.019,h
0.1337,76.0345,h
0.2225,8.0425,h
0.0583,22.462,h
0.3554,82.8383,h
0.3644,8.9779,h
0.1779,26.7862,h
0.1813,64.2149,h
0.3138,12.153,h
0.241,38.2136,h
0.2436,50.3712,h
0.2536,54.3215,h
0.1432,82.1541,h
0.2374,10.901,h
0.1775,54.1745,h
0.2068,5.0893,h
0.471,40.539,h
0.3304,26.4764,h
0.0724,80.1405,h
0.3899,47.2783,h
0.2658,33.658,h
0.2867,21.3621,h
0.1137,78.043,h
0.0773,40.808,h
0.2643,6.6547,h
0.3058,85.8689,h
0.4197,32.4792,h
0.1528,45.9251,h
0.0897,46.2558,h
0.3218,65.5775,h
0.3235,42.0088,h
0.1201,65.3292,h
0.1105,21.1975,h
0.4117,22.7796,h
0.3087,69.1458,h
0.5149,19.851,h
0.4605,55.0569,h
0.2984,74.889,h
0.2087,6.22,h
0.4008,50.2015,h
0.4312,75.9919,h
0.0399,45.182,h
0.1887,50.3566,h
0.2403,6.4902,h
0.0771,86.499,h
0.0076,74.9744,h
0.0625,35.2612,h
0.2801,6.6616,h
0.2885,12.734,h
0.1603,13.14,h
0.2399,78.131,h
0.2863,34.4698,h
0.1343,23.5014,h
0.1566,86.9989,h
0.064,47.9667,h
0.3076,85.5028,h
0.1297,31.5333,h
0.1939,16.7793,h
0.3442,46.603,h
0.4883,61.3508,h
0.1283,38.1402,h
0.2127,21.0121,h
0.0435,77.782,h
0.1556,44.871,h
0.3766,24.545,h
0.0618,85.3628,h
0.0968,13.615,h
0.2601,75.856,h
0.0267,49.472,h
0.4451,36.908,h
0.2702,3.786,h
0.334,4.1909,h
0.0279,49.983,h
0.0776,22.9942,h
0.3547,51.7331,h
0.1895,2.1899,h
0.2528,52.585,h
0.1587,40.497,h
0.1225,44.3492,h
0.0762,26.902,h
0.0927,47.2783,h
0.362,25.9104,h
0.1149,29.3407,h
0.4511,64.87,h
0.0731,81.0641,h
0.3569,64.4174,h
0.1394,81.5241,h
0.15,22.501,h
0.0519,55.7671,h
0.135,37.1283,h
0.3775,28.6886,h
0.0335,73.703,h
0.0464,25.7463,h
0.0915,49.2403,h
0.1117,8.8183,h
0.4009,68.8497,h
0.4123,30.612,h
0.178,30.777,h
0.088,7.2928,h
0.0471,50.7399,h
0.4006,43.8458,h
0.1522,17.321,h
0.2028,18.0463,h
0.2552,73.2437,h
0.0935,58.0482,h
0.3395,80.4683,h
0.0693,51.668,h
0.1731,18.8023,h
0.3018,73.5855,h
0.3662,10.142,h
0.3973,52.414,h
0.2556,63.1867,h
0.0896,36.9646,h
0.182,41.9342,h
0.1915,70.5317,h
0.042,51.4494,h
0.155,19.7668,h
0.1538,24.9483,h
0.175,62.7139,h
0.1465,63.3945,h
0.1964,11.2803,h
0.0692,44.2156,h
0.2317,10.4111,h
0.0841,84.1197,h
0.1854,7.5751,h
0.2859,46.372,h
