@relation magic

@attribute FSize numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
3.2164,0.2357,81.2832,32.0656,h
2.8633,0.2664,24.8192,67.25,h
2.5471,0.3434,7.9599,88.938,h
2.5999,0.3555,11.7125,12.2578,h
4.0202,0.0547,-159.2003,60.3793,h
2.5287,0.2563,-7.3072,36.3083,h
2.2878,0.3737,-19.1496,60.172,h
2.5836,0.2106,14.4317,11.2853,h
3.4214,0.1825,-102.766,6.377,h
2.6207,0.2479,-25.3075,23.0497,h
2.6749,0.3034,19.5486,39.0139,h
2.4533,0.2236,11.8433,67.306,h
2.4962,0.3365,13.4232,17.0239,h
2.7024,0.2986,-13.2045,13.392,h
2.444,0.3291,17.74,1.668,h
2.9484,0.1481,31.717,55.9801,h
2.8579,0.1699,-111.786,38.2889,h
2.6866,0.2088,-91.2394,81.6697,h
3.0075,0.1066,-96.6223,4.3736,h
2.5416,0.1739,-38.5857,49.9476,h
2.4676,0.3458,14.5186,17.709,h
2.8278,0.1212,32.822,71.3772,h
3.2098,0.1046,66.1967,1.2493,h
2.6851,0.1926,30.8019,54.8006,h
2.4064,0.3092,7.4472,20.9227,h
2.6232,0.2702,10.4892,3.786,h
4.2896,0.0416,-179.0611,58.4545,h
2.3052,0.4966,1.6008,79.9591,h
3.135,0.2041,-70.6841,2.297,h
2.2754,0.5043,-18.618,81.8452,h
2.9738,0.1492,67.5653,64.6319,h
3.5584,0.0925,-170.381,53.1597,h
2.3936,0.2687,10.0291,61.489,h
3.3476,0.1201,159.495,60.3232,h
3.0983,0.2069,59.0013,4.8914,h
3.8039,0.0507,-165.247,51.3108,h
3.3615,0.0633,88.412,56.4031,h
2.4166,0.3046,-18.2256,49.59,h
3.1009,0.102,73.2588,88.1074,h
3.4092,0.0684,99.5084,71.7654,h
3.1303,0.1056,41.2812,72.2289,h
2.6726,0.3156,-9.1418,75.0324,h
2.1021,0.4545,-14.96,31.425,h
2.7938,0.1037,41.8392,41.124,h
3.4132,0.0719,-160.9615,65.2154,h
2.6411,0.452,21.4362,80.3825,h
2.5802,0.487,30.7898,8.9121,h
2.9465,0.0899,43.1122,45.3038,h
2.5276,0.3487,21.9502,2.1748,h
2.737,0.2855,-61.9299,17.3395,h
3.463,0.0599,-219.992,72.8814,h
2.5653,0.3116,16.0397,54.046,h
2.1474,0.4324,4.3818,81.1249,h
3.3855,0.1233,-118.034,2.116,h
3.1893,0.1038,55.5331,46.8482,h
4.7133,0.0008,-182.4259,9.5929,h
2.2577,0.3674,16.2479,72.232,h
3.7535,0.0602,-133.2216,88.1886,h
2.6232,0.194,50.759,64.2081,h
2.8338,0.2295,-36.5094,73.055,h
2.8971,0.1337,41.7201,76.0345,h
4.1309,0.0273,-130.9514,5.688,h
2.816,0.2663,-8.4222,79.8372,h
2.9496,0.1847,16.7805,66.843,h
2.6635,0.2876,-10.6521,68.8752,h
2.7364,0.1669,-6.6464,30.7311,h
3.1106,0.1492,-91.4008,9.0744,h
4.0446,0.0543,-133.065,47.59,h
2.8692,0.1507,47.5655,14.3967,h
2.7638,0.149,-94.07,87.417,h
3.1148,0.1263,78.7615,3.5523,h
2.6426,0.2172,27.9724,63.4475,h
3.348,0.1645,44.8059,80.2398,h
2.6311,0.2463,22.8555,75.4234,h
2.5193,0.3081,-14.521,59.2104,h
3.2331,0.1031,79.6084,15.5528,h
2.4586,0.3426,15.7783,23.5901,h
3.4786,0.1354,-100.459,35.534,h
2.8627,0.2421,23.0618,23.3886,h
2.7513,0.2272,17.0861,50.6085,h
2.3284,0.3451,10.1052,80.642,h
2.9278,0.1641,25.7969,13.748,h
3.3633,0.1245,-115.348,3.5086,h
2.3738,0.4334,13.3666,19.662,h
2.5066,0.1956,30.6112,30.9746,h
2.8736,0.1933,-25.4734,83.6585,h
2.07,0.3787,10.7197,13.8727,h
2.6893,0.3032,-157.4969,3.1952,h
2.5955,0.3744,12.0002,62.0945,h
3.8184,0.0662,-270.936,4.8536,h
2.3789,0.3747,-10.3255,17.5291,h
3.3534,0.1256,-171.812,43.9871,h
2.8704,0.2825,36.0734,60.4565,h
2.7892,0.3696,29.9827,33.7225,h
2.6479,0.2171,19.4381,6.8549,h
3.2807,0.0799,66.3045,45.4581,h
2.5514,0.2139,9.2822,22.7692,h
2.3775,0.2704,15.2992,49.5158,h
2.6134,0.2735,2.2181,77.2659,h
2.5221,0.2546,26.9326,9.7727,h
3.237,0.1018,-56.2652,71.8786,h
2.3021,0.4813,15.8775,39.242,h
2.3139,0.3956,-13.2272,61.917,h
2.2589,0.5427,8.3367,86.1601,h
3.0247,0.2064,-47.5957,4.826,h
2.9504,0.1867,34.4433,18.458,h
2.7367,0.2738,13.4601,62.6349,h
2.4899,0.4936,9.202,66.5206,h
3.1108,0.1166,32.1032,48.6116,h
2.2934,0.2676,-2.4854,5.5107,h
3.4057,0.0513,77.7034,86.9108,h
3.4397,0.0699,130.0705,26.5495,h
3.3525,0.0933,-46.5309,66.6318,h
2.7721,0.1948,55.2222,78.5929,h
2.8181,0.2115,15.0374,68.1042,h
3.2585,0.127,-93.7945,30.3729,h
2.7493,0.236,-14.7399,74.475,h
2.7447,0.2187,-21.6576,76.24,h
2.4541,0.2583,17.5553,21.142,h
2.6712,0.3507,49.5583,39.0935,h
3.3005,0.1324,130.16,65.5195,h
3.3265,0.1939,-229.1579,8.5877,h
2.3314,0.2401,10.0913,39.924,h
2.5422,0.4798,18.8733,14.2261,h
2.6928,0.369,2.3599,8.4896,h
2.6889,0.1995,28.2399,47.9794,h
2.525,0.1716,40.9727,79.897,h
2.9017,0.263,45.53,5.9013,h
3.4006,0.0714,-69.5873,50.859,h
2.5365,0.2646,21.2237,61.3469,h
3.0348,0.0835,-52.7253,72.0321,h
2.8426,0.1214,16.2432,3.828,h
2.7819,0.2108,16.1647,17.3643,h
3.1647,0.1995,100.466,49.158,h
3.4852,0.0731,-168.707,21.555,h
3.066,0.1349,70.0424,2.0336,h
3.0352,0.16,-163.247,85.3675,h
2.4065,0.4569,20.6341,32.858,h
4.2007,0.0393,89.044,25.7092,h
2.3261,0.4151,-32.098,81.0902,h
2.9175,0.2068,111.4304,79.5439,h
2.6217,0.1756,-18.2486,79.061,h
3.2738,0.1571,126.1365,27.686,h
4.3957,0.0293,-149.637,89.8408,h
2.6571,0.3491,18.9757,65.8099,h
2.3664,0.286,-1.3205,79.7947,h
2.6808,0.2284,-18.5736,45.578,h
3.012,0.2534,25.506,51.079,h
3.0295,0.1538,40.2184,35.5111,h
4.5348,0.0196,96.6959,28.954,h
2.2684,0.3034,-10.8555,65.104,h
3.5728,0.0547,-98.9017,34.4383,h
2.7236,0.3629,20.5885,33.0496,h
2.769,0.2834,17.1486,64.752,h
2.4822,0.3443,17.3776,65.136,h
3.1978,0.1194,93.5119,17.5239,h
2.3892,0.3653,-59.1395,30.455,h
2.369,0.3629,19.1145,48.7728,h
2.5321,0.3098,-15.0734,55.2987,h
3.9254,0.0709,56.1306,25.87,h
3.3264,0.1333,53.6097,42.2964,h
3.4154,0.1283,-138.0467,38.1402,h
2.6095,0.2932,6.7582,33.2851,h
2.6248,0.1601,25.5667,58.488,h
2.2314,0.3815,-3.03,62.8494,h
2.3784,0.2322,-22.9597,42.5318,h
2.9112,0.1442,-83.7172,8.265,h
2.7144,0.2732,23.1537,60.4286,h
2.6814,0.3802,23.7427,5.3502,h
3.293,0.0751,-110.539,40.92,h
2.7369,0.2374,-21.5937,71.4978,h
2.6513,0.2087,16.3965,77.696,h
2.2978,0.4307,4.8933,67.339,h
2.7771,0.2913,8.0853,37.3669,h
2.1807,0.446,-19.6163,61.6768,h
4.2904,0.0374,67.9465,66.6143,h
2.7517,0.1479,94.9986,52.48,h
3.5155,0.1501,-168.8951,33.4305,h
4.3485,0.0265,-143.8078,80.585,h
3.0915,0.1247,11.4084,86.9033,h
2.6968,0.3307,13.0971,10.9199,h
2.3838,0.2541,-48.6659,64.576,h
3.1201,0.089,-97.1221,59.1394,h
2.3097,0.2971,20.433,81.2924,h
2.9017,0.1812,-40.1578,88.7104,h
2.5641,0.3342,-15.9024,82.153,h
2.9201,0.1569,-21.8864,53.672,h
3.393,0.103,87.5253,16.526,h
3.1519,0.1807,59.2273,30.5698,h
3.2916,0.0909,-195.4615,11.8894,h
2.5461,0.2379,1.7194,36.7418,h
3.103,0.1479,-48.442,7.1122,h
2.702,0.1698,-40.116,22.1294,h
3.1927,0.094,60.5988,20.611,h
3.9427,0.0508,-243.276,15.693,h
2.7657,0.2461,22.3131,78.4692,h
2.7003,0.1904,75.4707,59.553,h
2.9706,0.1161,56.09,29.039,h
2.9612,0.1688,-155.9003,27.9053,h
2.5833,0.239,12.5734,61.2334,h
3.2094,0.0922,-76.6441,29.4446,h
2.6518,0.2241,4.7392,43.436,h
3.028,0.1701,16.3765,18.8689,h
3.3959,0.1014,-60.7971,52.5785,h
2.2844,0.5013,-7.4811,30.9608,h
4.3141,0.0281,-179.4198,45.7527,h
2.4543,0.3493,20.0326,43.2879,h
3.7499,0.0704,-121.6169,48.9907,h
2.9685,0.1909,-27.3015,89.4763,h
2.5754,0.3537,17.3464,86.9335,h
3.431,0.1055,-150.661,33.768,h
4.1151,0.0438,-146.314,7.235,h
2.836,0.2998,-36.9882,26.5244,h
3.5625,0.1247,59.6146,53.5527,h
2.5192,0.3041,-16.1441,69.7619,h
2.6415,0.1945,29.7985,45.6028,h
2.3023,0.4709,7.482,22.1043,h
3.1798,0.2449,22.6197,35.9098,h
2.4237,0.3392,24.5058,54.6864,h
3.11,0.1446,57.6547,20.7848,h
3.0981,0.2653,-129.417,40.643,h
2.7882,0.2353,46.8425,11.082,h
2.7185,0.2189,15.6117,81.871,h
2.7449,0.2133,-28.8848,24.6466,h
2.3459,0.2863,14.9775,15.4927,h
3.5784,0.0785,64.7537,21.3447,h
2.4594,0.5642,18.5961,12.1306,h
2.8765,0.1654,231.446,20.158,h
2.3784,0.2657,42.835,87.6187,h
2.4025,0.3338,15.849,68.3142,h
2.4048,0.2597,-22.4621,21.838,h
3.6089,0.0856,-224.4015,57.8297,h
2.8094,0.2087,-97.2622,77.7655,h
2.6959,0.2044,17.7712,66.943,h
3.5237,0.09,-95.68,17.233,h
3.4856,0.0783,72.8709,2.1067,h
2.4323,0.2716,10.1085,64.3755,h
2.5257,0.1416,22.3811,85.4343,h
2.546,0.1968,1.9001,55.9207,h
2.5552,0.307,11.3454,83.0695,h
3.6749,0.1506,-72.1199,0.9643,h
2.6138,0.2981,11.7127,47.5827,h
2.7462,0.2915,29.6638,14.718,h
4.5943,0.0245,-44.1172,70.078,h
3.2931,0.238,27.6496,33.7638,h
2.3334,0.4014,6.3542,17.3121,h
2.6637,0.2687,33.0422,50.3004,h
2.7678,0.2225,14.0256,80.8764,h
3.1947,0.123,38.7861,56.9408,h
2.8078,0.2334,10.0342,57.7278,h
2.8132,0.1483,38.6935,45.0927,h
2.7819,0.2221,50.6389,7.1369,h
3.5717,0.1365,-144.3204,44.3019,h
2.5192,0.2647,20.6501,37.0993,h
2.8915,0.1357,29.8127,81.1581,h
2.9307,0.1601,-23.6503,43.671,h
3.5157,0.1343,-127.2428,23.5014,h
2.2989,0.3204,-2.9277,42.7744,h
4.5025,0.024,-115.8589,82.5414,h
2.6037,0.2852,13.8107,66.837,h
4.0963,0.0285,-121.2267,72.1555,h
2.7689,0.1736,-4.1519,4.692,h
2.6594,0.2771,20.4881,34.541,h
3.1624,0.0769,39.437,42.3902,h
2.9319,0.1528,-108.9778,42.2246,h
4.0434,0.0208,-145.4092,84.8232,h
2.9077,0.133,55.0987,78.003,h
2.4563,0.2173,15.6283,48.305,h
2.5308,0.2163,-17.644,86.2492,h
3.4133,0.0691,89.8372,27.4639,h
2.9608,0.1902,39.0726,61.3395,h
2.5955,0.3044,33.7269,19.982,h
2.9407,0.1696,24.7242,64.2689,h
3.2222,0.1754,173.067,85.6332,h
3.5153,0.1323,-62.6886,28.376,h
2.8918,0.1995,33.651,22.7965,h
2.5894,0.2432,10.8867,22.817,h
2.7189,0.2378,28.663,51.336,h
2.8603,0.1798,177.6937,63.7523,h
3.8533,0.0664,70.8304,45.1222,h
2.7439,0.1266,48.8939,6.2682,h
3.0027,0.1987,30.0436,22.4103,h
2.4691,0.3243,20.307,16.816,h
2.7949,0.2471,26.9049,15.5734,h
3.4703,0.1027,75.6716,50.6682,h
2.5605,0.4168,-3.7434,78.458,h
2.7514,0.1538,7.1662,65.8261,h
2.5269,0.4725,3.846,48.9221,h
2.5139,0.4364,-8.0966,40.877,h
2.4807,0.2992,22.1867,29.352,h
3.4597,0.0925,-48.2289,70.412,h
2.4935,0.2552,17.2341,67.751,h
2.8388,0.2239,-37.021,28.641,h
3.2374,0.1305,-162.327,59.654,h
3.227,0.079,75.0356,10.3207,h
2.3493,0.24,18.9845,54.4412,h
3.1199,0.1001,23.8665,58.1352,h
2.8017,0.1997,24.191,79.4669,h
4.5326,0.0161,-71.2493,87.8868,h
2.6342,0.2067,28.0246,14.4039,h
2.3262,0.3923,-24.1161,64.0754,h
2.2881,0.3639,22.1641,72.2904,h
3.6819,0.0995,-90.8354,42.5044,h
2.4893,0.3225,14.3089,21.423,h
3.1708,0.1326,35.3484,23.5512,h
2.6977,0.2136,17.1475,4.9923,h
2.7063,0.3412,8.441,67.0881,h
3.4717,0.0609,-78.797,34.3119,h
2.9985,0.1895,-21.0838,2.1899,h
2.357,0.4945,8.3954,67.345,h
2.5095,0.4757,4.663,31.1612,h
3.0874,0.1416,66.2168,25.2656,h
3.1901,0.0632,-33.5638,61.5665,h
3.6416,0.1142,-51.9038,25.0024,h
3.0552,0.1096,41.4457,11.0336,h
3.1192,0.1692,-91.3872,14.3886,h
2.9622,0.2096,19.2538,55.7371,h
2.4326,0.2659,13.1852,52.0483,h
2.769,0.1149,28.7879,29.3407,h
3.1178,0.1071,-186.778,21.8971,h
2.4793,0.2305,24.5614,39.463,h
2.3563,0.3201,22.3744,58.2024,h
2.5065,0.1573,51.5888,53.881,h
2.4355,0.2792,-15.9908,45.3487,h
3.271,0.1428,56.62,34.986,h
2.7375,0.3733,19.729,7.7583,h
2.4552,0.3318,23.8117,82.205,h
3.2075,0.1225,49.4839,6.308,h
2.5551,0.2382,-7.1855,61.454,h
2.9558,0.1768,-13.7167,78.8667,h
2.6191,0.2368,13.5598,42.666,h
2.5105,0.2731,16.1253,81.6645,h
2.2944,0.3179,-16.4939,75.7453,h
2.6149,0.2439,16.3355,47.624,h
2.9901,0.2481,65.9027,27.4646,h
2.4163,0.2531,8.2243,19.4055,h
2.4654,0.4229,3.4447,40.025,h
3.1414,0.1332,49.8534,74.5841,h
2.48,0.5017,-13.1921,11.993,h
3.388,0.1418,-70.6218,42.1084,h
3.225,0.0803,-20.5209,0.2003,h
2.7581,0.15,-12.6348,69.4152,h
2.7682,0.2496,-21.1728,18.6102,h
2.6964,0.2174,-18.528,46.6079,h
3.618,0.0859,-62.5998,69.087,h
2.5769,0.2715,-14.0933,83.4885,h
2.5403,0.2666,-10.3062,77.558,h
3.2609,0.1659,-53.0847,69.3915,h
2.3139,0.47,-3.8896,71.0751,h
4.3583,0.0322,-73.7651,54.319,h
2.8484,0.2593,18.7477,38.556,h
3.0025,0.1297,39.8036,85.3206,h
2.1584,0.309,9.8267,73.198,h
3.0648,0.0944,44.0388,63.9193,h
2.6762,0.2212,12.3808,38.1192,h
2.3015,0.3495,-6.6741,6.8391,h
2.8558,0.2028,12.8232,27.5406,h
2.4048,0.372,-16.5797,64.519,h
3.2785,0.2279,-32.4126,30.3805,h
3.7123,0.0475,-70.4816,68.6247,h
2.9831,0.0939,-31.605,74.2601,h
2.7478,0.2654,-30.7591,33.0052,h
2.5456,0.245,-0.9143,55.3738,h
2.2053,0.3419,-8.902,39.8748,h
2.7385,0.2513,17.8559,63.683,h
3.2448,0.0913,94.8311,74.8187,h
2.747,0.1782,-16.9429,88.1063,h
2.7177,0.1197,-54.2835,44.732,h
3.2626,0.2319,-73.5207,15.5822,h
2.6096,0.2445,-20.3149,52.753,h
2.9143,0.1675,14.6327,31.443,h
2.4807,0.1802,16.9782,45.2025,h
2.934,0.1915,-104.586,31.7734,h
2.1123,0.39,-5.6768,64.933,h
2.6252,0.322,7.0077,56.4788,h
2.4669,0.2065,-12.2247,83.4925,h
2.1156,0.4866,7.6359,74.132,h
4.0416,0.0642,-119.146,66.864,h
3.544,0.1273,-287.5067,16.6904,h
3.1289,0.1208,143.498,45.2897,h
2.5877,0.1951,-25.0586,86.9442,h
3.9352,0.0513,114.912,62.0401,h
2.4272,0.2889,-7.9135,54.6396,h
2.5092,0.209,-20.8908,45.9192,h
2.3075,0.3818,-10.2931,81.6413,h
3.1633,0.0985,44.0962,81.1201,h
2.8627,0.1571,134.867,82.0656,h
2.8239,0.1581,39.3556,42.2232,h
3.7325,0.066,-143.034,32.2366,h
2.9959,0.1388,39.6798,13.3615,h
4.1735,0.0316,-117.591,87.0056,h
2.6779,0.1195,80.414,27.0291,h
2.7721,0.1534,28.367,73.1118,h
2.5911,0.2423,16.1831,61.061,h
2.9325,0.1489,-68.3201,35.8313,h
2.662,0.3404,102.2248,80.9326,h
2.1851,0.3138,24.1898,39.6851,h
2.7649,0.2225,-29.8157,8.0425,h
2.3139,0.3131,-17.5199,68.268,h
2.5848,0.3284,-15.6225,57.4719,h
2.9619,0.1643,-27.0112,89.5952,h
2.4942,0.3654,14.4916,62.037,h
2.9824,0.1305,-107.6994,2.9542,h
2.8879,0.1843,38.1542,6.9794,h
2.7071,0.2915,22.8664,33.0037,h
3.4261,0.0605,-80.2814,12.457,h
2.3355,0.2564,12.237,17.5786,h
2.633,0.2029,-21.0584,19.0248,h
3.4741,0.0885,-80.3272,21.0583,h
3.3005,0.1313,-42.2207,46.4513,h
2.4935,0.4896,21.4159,15.098,h
2.5348,0.4938,3.3712,25.0313,h
2.4555,0.3326,-9.6339,40.8113,h
3.4649,0.1106,-218.729,7.5687,h
2.6352,0.2788,18.4847,69.8058,h
2.6991,0.2987,9.7072,80.4762,h
2.3531,0.2639,19.933,78.6525,h
2.2339,0.4438,-10.9008,43.4323,h
2.8763,0.2213,24.3113,40.7952,h
2.935,0.1574,63.7684,28.5857,h
2.7272,0.1558,14.1189,25.762,h
2.2406,0.2891,8.3343,9.1552,h
2.2055,0.5016,0,90,h
2.49,0.3058,17.0366,85.8689,h
2.636,0.2208,21.7093,2.3,h
4.1092,0.0437,84.9326,34.63,h
2.7059,0.186,23.7255,27.3073,h
2.3597,0.2746,-27.4753,2.0718,h
2.1261,0.2758,-17.2451,87.7007,h
2.5624,0.254,46.6447,13.2785,h
3.2621,0.0976,53.7852,59.4212,h
2.5833,0.4067,16.5609,57.1519,h
3.2885,0.1864,-34.3385,20.8951,h
2.6683,0.3846,19.4156,13.6736,h
2.8222,0.1936,68.4831,29.1019,h
2.5944,0.2379,10.2437,82.3116,h
2.7645,0.2709,32.3867,57.166,h
2.2111,0.2988,-27.2424,36.2901,h
2.8948,0.2237,-61.9409,38.3465,h
2.635,0.2051,13.5736,25.081,h
2.769,0.2503,-11.9527,2.0105,h
2.4676,0.3186,10.6297,48.2306,h
2.3324,0.4302,14.5702,36.3441,h
3.2786,0.1704,-101.593,20.1773,h
4.01,0.0287,-201.012,68.664,h
2.7147,0.1938,-12.6514,89.792,h
2.8038,0.2364,-9.782,39.788,h
2.4322,0.2976,-6.477,63.086,h
2.8319,0.2275,-94.9263,41.7438,h
2.4158,0.4127,-2.7401,33.723,h
2.6599,0.3972,-17.6235,79.932,h
2.6026,0.2859,-20.3,55.521,h
2.7336,0.2151,20.8016,31.528,h
4.4571,0.0277,-160.89,67.1736,h
2.5721,0.2771,-7.5652,74.3798,h
3.7132,0.0897,-61.5848,21.6221,h
2.8692,0.1777,-27.0938,80.4706,h
3.3412,0.1233,-147.0698,88.4434,h
3.554,0.1803,53.9875,17.1784,h
2.966,0.1167,138.0315,34.2805,h
2.4487,0.4324,15.0448,21.915,h
2.6906,0.3394,-9.0595,2.001,h
3.1864,0.1169,-26.0915,5.6355,h
2.5832,0.393,5.9657,88.4385,h
3.114,0.0924,45.3409,21.9396,h
2.5617,0.3234,15.5433,31.508,h
2.6212,0.2309,-108.817,22.5311,h
2.4631,0.2874,9.3878,4.6807,h
2.6741,0.2717,24.3697,32.871,h
3.4519,0.0735,109.8846,17.6832,h
2.2541,0.4596,-10.3391,27.2606,h
2.6702,0.2747,10.832,63.8494,h
2.8831,0.1708,111.9562,32.025,h
2.7792,0.1887,-123.359,74.1019,h
2.7625,0.2436,15.9036,50.3712,h
2.433,0.3118,12.6661,80.3279,h
3.1308,0.0627,72.7808,2.1935,h
2.4371,0.2921,17.3165,78.2195,h
2.5866,0.2733,13.3197,30.029,h
2.8296,0.1458,-41.3028,19.718,h
2.9201,0.2518,26.2619,77.241,h
2.7864,0.39,-138.65,15.7902,h
3.1391,0.1216,142.081,17.189,h
2.5881,0.4235,13.8632,45.7701,h
3.2742,0.1146,28.9865,32.016,h
2.9576,0.2023,105.077,3.124,h
4.4344,0.0277,-142.7733,70.5173,h
2.5784,0.2638,46.7807,66.0689,h
2.9085,0.1477,-32.4009,71.3214,h
2.7168,0.1774,-71.0943,39.6201,h
2.8298,0.1994,222.417,41.6755,h
2.5091,0.2284,13.6556,51.2221,h
3.9081,0.0616,125.1677,80.726,h
3.2244,0.1423,71.6292,3.7677,h
4.4159,0.0233,100.265,63.145,h
3.5379,0.05,-252.576,1.076,h
2.73,0.2542,35.3646,52.477,h
3.0862,0.2301,118.0335,69.0026,h
2.8494,0.1322,60.1914,56.877,h
2.2508,0.4312,20.9602,75.9919,h
2.5226,0.2533,-11.3595,20.2759,h
2.3589,0.3479,25.9744,54.225,h
3.1748,0.0902,183.9805,5.6602,h
3.3737,0.1066,-244.8445,56.911,h
3.3889,0.1034,-43.3118,62.0869,h
2.7181,0.1981,35.7718,35.3583,h
3.286,0.0674,66.0265,45.048,h
2.6604,0.3115,18.8029,82.9071,h
2.7586,0.1392,27.0922,19.6183,h
3.0687,0.1652,48.5164,20.143,h
3.2882,0.0692,118.0923,80.917,h
3.5074,0.0832,-102.611,40.3212,h
2.055,0.4185,0,12.199,h
2.7384,0.2475,-9.2568,13.451,h
2.9654,0.1272,27.436,14.444,h
2.9408,0.1903,7.6255,22.0716,h
2.8762,0.2773,46.5714,21.0535,h
3.3614,0.1232,-195.8905,38.9238,h
3.5811,0.0849,-27.3916,62.7913,h
3.0999,0.1635,-57.2132,18.1415,h
3.9456,0.0557,-127.6361,88.9903,h
3.8216,0.0573,-61.0842,76.612,h
3.5995,0.1701,49.1538,15.2121,h
3.2266,0.0979,-54.8529,28.6929,h
2.5621,0.2047,-17.2487,0.2403,h
2.2836,0.2676,18.2646,81.3208,h
3.0452,0.1369,85.7489,37.882,h
3.2521,0.1641,73.5904,2.1049,h
2.7474,0.1708,37.9593,26.3532,h
2.633,0.1944,-11.8263,10.611,h
2.5226,0.3524,7.502,4.245,h
3.2982,0.0687,51.3486,28.9443,h
3.2378,0.2739,36.0377,1.6992,h
2.322,0.2268,-28.5093,42.8316,h
3.2688,0.0985,63.7978,19.0904,h
3.0848,0.1024,-34.7814,49.2599,h
2.8231,0.2081,20.4304,33.4533,h
2.7777,0.2965,-21.4304,89.6616,h
3.4689,0.1014,-47.2513,3.8208,h
2.8469,0.2022,-28.4833,69.966,h
2.9387,0.1515,14.896,47.0843,h
2.3473,0.2899,12.6455,73.4042,h
3.296,0.096,63.2108,60.3731,h
2.3771,0.4913,26.3159,68.4021,h
2.7356,0.2898,59.8933,79.4397,h
3.2185,0.1643,42.4363,8.2413,h
2.6021,0.3937,16.5941,3.474,h
2.4338,0.3591,20.6702,84.759,h
2.9868,0.167,87.021,39.8976,h
2.2857,0.3923,27.3428,42.9999,h
3.3731,0.1279,-71.3667,40.4944,h
2.4757,0.3227,-18.5614,57.08,h
4.0233,0.0573,-73.8359,67.316,h
2.5552,0.42,28.8891,12.8237,h
2.8102,0.233,-74.1335,10.0367,h
2.2778,0.5032,-3.7598,73.9574,h
2.4371,0.2668,1.2975,25.5014,h
2.6061,0.1896,-20.0359,52.8321,h
2.2463,0.2349,-28.617,54.1973,h
3.0146,0.1077,-152.6217,33.5776,h
2.4564,0.3829,16.1649,7.7447,h
2.5741,0.2039,80.4606,8.6118,h
2.4526,0.3545,23.8752,67.6187,h
2.8652,0.3316,29.0183,37.6685,h
2.1987,0.3702,33.6767,72.6942,h
2.7474,0.2368,21.959,88.5075,h
4.306,0.0277,84.9067,24.028,h
2.2644,0.3971,-1.5145,89.8822,h
2.7377,0.2841,7.6054,64.491,h
3.1414,0.1245,50.1103,3.0174,h
2.6882,0.1824,33.1754,22.7861,h
3.4195,0.1463,-51.1575,52.624,h
2.432,0.2403,47.3405,6.4902,h
2.5999,0.2525,13.9354,62.854,h
3.4859,0.0965,121.385,82.3074,h
3.6219,0.0486,-25.8577,57.2665,h
3.4442,0.1965,-141.6958,6.9414,h
3.2261,0.1797,-92.426,63.7389,h
2.4054,0.3472,21.9606,62.694,h
2.9759,0.2438,-41.3751,4.0546,h
2.7645,0.233,16.4675,10.9565,h
3.3742,0.0767,44.9656,1.508,h
3.6171,0.0806,-154.8269,20.7963,h
2.5315,0.3426,17.3332,27.758,h
3.1593,0.0892,-123.0714,60.0177,h
2.487,0.4378,-13.9935,69.5814,h
2.8082,0.2421,25.1603,48.7783,h
2.6399,0.3182,10.5773,28.6045,h
2.4639,0.2285,31.5639,42.442,h
2.793,0.2538,12.0875,53.0922,h
2.6322,0.2312,-26.5721,16.9598,h
3.0159,0.1805,38.2855,8.5685,h
2.6716,0.2503,-25.5179,82.5605,h
4.1805,0.0498,-150.795,8.8,h
2.2452,0.3718,11.3654,78.0805,h
2.8757,0.2428,42.8343,0.9875,h
2.6898,0.2339,31.0628,32.549,h
3.1307,0.1208,32.8912,85.3932,h
2.4065,0.2529,-10.3529,16.436,h
2.6514,0.227,16.2482,64.722,h
2.6484,0.2349,17.8666,47.5145,h
3.0784,0.178,66.5003,30.777,h
3.6073,0.1209,49.7004,46.6821,h
2.2243,0.3493,13.4906,36.6213,h
3.1081,0.131,156.3477,13.8145,h
2.4464,0.3442,-14.0008,34.0759,h
2.7037,0.1909,-47.46,85.5277,h
2.5804,0.3535,15.3264,27.735,h
3.2953,0.1856,-23.6763,36.9793,h
2.5943,0.169,-33.6999,13.2406,h
3.1458,0.159,-130.637,5.337,h
3.0076,0.1303,27.6214,73.7683,h
3.2201,0.0799,73.6898,81.8677,h
2.8494,0.1881,39.754,29.3861,h
2.9856,0.1841,172.5351,14.3907,h
3.2686,0.1336,-29.5788,76.7657,h
2.4183,0.2271,-30.4438,76.765,h
4.1437,0.0424,67.9471,60.3617,h
2.8694,0.1531,116.1159,44.04,h
2.6686,0.2278,33.0214,44.8836,h
2.3424,0.3614,-12.057,86.4462,h
3.5711,0.0406,61.0396,26.1867,h
3.1557,0.2033,-170.8186,56.0462,h
2.9919,0.1248,26.6012,39.198,h
2.437,0.4954,5.8187,17.901,h
2.888,0.2128,56.0183,11.8216,h
2.6703,0.241,-23.9776,38.2136,h
2.6417,0.4021,41.034,74.3218,h
2.8035,0.2168,-70.0625,22.8884,h
2.9917,0.1248,-293.1762,57.4598,h
3.4754,0.0745,33.1541,45.9408,h
2.6221,0.4642,-101.7676,47.0975,h
2.5066,0.193,47.0353,54.6369,h
2.5694,0.2951,-9.215,52.463,h
2.9602,0.12,82.4446,15.5374,h
3.2167,0.1569,80.4189,5.5791,h
3.684,0.1017,-158.1627,41.9359,h
2.8189,0.1555,10.9499,56.591,h
2.9418,0.1652,22.6072,35.786,h
2.8786,0.1947,23.2339,89.5333,h
