@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute Class {g,h}

@data
16.3664,3.1035,h
11.3792,2.4097,h
27.0328,2.9563,h
10.4729,2.3473,h
16.4744,2.7128,h
45.9078,3.0189,h
31.013,3.2904,h
35.7701,3.1193,h
61.8344,3.9882,h
10.7729,2.6294,h
36.0681,2.934,h
9.8085,2.4788,h
70.7036,3.2918,h
105.344,4.409,h
24.3075,2.9348,h
52.0255,3.8666,h
19.5013,2.6061,h
11.7907,2.2706,h
9.7981,2.3424,h
8.798,2.6236,h
8.0794,2.9491,h
12.0112,2.9825,h
46.2561,3.5711,h
18.6327,2.8341,h
18.4435,2.7983,h
11.6714,2.9117,h
6.6796,2.3021,h
6.3785,2.5867,h
54.5073,3.193,h
21.0873,2.732,h
11.8845,2.4824,h
23.7415,2.5553,h
35.4059,3.1416,h
24.9776,3.2098,h
43.5729,4.0981,h
39.9332,3.0166,h
16.4697,2.5993,h
32.601,3.3096,h
13.1041,2.5234,h
28.8437,3.2674,h
10.5189,2.7447,h
75.051,3.7195,h
15.8254,2.7223,h
33.988,3.033,h
11.917,2.5647,h
17.7199,2.9547,h
15.5808,2.7369,h
26.5938,2.8485,h
11.9,2.844,h
11.8371,2.6513,h
15.9563,2.4609,h
15.4683,2.6991,h
68.3604,3.8487,h
16.1011,2.4533,h
33.2691,3.0297,h
107.5474,4.1057,h
7.8234,2.6464,h
23.8161,2.8069,h
7.6522,2.7892,h
12.8155,2.7279,h
26.9276,2.5392,h
10.5763,2.7843,h
7.0223,2.4523,h
14.2323,2.7213,h
33.0572,3.1084,h
62.2788,3.6827,h
13.1702,2.7682,h
29.3421,2.7982,h
22.4218,2.6289,h
11.3063,2.3766,h
27.2539,3.1149,h
14.7348,2.9586,h
12.3021,2.6478,h
5.7114,2.3192,h
8.4717,2.4495,h
10.9602,2.3086,h
37.0725,3.4754,h
61.3596,3.1862,h
49.2125,3.2456,h
45.0886,3.3111,h
61.7761,3.4934,h
13.7692,2.9045,h
21.166,2.6959,h
56.9345,3.3298,h
15.4214,2.633,h
15.1463,2.5496,h
14.6255,2.3979,h
112.911,3.8177,h
14.1326,2.4021,h
15.3805,2.523,h
21.4594,3.0646,h
39.53,3.022,h
69.0481,3.438,h
61.8022,3.2665,h
97.6105,3.444,h
15.4678,2.6106,h
43.5311,3.3959,h
64.364,3.9556,h
8.7197,2.5461,h
42.2971,3.141,h
24.6138,3.3191,h
18.1772,2.6586,h
10.7787,2.5233,h
11.207,2.1189,h
22.2748,2.9511,h
13.9953,2.6096,h
95.9107,3.6505,h
9.7133,2.5378,h
45.5584,3.7139,h
64.2969,3.2261,h
18.3695,2.718,h
23.8428,3.0974,h
14.3809,2.288,h
12.357,2.5871,h
65.1777,3.2605,h
32.2447,3.3509,h
12.0761,2.4736,h
95.4667,3.7478,h
43.0378,3.2576,h
20.0735,2.6234,h
10.4127,2.7202,h
28.514,2.8722,h
9.9475,2.3644,h
12.6216,2.642,h
42.4041,3.2287,h
33.3486,3.15,h
65.4023,3.5602,h
21.8543,3.028,h
54.4903,3.2051,h
15.5356,3.0396,h
33.4669,3.0393,h
15.5228,2.5804,h
11.2633,2.6321,h
41.8692,2.9761,h
9.8606,2.8549,h
40.0114,3.1472,h
50.6583,3.9151,h
54.469,3.3462,h
33.2362,3.1377,h
28.1733,2.769,h
11.1197,2.7332,h
29.4855,2.9985,h
10.1327,2.398,h
12.4274,2.2576,h
61.1896,3.39,h
11.8226,2.6465,h
16.0952,2.7122,h
16.3799,2.8672,h
33.3466,3.032,h
16.3238,2.6893,h
20.8086,2.6013,h
20.4049,2.7712,h
74.2423,3.3876,h
28.5313,2.7324,h
27.0996,3.1558,h
11.4933,2.5483,h
22.7251,2.8045,h
16.308,2.1656,h
9.8828,2.9972,h
17.4936,2.6753,h
0.0027,2.1156,h
16.8904,2.7721,h
43.5652,3.1101,h
16.1675,3.0979,h
13.5916,2.511,h
3.5016,2.0488,h
15.7443,2.6032,h
18.3971,2.5467,h
10.1242,2.6531,h
66.078,3.1148,h
117.4579,4.6113,h
8.9018,2.6479,h
10.1341,2.1945,h
17.0519,2.7316,h
68.7333,3.8828,h
10.5318,2.5463,h
21.6801,2.7749,h
12.2773,2.5152,h
24.8487,2.6248,h
18.7414,2.9124,h
92.0342,3.9104,h
4.6982,2.0837,h
17.2672,2.7118,h
27.7179,3.0571,h
15.3624,2.5966,h
16.7933,2.3997,h
10.5742,2.1608,h
67.1742,3.9231,h
8.3665,2.5115,h
12.7435,2.6618,h
11.8347,2.3681,h
9.4685,2.5682,h
9.4098,2.5176,h
19.734,3.4017,h
66.9402,4.0546,h
10.8836,2.4166,h
15.5169,2.3782,h
21.0867,2.7678,h
26.484,3.3606,h
91.4597,4.1414,h
38.4292,3.2252,h
57.2806,3.4354,h
10.7467,2.3883,h
15.8291,2.6803,h
16.1532,2.4933,h
82.5347,3.9952,h
18.7607,2.8516,h
11.1413,2.5348,h
5.5862,2.2863,h
15.3844,2.7723,h
20.0706,2.7505,h
30.1755,3.2292,h
14.3276,2.3997,h
72.4744,3.2472,h
61.5566,3.3307,h
17.8717,2.3847,h
39.7995,2.8701,h
117.959,4.3022,h
27.9167,2.711,h
8.4941,2.4871,h
6.7556,2.6186,h
48.7106,3.2483,h
28.1608,3.1998,h
15.3687,2.7987,h
8.9831,2.5308,h
22.3665,2.9678,h
121.835,4.3815,h
6.0723,2.4571,h
134.6957,4.0202,h
11.6583,2.5933,h
9.8674,2.838,h
71.1053,3.6424,h
3.8234,2.4885,h
35.0896,3.1659,h
14.2251,2.5042,h
7.1995,2.2765,h
11.4984,2.3046,h
16.2648,2.3968,h
54.1205,3.1834,h
27.5078,2.8322,h
16.1692,2.9522,h
33.5311,3.3954,h
11.0172,2.6196,h
12.794,2.4518,h
34.5964,3.0721,h
14.5327,2.5058,h
67.5617,3.7193,h
18.3348,2.4404,h
11.0769,2.1189,h
145.8588,3.463,h
9.5927,2.6551,h
9.5536,2.7071,h
12.5431,2.3865,h
15.1932,3.242,h
66.326,3.5195,h
10.4054,2.1889,h
10.328,2.1215,h
11.2106,2.4654,h
65.3239,3.1988,h
17.4582,3.1604,h
9.4793,2.5296,h
77.0001,4.324,h
9.1269,2.6728,h
15.2298,2.7367,h
74.7318,3.9184,h
15.0295,2.5557,h
8.7688,2.4822,h
8.4823,2.8472,h
58.4397,3.0213,h
16.1061,2.7819,h
111.421,4.6269,h
43.5619,3.2807,h
5.6058,2.4278,h
8.564,2.5104,h
92.2107,4.0438,h
22.3083,2.7493,h
11.5014,2.5139,h
10.8539,2.3512,h
9.0613,2.2799,h
59.0483,3.4519,h
54.137,4.0889,h
8.9842,2.7447,h
17.1708,2.5647,h
6.5097,2.4681,h
30.9426,2.9381,h
11.8791,2.7627,h
17.3999,3.1434,h
9.2823,2.7536,h
15.7774,2.3627,h
33.3894,2.9039,h
53.1446,3.1532,h
12.0267,2.4976,h
10.9885,2.5769,h
98.9295,4.5943,h
29.4759,2.8476,h
70.9532,4.1483,h
12.8583,2.9685,h
10.4511,2.6149,h
57.592,3.3579,h
14.0274,3.1519,h
23.3788,2.8254,h
22.6711,2.8102,h
7.1383,2.3675,h
22.4001,3.2609,h
57.4624,3.9479,h
15.4689,2.7817,h
65.7689,3.231,h
31.8561,3.464,h
26.0508,3.0441,h
11.8167,2.6528,h
16.1413,2.8675,h
46.9254,3.6931,h
11.4458,2.6851,h
16.8029,2.8815,h
29.5726,3.1125,h
11.5584,2.4935,h
43.0005,3.1297,h
11.8514,2.6794,h
10.5856,2.6037,h
33.7706,2.9582,h
52.3237,3.126,h
9.6561,2.7196,h
6.2095,2.317,h
38.3972,3.0833,h
28.2966,3.1411,h
24.4917,2.8017,h
24.2647,2.7364,h
8.7507,2.8748,h
12.6124,2.4371,h
10.2682,2.3404,h
78.3016,3.5371,h
30.3326,2.9539,h
22.4777,2.6928,h
29.638,2.7782,h
94.2776,4.2125,h
145.9831,3.8705,h
13.6779,2.4513,h
20.4311,3.102,h
34.4192,2.9686,h
14.5039,2.49,h
5.7631,2.4018,h
74.8707,3.4026,h
9.4712,2.1281,h
22.4944,2.8701,h
14.4575,2.9594,h
10.378,2.989,h
64.7036,3.5323,h
60.2918,3.457,h
25.133,2.9743,h
15.4114,2.4514,h
10.0045,2.2082,h
20.1726,2.823,h
12.1573,2.3016,h
6.9405,2.5243,h
21.8396,2.6518,h
11.9435,2.5392,h
15.4644,2.4541,h
7.7951,2.3761,h
16.6481,3.0164,h
13.3817,2.8121,h
16.7343,2.658,h
58.6567,3.6,h
45.9908,4.0203,h
37.8378,2.9088,h
24.0475,2.766,h
11.468,2.6592,h
51.0077,3.2895,h
10.2368,2.8379,h
38.4791,3.4092,h
56.024,3.3631,h
16.4013,3.1089,h
10.9194,2.6703,h
35.8997,3.2316,h
18.031,2.836,h
13.8787,2.8026,h
18.2909,2.7476,h
17.3754,2.6884,h
12.7254,2.5441,h
108.4434,4.0668,h
8.6738,2.0779,h
9.5793,2.7412,h
11.7898,2.3993,h
13.6679,2.546,h
59.5064,3.4599,h
16.4977,2.8231,h
25.3532,3.2617,h
18.3374,2.4459,h
67.1368,3.6905,h
15.4958,2.7796,h
39.874,3.0599,h
15.8429,2.7129,h
6.3492,2.4892,h
10.6671,2.6301,h
23.1951,2.6061,h
25.2364,3.0874,h
6.9761,2.4757,h
12.8325,2.9232,h
16.0666,2.4956,h
14.8699,2.6219,h
20.706,2.7094,h
27.6965,3.3677,h
19.121,2.781,h
28.6493,3.1365,h
65.6344,4.1745,h
33.8255,3.0191,h
8.7924,2.4871,h
3.1912,2.7012,h
15.5084,2.754,h
9.164,2.438,h
12.7398,2.9406,h
95.3744,3.2817,h
68.3604,3.8487,h
17.1761,2.6998,h
16.9369,2.7835,h
17.3828,2.3502,h
16.0618,2.6613,h
44.406,3.235,h
23.7094,2.7263,h
10.1502,2.3312,h
12.7181,2.5275,h
10.8762,2.7068,h
10.3237,2.2902,h
7.1437,2.4479,h
10.9989,2.3259,h
19.6306,2.7631,h
6.2192,2.3422,h
10.4725,2.4555,h
14.7951,2.2954,h
20.1926,2.9009,h
12.9771,2.8762,h
2.7118,2.1491,h
12.155,2.5259,h
11.5257,3.1433,h
83.883,3.4966,h
13.8296,2.4844,h
16.629,2.4161,h
50.3934,3.2672,h
8.3238,2.6924,h
35.4795,2.7415,h
23.6791,3.3994,h
19.7729,2.6277,h
13.1578,2.6352,h
151.703,3.5091,h
17.5546,2.8014,h
9.2008,2.4346,h
33.654,3.1331,h
10.0589,2.4091,h
27.736,3.3434,h
21.9727,2.866,h
10.1453,2.4914,h
10.0342,2.8678,h
10.0627,2.4698,h
13.608,2.2253,h
44.1341,3.107,h
28.8437,3.2674,h
9.475,2.5408,h
8.8831,2.6968,h
35.8715,3.0834,h
7.3042,2.5834,h
28.2244,2.839,h
14.8329,2.7936,h
10.5269,2.5024,h
103.106,4.406,h
11.4768,2.7243,h
12.8211,2.567,h
17.9349,2.9503,h
11.77,2.4298,h
136.723,3.4852,h
17.4695,3.2785,h
12.6185,2.4103,h
21.9795,3.2555,h
10.8938,2.4433,h
11.8947,2.6219,h
11.5934,2.4989,h
34.9366,3.1082,h
6.6316,2.4314,h
22.3619,2.9253,h
72.1335,3.6951,h
28.5751,2.7873,h
95.8599,3.3018,h
24.5865,2.5998,h
12.6139,2.5128,h
17.3972,2.7415,h
25.081,2.8089,h
17.6491,2.6488,h
82.3057,4.5326,h
7.1168,2.4778,h
68.9486,3.3151,h
42.7452,2.7769,h
17.7728,2.7551,h
8.3875,2.7819,h
4.2455,2.3537,h
12.6471,2.3043,h
12.3313,3.0035,h
10.5001,2.1538,h
26.9834,2.8262,h
10.555,2.6604,h
23.478,2.5746,h
12.8262,2.5172,h
32.3063,2.8218,h
12.418,2.6742,h
34.732,3.0828,h
11.1595,2.9574,h
14.4711,2.485,h
25.5181,2.9912,h
19.3897,3.0252,h
8.9596,2.5486,h
13.8775,2.6742,h
36.9144,3.6535,h
28.9453,2.8388,h
11.8207,2.3512,h
11.1068,2.8901,h
103.7316,3.4031,h
50.4449,3.7499,h
59.1796,3.4154,h
59.6299,3.304,h
14.0395,2.6915,h
15.8303,3.0165,h
87.5125,4.6492,h
15.9571,2.636,h
13.5989,2.6588,h
8.6945,2.9219,h
12.04,2.3222,h
14.876,2.3181,h
15.085,2.5211,h
22.0517,3.1934,h
46.2426,3.145,h
9.4299,2.7559,h
17.0866,2.8142,h
38.934,3.4591,h
39.1556,2.7569,h
50.1221,3.3707,h
12.024,2.5244,h
19.0666,2.4776,h
79.3605,4.1466,h
0.0002,2.3909,h
9.9979,2.5198,h
17.8419,2.5192,h
89.6099,3.7535,h
143.465,4.6964,h
12.7498,2.2911,h
89.403,3.6437,h
29.9607,2.9018,h
8.3089,2.6712,h
6.2289,2.4091,h
74.1838,4.2805,h
13.1739,2.7364,h
33.6611,2.7029,h
69.9945,3.5853,h
15.5835,3.0432,h
73.065,3.3265,h
57.0717,3.2118,h
9.0599,2.4969,h
23.0307,2.6577,h
54.2842,3.2674,h
12.5051,2.5442,h
27.5702,3.0137,h
16.8025,2.857,h
8.455,2.6658,h
12.7388,3.1225,h
12.9422,2.8293,h
62.6716,3.7214,h
11.6951,2.3838,h
7.2517,2.1351,h
16.2906,2.966,h
11.32,2.6449,h
24.0051,2.9664,h
77.1525,3.383,h
23.8385,2.8624,h
5.9553,2.7275,h
8.1356,2.4778,h
9.4219,3.0728,h
12.6563,2.4669,h
16.3066,3.0915,h
8.456,2.5468,h
40.4598,3.2936,h
9.2012,2.3017,h
16.9201,3.0691,h
7.2453,2.6031,h
10.4196,2.7997,h
19.353,2.646,h
8.8125,2.2644,h
55.072,3.1227,h
24.4967,3.1675,h
29.542,2.9861,h
74.4076,3.1547,h
71.4843,3.6873,h
19.2153,2.8689,h
65.7044,3.5155,h
11.3596,2.1123,h
16.3179,2.8558,h
18.2894,2.9635,h
10.5072,2.5419,h
9.2711,2.2593,h
81.9429,3.1843,h
84.847,3.3416,h
106.384,3.3241,h
12.912,2.5821,h
9.1554,2.3324,h
17.1994,2.5849,h
12.7942,2.3473,h
62.6425,3.5001,h
102.984,4.5313,h
16.212,3.1441,h
16.3988,2.6003,h
6.3427,2.1542,h
89.0307,3.801,h
8.0884,2.5806,h
10.4281,2.5818,h
32.9089,2.9308,h
57.2482,3.8243,h
19.7173,2.734,h
18.0709,2.7226,h
18.0132,2.5308,h
10.5145,2.9305,h
19.1074,2.894,h
6.8631,2.2401,h
18.369,2.3721,h
22.4882,2.8659,h
12.1956,2.6144,h
8.7167,2.8301,h
9.8397,2.2314,h
25.3453,3.3591,h
57.258,3.7582,h
18.6054,2.5156,h
17.0001,3.2119,h
14.1321,3.017,h
9.9494,2.5267,h
17.9013,2.7702,h
89.9911,4.2954,h
17.0496,3.1355,h
9.3948,2.3795,h
11.1521,2.8839,h
17.6218,2.9605,h
17.5449,2.5514,h
70.5358,3.4461,h
6.3376,2.5011,h
19.7997,2.5079,h
9.5145,2.6082,h
78.0608,3.726,h
52.7253,3.1642,h
89.6279,4.4452,h
29.6305,2.658,h
10.1039,2.6968,h
6.874,2.5262,h
35.1266,2.8904,h
12.8367,2.4523,h
10.1463,2.472,h
10.6768,3.1317,h
99.8859,4.55,h
7.2247,3.0021,h
43.8024,2.8017,h
12.2325,2.5105,h
20.0959,2.6889,h
8.9492,2.3874,h
10.6583,2.3086,h
47.9986,3.5237,h
11.1193,2.9511,h
10.1232,2.2109,h
8.7072,2.1851,h
13.9973,3.1377,h
92.616,3.52,h
32.1303,3.0983,h
21.3027,2.5932,h
18.1018,2.7945,h
13.7933,2.4627,h
18.832,2.7917,h
79.5023,3.6832,h
22.0241,3.0652,h
6.8393,2.3901,h
51.1045,3.0273,h
64.2808,3.3077,h
11.1515,2.6345,h
97.2321,3.464,h
6.9295,2.1351,h
19.871,3.1684,h
125.694,4.4838,h
46.3927,3.1614,h
13.1063,2.6964,h
30.0108,2.8129,h
75.4877,3.1557,h
9.7752,2.2636,h
22.8368,2.7036,h
27.5912,3.5913,h
29.8342,3.0306,h
11.5568,2.3324,h
15.8127,2.5873,h
17.1585,2.6912,h
12.4885,2.4882,h
9.7162,2.6946,h
16.852,3.0445,h
8.1792,2.6214,h
91.1296,3.8161,h
8.4897,2.7338,h
41.665,3.4476,h
15.6015,3.0084,h
23.4312,3.1134,h
21.4064,2.6325,h
7.8642,2.8409,h
51.5603,3.1391,h
64.309,3.1894,h
116.564,3.5754,h
40.7962,3.4483,h
16.4192,2.55,h
19.7758,2.679,h
57.3847,3.2743,h
12.9377,2.7284,h
60.0205,3.5508,h
48.4268,3.038,h
10.4742,2.2577,h
68.488,3.6989,h
9.1758,2.8603,h
66.0868,3.7559,h
25.183,2.6991,h
8.9994,2.7499,h
27.4586,3.0265,h
15.6248,2.6853,h
6.9047,2.5653,h
40.3691,3.4487,h
21.5442,2.9358,h
88.3373,3.456,h
7.9502,2.8045,h
12.6104,2.6781,h
8.5943,2.3284,h
44.1084,3.125,h
34.8371,3.2674,h
21.8104,2.7401,h
12.9846,2.1802,h
27.0715,3.2153,h
29.8695,2.9198,h
17.7954,2.4391,h
14.0479,2.5862,h
21.526,2.6864,h
20.2817,2.8631,h
13.4531,2.7239,h
7.3068,2.3882,h
21.5632,2.7262,h
30.2678,3.3726,h
10.866,2.4997,h
10.1702,2.9689,h
16.0669,2.8573,h
79.2188,3.5577,h
11.2845,2.6556,h
10.91,2.3589,h
17.2973,2.5315,h
13.0614,2.5575,h
54.3127,3.7465,h
18.2065,3.3285,h
15.8683,2.3107,h
7.2779,2.793,h
35.2101,3.271,h
26.6124,3.2527,h
14.9198,2.4548,h
14.8539,2.6053,h
12.3647,2.5384,h
89.4659,3.4193,h
11.2205,2.6133,h
15.2251,2.6836,h
43.4848,3.2927,h
159.209,4.1179,h
14.9757,2.7888,h
11.957,2.9432,h
28.3591,2.9602,h
11.9121,2.6637,h
10.361,2.7645,h
7.4277,2.8757,h
16.4464,2.5428,h
21.1054,2.3676,h
36.5982,2.8866,h
98.5659,3.5602,h
39.7409,3.8987,h
99.0565,3.4987,h
22.516,3.0279,h
26.6977,2.8913,h
9.3879,2.7641,h
10.0426,2.1903,h
19.039,2.4526,h
40.8371,3.1827,h
4.4228,2.6043,h
11.4615,2.5299,h
21.8262,2.5508,h
66.7777,3.2433,h
43.4046,3.6852,h
60.9196,2.9919,h
11.0503,2.2857,h
0.4794,2.3621,h
28.7761,3.225,h
114.291,3.6046,h
73.4411,3.2662,h
10.6494,2.4565,h
7.6929,2.523,h
15.579,2.6675,h
8.6067,2.5535,h
85.8475,3.5024,h
32.0536,2.9995,h
22.5405,2.9325,h
37.1281,3.3141,h
8.1559,2.5366,h
9.2468,2.4691,h
9.429,2.5378,h
9.9895,2.667,h
14.7401,2.6245,h
13.3124,3.0348,h
33.3075,3.0236,h
39.726,3.1188,h
44.1941,3.204,h
13.0743,2.4553,h
15.2824,2.5932,h
25.3198,3.223,h
9.6666,2.5017,h
17.115,2.8678,h
24.6852,3.3411,h
20.4502,2.5752,h
32.547,2.8245,h
76.9018,3.9939,h
9.1936,2.3979,h
7.2686,2.6218,h
49.5923,3.4387,h
13.5595,2.6309,h
12.3089,2.721,h
11.8316,2.4601,h
14.8701,3.1209,h
31.2872,3.1882,h
11.4721,2.5455,h
52.2048,3.4675,h
10.268,2.2529,h
16.3027,2.5164,h
32.5412,2.799,h
5.5751,2.5347,h
23.6139,3.1321,h
50.5583,3.3401,h
9.2609,2.8065,h
14.4153,2.4935,h
17.6852,3.0989,h
165.886,3.5461,h
10.3238,2.4609,h
17.6127,2.5949,h
59.1349,3.9456,h
20.1901,3.0844,h
11.2494,2.4374,h
25.7031,2.9088,h
26.0742,3.1864,h
32.7662,3.1798,h
12.4981,2.5283,h
17.4954,2.4071,h
12.2755,2.1932,h
120.6847,3.7992,h
27.8128,2.7037,h
21.1374,2.6871,h
11.0593,2.1599,h
61.6327,4.2465,h
15.0439,2.8322,h
20.6484,2.7128,h
9.548,2.9789,h
8.469,2.6479,h
10.8718,2.2227,h
7.9512,2.4986,h
30.9323,2.8497,h
59.7824,3.1978,h
0.206,2.2642,h
10.4599,2.5366,h
18.3078,2.415,h
12.6811,2.5815,h
71.0243,3.0334,h
48.6587,3.5949,h
23.0922,2.7832,h
27.073,2.9729,h
9.4772,2.6744,h
17.2988,2.4829,h
12.2739,2.9484,h
48.9813,3.1841,h
7.1156,2.6097,h
68.7045,4.0678,h
47.5305,3.4483,h
11.5827,2.317,h
21.8805,2.94,h
32.008,3.2976,h
45.9107,3.1484,h
1.2858,2.6116,h
10.8862,2.5099,h
16.7862,2.9701,h
37.6328,2.9117,h
0.6134,2.0609,h
56.2383,3.3838,h
7.3637,2.5781,h
15.2891,2.5538,h
11.2842,2.8735,h
43.6493,3.2238,h
11.1546,2.3983,h
29.9681,3.092,h
48.0406,3.6819,h
10.8641,2.5152,h
11.5799,2.6385,h
12.1785,2.8058,h
15.9522,2.9193,h
82.3446,3.2084,h
4.3956,2.1261,h
56.3396,3.1092,h
102.6186,3.4397,h
14.1315,2.6741,h
13.3692,3.1438,h
23.3396,2.7945,h
10.3272,2.6314,h
12.4276,2.4272,h
62.6578,3.6605,h
10.0083,2.2463,h
18.1081,2.7362,h
17.2843,2.6662,h
55.8744,3.359,h
15.8609,2.7288,h
44.3087,3.0266,h
11.9638,2.4789,h
59.6357,3.7599,h
10.4785,2.8202,h
12.9442,2.5897,h
37.1163,2.9474,h
29.9996,3.0715,h
5.2644,2.572,h
6.0951,2.6439,h
75.412,3.3531,h
19.5152,3.1865,h
15.6052,2.2563,h
46.1637,3.6151,h
55.8372,3.1748,h
14.2468,2.3233,h
89.1839,3.6977,h
9.9358,2.6021,h
71.6435,3.6063,h
15.653,2.7889,h
82.6742,3.8074,h
24.7948,2.8214,h
11.8456,2.4332,h
49.4812,3.328,h
10.2874,2.4265,h
44.8132,2.7339,h
58.63,3.2086,h
11.1271,2.6101,h
9.7395,2.375,h
14.5104,2.3473,h
11.979,2.4598,h
20.7054,2.9491,h
11.8044,2.0626,h
9.0919,2.6974,h
14.2967,2.6149,h
45.1787,3.2573,h
14.9884,3.0983,h
12.4164,2.4141,h
52.4945,3.623,h
159.8219,4.0434,h
7.6633,2.501,h
14.028,2.3831,h
7.3947,2.5058,h
10.581,2.5173,h
21.2443,2.7581,h
13.5666,2.8197,h
55.9897,2.854,h
137.1439,3.5614,h
52.1181,3.0145,h
9.597,2.433,h
89.0053,4.1405,h
19.1171,2.7662,h
14.9294,2.7164,h
3.2145,2.3988,h
9.7005,2.8663,h
44.1088,3.5834,h
15.9814,2.9304,h
8.8863,2.7882,h
1.6143,2.2819,h
19.6111,3.1824,h
41.084,3.0727,h
3.1392,2.2028,h
12.8662,2.679,h
66.9956,4.2904,h
21.9367,3.1801,h
12.4783,3.0881,h
30.6704,2.9251,h
93.3314,4.0836,h
68.7559,3.5346,h
29.7304,3.1676,h
33.3437,3.051,h
71.7364,3.237,h
94.3738,3.985,h
26.0601,3.1201,h
14.2466,2.3936,h
26.6559,2.8938,h
11.1912,2.8429,h
12.3499,2.4298,h
14.379,2.5224,h
10.6572,2.3077,h
11.1889,3.0107,h
9.1854,2.7751,h
12.0888,2.4784,h
68.1682,3.0414,h
77.6689,3.3468,h
12.3362,2.6571,h
14.9418,2.433,h
15.4116,2.6715,h
6.6381,2.3786,h
8.9886,2.8966,h
14.0868,2.6355,h
26.1756,2.8058,h
93.9395,3.6091,h
70.6579,3.655,h
11.0089,2.3294,h
23.1555,2.8748,h
29.4697,2.7372,h
75.5806,4.0649,h
52.0415,3.0402,h
13.9297,2.6121,h
87.5776,3.4786,h
1.4024,2.2857,h
5.3657,2.0497,h
10.9533,2.7259,h
24.014,2.9403,h
5.0732,2.7551,h
39.1505,3.2655,h
23.4636,2.6875,h
37.7617,2.7675,h
49.9508,3.3579,h
11.2413,2.6812,h
16.9497,2.1816,h
12.1456,2.0273,h
15.3341,3.0025,h
21.2907,2.8024,h
61.2259,3.2046,h
23.4818,2.73,h
11.2253,2.1021,h
10.5144,2.4381,h
10.6125,2.4771,h
20.4104,3.1037,h
11.5802,2.6767,h
4.6845,2.1979,h
59.0292,3.36,h
51.4365,2.9047,h
56.6159,3.6464,h
60.7866,3.3892,h
3.1184,2.0675,h
33.6785,2.9453,h
10.6421,2.5551,h
13.9099,2.889,h
43.9751,3.4122,h
14.5589,2.6417,h
35.9845,3.0603,h
8.7516,2.5575,h
14.5628,2.6069,h
16.7168,2.5637,h
112.316,4.4159,h
7.4843,2.2945,h
11.9656,2.3573,h
11.2595,2.5434,h
13.1725,2.6598,h
21.4735,2.9484,h
11.6848,2.6069,h
18.8373,2.8929,h
18.4041,2.5587,h
23.8009,2.8038,h
14.3806,2.8388,h
16.5924,3.1414,h
3.8804,2.9005,h
7.1762,2.5569,h
10.0342,2.9699,h
17.2962,2.5516,h
7.3715,2.1987,h
20.0224,2.6048,h
12.2934,2.5308,h
13.4687,2.973,h
46.0798,3.1073,h
55.1341,3.6128,h
16.0466,3.2486,h
9.9269,2.6981,h
44.4222,2.9195,h
10.7648,2.1875,h
10.0108,2.7225,h
8.971,2.4108,h
12.6244,2.4191,h
43.2783,3.462,h
39.0903,3.1102,h
11.1368,2.369,h
41.0211,3.1464,h
53.017,3.1078,h
119.302,3.4404,h
30.8861,2.9478,h
31.5988,3.3534,h
5.9441,2.5471,h
61.4402,3.8251,h
21.1095,2.8226,h
10.5345,2.7962,h
68.7814,3.5194,h
16.8424,2.6218,h
16.6923,2.5625,h
18.8656,2.6721,h
76.1422,4.2712,h
12.7791,3.0086,h
12.1428,2.0149,h
58.4564,3.7029,h
99.2397,3.5728,h
37.5868,3.2052,h
9.3649,2.858,h
26.6783,2.632,h
6.9763,2.07,h
19.7557,2.5723,h
16.2167,2.642,h
11.3387,2.8519,h
17.4222,2.8274,h
9.8877,2.7384,h
13.6561,2.5682,h
16.3387,2.8075,h
14.5557,2.8754,h
26.0503,3.3525,h
14.7049,2.7517,h
16.8281,2.6444,h
56.9442,3.3568,h
25.1713,2.8043,h
75.9563,3.3458,h
19.222,2.7709,h
16.3375,2.5695,h
25.0388,2.7304,h
13.7029,2.6232,h
9.767,2.2672,h
22.741,2.9154,h
25.8487,2.9576,h
17.3276,3.2084,h
9.9891,2.4141,h
16.5182,2.3225,h
9.3415,2.5587,h
18.2729,3.0566,h
18.7524,3.192,h
11.3184,2.3133,h
21.3195,2.6325,h
8.3216,2.2174,h
11.4633,2.8028,h
15.3418,3.1689,h
78.8836,3.5181,h
83.5168,4.0233,h
13.7144,2.8485,h
50.6352,3.4087,h
12.0903,2.5843,h
8.0432,2.2201,h
8.2403,2.7059,h
10.9445,2.3458,h
16.4068,2.7271,h
33.295,2.6982,h
8.5086,2.5308,h
9.6927,2.4502,h
97.5072,3.6594,h
34.6176,3.4331,h
111.9084,4.2757,h
6.7952,2.0737,h
15.8102,3.2617,h
17.0724,2.322,h
7.9721,2.4637,h
11.3507,3.1919,h
8.0127,2.4728,h
8.851,2.4935,h
15.2759,2.9214,h
13.653,2.5521,h
95.0778,3.7006,h
9.5579,2.1737,h
15.104,2.7435,h
18.1686,2.5507,h
73.0943,3.4777,h
7.2453,2.6031,h
12.0403,2.5289,h
24.8076,3.1244,h
33.1708,3.1194,h
67.4497,3.0515,h
14.5711,2.5014,h
9.5801,2.4914,h
9.9767,2.8407,h
83.7406,4.0526,h
60.4039,3.1222,h
16.5219,2.4074,h
72.3826,4.1066,h
11.5126,2.4857,h
15.3957,3.0869,h
9.8854,3.0858,h
6.9794,2.3738,h
63.385,3.852,h
153.0741,3.8647,h
11.3805,2.3082,h
10.4535,2.9278,h
11.7475,2.7382,h
16.8564,2.747,h
