@relation magic

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
66.4736,0.0712,-50.6227,40.29,h
7.3014,0.4235,13.8632,45.7701,h
22.4054,0.1031,82.4974,50.152,h
10.2406,0.3943,20.5153,36.3529,h
15.1463,0.2214,7.1928,81.5258,h
70.1961,0.0753,65.8481,39.2697,h
55.8508,0.0651,-128.267,77.7234,h
9.2109,0.2001,29.5956,58.439,h
24.2601,0.1729,-132.142,13.1409,h
22.674,0.1066,-57.1446,85.0956,h
9.4685,0.3582,22.8723,14.5812,h
20.2962,0.1931,36.1904,34.5112,h
27.3956,0.2353,46.8425,11.082,h
121.8159,0.1191,-165.1215,32.3567,h
67.7974,0.0829,-110.008,86.5559,h
11.8371,0.3896,-17.5034,54.355,h
36.1413,0.1772,37.8433,4.755,h
22.5405,0.3102,135.869,48.219,h
58.3352,0.0865,26.1755,87.9678,h
9.0242,0.3025,19.1218,88.2202,h
14.1015,0.3167,22.221,36.3869,h
128.5932,0.0518,-73.7007,44.045,h
93.1411,0.0239,-175.811,45.678,h
12.2333,0.2781,-28.2044,16.1131,h
17.9759,0.154,-55.4716,65.006,h
25.3342,0.1492,67.5653,64.6319,h
37.0725,0.0745,33.1541,45.9408,h
116.4147,0.0856,-224.4015,57.8297,h
88.7285,0.063,-119.837,78.2445,h
12.75,0.1509,21.1264,55.937,h
25.8643,0.2771,-55.5909,29.161,h
12.6085,0.2213,-11.6992,68.844,h
86.5713,0.0786,-114.0487,84.0206,h
11.4175,0.2179,36.8009,64.94,h
23.1239,0.1677,-22.5958,69.4414,h
12.0172,0.2668,-11.1471,52.2331,h
11.4032,0.4133,8.0978,77.209,h
16.0528,0.3479,25.9744,54.225,h
16.9863,0.2397,15.0023,0.2951,h
14.4755,0.3865,9.1086,82.8196,h
8.2571,0.4343,7.8907,57.5733,h
16.8357,0.1462,141.154,33.317,h
24.3075,0.0808,-90.2728,38.4332,h
21.5432,0.1705,-92.4504,21.912,h
18.6278,0.2173,-23.4197,32.188,h
20.4311,0.0843,-54.5048,40.9715,h
20.2021,0.1432,40.5519,82.1541,h
5.4643,0.3779,-17.8363,66.8422,h
21.2821,0.1957,-37.4695,1.0636,h
6.6407,0.3487,21.9502,2.1748,h
32.8985,0.1418,-99.966,27.5832,h
23.981,0.1689,-54.837,4.9917,h
8.0729,0.2435,26.4834,6.4971,h
12.9384,0.1601,-23.6503,43.671,h
9.784,0.2992,-6.1056,5.571,h
70.7294,0.0653,-89.1685,14.5686,h
64.7545,0.1487,-78.3471,32.2174,h
11.8593,0.2467,-14.8694,80.686,h
102.357,0.0437,84.9326,34.63,h
11.747,0.1595,-41.6244,8.76,h
18.4041,0.1644,-18.2515,46.0907,h
12.4191,0.2018,19.9151,44.905,h
57.4915,0.0788,195.7525,37.7404,h
45.7136,0.0521,129.254,61.152,h
31.3385,0.2336,-101.9453,9.2489,h
14.9211,0.1184,14.3328,49.1442,h
11.8738,0.3734,-10.1284,52.8294,h
9.2502,0.157,-18.3601,66.4239,h
16.743,0.2624,29.0395,7.138,h
66.9402,0.0658,-107.2853,79.3923,h
57.7751,0.1245,-146.5194,27.9287,h
47.93,0.1473,76.5977,71.4888,h
6.617,0.4342,-13.7398,58.5795,h
7.3637,0.4865,-9.5286,82.0983,h
7.9492,0.2312,13.4774,27.2504,h
48.6087,0.0918,-165.0751,60.5954,h
10.9544,0.4511,5.7807,64.87,h
70.7331,0.0478,-120.188,48.8321,h
11.7212,0.306,13.385,27.4297,h
11.8091,0.3096,12.4254,78.876,h
9.2468,0.3243,20.307,16.816,h
16.2718,0.2272,-24.6387,40.3891,h
44.9369,0.0702,-56.268,39.4314,h
15.5084,0.1559,19.6119,3.666,h
26.5938,0.2077,15.7857,31.0487,h
99.002,0.0898,-125.533,29.519,h
17.7329,0.1154,64.8482,60.8088,h
11.5566,0.3764,5.5481,11.325,h
38.0002,0.0956,70.3046,31.7121,h
10.6739,0.3296,-7.3693,84.3741,h
14.9777,0.3251,7.1203,32.0426,h
11.5968,0.332,17.1736,5.0091,h
7.8339,0.2987,-16.2514,76.1245,h
59.9526,0.1033,-106.825,70.84,h
92.2572,0.1361,-70.7409,63.5359,h
49.1202,0.066,-143.034,32.2366,h
15.653,0.2187,35.0212,25.286,h
75.412,0.0583,106.755,14.2737,h
10.2884,0.31,22.6213,61.709,h
79.1401,0.0561,-111.5511,37.5126,h
145.8588,0.0599,-219.992,72.8814,h
26.0508,0.0851,13.2337,80.4293,h
11.392,0.3035,10.5715,55.519,h
7.3409,0.2087,-18.8432,5.7696,h
24.4725,0.3358,-16.7598,31.7613,h
10.3526,0.2524,-4.5641,64.0517,h
9.308,0.2863,12.9454,34.4698,h
22.097,0.1305,-39.5615,62.159,h
105.1574,0.2417,174.4359,84.6314,h
7.4778,0.3194,-20.1186,78.5791,h
15.7072,0.1938,-12.6514,89.792,h
27.1369,0.1883,-109.2498,9.6941,h
52.9572,0.0393,2.476,15.4543,h
27.3891,0.0961,-99.2858,25.569,h
27.5344,0.2411,46.7955,76.8882,h
18.7599,0.1433,38.2462,56.6254,h
35.4825,0.1145,66.2577,59.9649,h
71.989,0.1511,-126.2428,86.6241,h
14.9777,0.1863,21.3687,20.3408,h
15.8683,0.2469,17.5083,5.39,h
12.7348,0.1166,-13.3091,76.5615,h
9.4829,0.3013,-18.5964,84.4428,h
7.4634,0.4561,-6.0897,59.7883,h
23.6791,0.1003,46.284,55.9672,h
15.2552,0.2678,42.7731,36.9647,h
24.8076,0.1583,-1.9937,24.7819,h
20.656,0.25,-15.9558,45.704,h
83.7963,0.0998,-116.1314,22.6114,h
29.0624,0.1543,-69.814,21.5078,h
12.4349,0.3035,10.2837,66.376,h
23.0309,0.1214,40.3108,82.9643,h
32.1315,0.0708,-53.7404,45.4669,h
161.099,0.0722,-136.443,87.6742,h
55.2323,0.2259,-84.5774,0.3692,h
53.9862,0.0997,31.599,75.1093,h
10.4427,0.194,25.9017,24.092,h
13.9081,0.2855,12.5412,72.1624,h
21.1374,0.1881,-20.6772,18.7814,h
56.0304,0.1292,42.5379,12.7497,h
6.6466,0.3109,-0.3095,68.9936,h
29.2707,0.1342,25.6102,30.1648,h
7.2995,0.3943,9.6525,45.3983,h
5.7908,0.3254,16.4772,41.1638,h
68.7536,0.0142,90.3857,47.3361,h
9.1894,0.3081,20.1713,46.481,h
15.8609,0.1914,-26.8492,70.839,h
15.3571,0.2311,-13.3506,52.0461,h
7.2247,0.1069,-36.2658,24.7205,h
38.4292,0.0851,-31.242,61.0381,h
7.0345,0.2201,-9.086,44.677,h
22.2536,0.1952,-30.394,57.928,h
60.4039,0.1302,-146.107,80.6292,h
7.6872,0.2699,26.1708,25.105,h
16.1697,0.2352,14.0026,15.825,h
10.1141,0.3496,19.8631,31.0868,h
16.8281,0.2959,18.8315,15.229,h
14.5857,0.2008,30.8019,85.5332,h
11.2478,0.1962,26.2928,39.5153,h
16.1018,0.202,35.9742,40.1342,h
26.1717,0.0643,-26.86,4.1303,h
9.3176,0.362,8.9353,25.9104,h
11.6247,0.3155,-5.6691,13.929,h
18.3078,0.2481,6.0259,74.079,h
11.5953,0.2538,28.716,4.4966,h
28.2814,0.1568,-161.6211,16.9139,h
8.3192,0.3801,1.1598,27.8649,h
4.6982,0.4468,-9.4999,32.0593,h
99.3213,0.0849,-27.3916,62.7913,h
51.8335,0.173,-112.2758,38.8303,h
23.3753,0.1676,53.8003,41.7347,h
16.3101,0.2207,-20.3249,78.7981,h
18.6924,0.2132,78.0873,33.6786,h
59.6299,0.1147,-178.559,57.5015,h
17.0889,0.132,-27.4805,85.8821,h
22.7611,0.2341,22.6669,55.7107,h
9.2008,0.4283,14.4521,78.2768,h
20.7197,0.1871,7.3315,21.6796,h
65.1699,0.0973,-189.4876,57.4979,h
42.1084,0.0838,-128.9566,15.1733,h
9.3686,0.4383,4.8925,83.7854,h
24.1899,0.1691,156.3105,29.3893,h
81.9078,0.115,-258.154,31.156,h
25.005,0.1287,-19.6207,88.9264,h
29.4023,0.1041,36.514,76.2366,h
17.2568,0.1699,-21.3164,55.4077,h
66.5995,0.068,110.1543,61.4309,h
7.8969,0.4506,14.941,65.6256,h
24.982,0.1505,134.038,3.8026,h
29.3494,0.086,84.4564,11.6527,h
5.1224,0.2606,-21.5096,60.3031,h
29.4855,0.1895,-21.0838,2.1899,h
97.3423,0.0407,164.418,80.8515,h
5.8096,0.3281,7.7963,71.2641,h
46.0894,0.1377,-50.8962,40.275,h
17.8718,0.2228,-21.5742,13.798,h
18.0423,0.1822,60.2784,12.1284,h
21.0418,0.1653,-51.4627,49.296,h
34.1485,0.0893,-44.1334,42.267,h
14.0429,0.2436,12.9016,0.6298,h
10.5062,0.4393,17.368,7.4151,h
24.5743,0.1515,14.896,47.0843,h
53.6635,0.0647,79.4782,80.2115,h
18.8279,0.1205,-41.8864,9.382,h
88.3026,0.0862,83.0957,53.102,h
21.3978,0.1673,-38.1815,7.6853,h
14.8068,0.1919,-85.4995,11.9106,h
15.7717,0.21,-7.4555,65.015,h
39.726,0.1639,-109.51,58.2243,h
103.106,0.0277,-183.907,72.622,h
136.9041,0.1174,-318.3002,53.1805,h
10.9906,0.2915,35.8008,74.324,h
9.4858,0.373,9.2725,1.3705,h
38.0477,0.0554,123.049,69.668,h
0,0.3328,12.634,70.884,h
28.3765,0.2068,111.4304,79.5439,h
19.1171,0.2283,-81.5713,65.8553,h
24.7104,0.2529,-106.863,12.3715,h
22.7326,0.1335,46.218,44.4242,h
90.6041,0.0625,-76.1678,88.1017,h
84.6411,0.0616,125.1677,80.726,h
23.3981,0.1052,71.027,48.7288,h
57.0717,0.1661,-126.384,55.772,h
38.31,0.0812,200.3148,71.5012,h
7.6971,0.2705,-16.631,52.042,h
14.5533,0.1028,-10.3292,82.2647,h
25.3739,0.1092,30.0582,23.6392,h
20.8549,0.1767,-87.252,19.6468,h
64.4944,0.145,-100.797,30.1407,h
0,0.4185,0,12.199,h
23.1557,0.2128,27.7531,42.4854,h
112.0025,0.0449,-164.0899,72.9736,h
4.2455,0.4276,0.5293,60.2751,h
49.6255,0.0744,-33.8178,58.0625,h
22.3083,0.2235,48.9174,82.408,h
14.7672,0.1328,35.9639,19.4429,h
18.564,0.2368,21.959,88.5075,h
20.1926,0.194,112.9452,28.9553,h
21.6498,0.1598,-30.3156,36.7033,h
90.8769,0.1067,-128.0299,53.7335,h
12.3662,0.2874,9.3878,4.6807,h
17.5004,0.161,35.2778,19.3813,h
13.2646,0.1049,47.3084,69.0213,h
18.032,0.1836,62.5241,79.8092,h
41.9194,0.2321,-33.8586,81.6526,h
20.6004,0.2312,-26.5721,16.9598,h
12.0666,0.3556,3.1911,36.8278,h
7.9783,0.4865,26.9819,3.734,h
11.3293,0.2012,-29.1187,10.123,h
16.0234,0.2789,18.6589,13.9435,h
83.1878,0.038,-157.163,76.7151,h
10.5205,0.4497,25.8986,81.1257,h
11.1305,0.4245,-3.0608,75.574,h
87.2875,0.0478,-100.211,87.8503,h
41.1747,0.1163,-94.3278,82.1899,h
10.9719,0.2039,21.7489,84.7483,h
9.4864,0.4395,14.6623,55.6153,h
33.2603,0.1418,-70.6218,42.1084,h
7.8008,0.4472,14.8384,38.8998,h
0,0.6296,4.6436,79.4702,h
6.5097,0.5265,-6.688,20.5723,h
22.8368,0.2679,-67.8161,22.9822,h
38.9222,0.0874,95.1593,33.988,h
12.261,0.184,55.9376,31.0284,h
11.5772,0.1981,-28.7391,34.4499,h
29.5883,0.1843,38.1542,6.9794,h
29.3006,0.2258,-45.7282,31.747,h
45.7849,0.1204,74.9782,50.809,h
8.6798,0.3878,12.5216,25.106,h
18.5192,0.3223,-14.4156,67.8662,h
73.0625,0.1233,-118.034,2.116,h
11.97,0.102,73.2588,88.1074,h
77.918,0.2011,-156.455,37.9059,h
26.331,0.2173,37.0355,43.694,h
14.7497,0.2007,-20.8044,59.5712,h
16.7343,0.2714,14.5431,82.9906,h
16.0669,0.1416,-25.3005,57.9635,h
12.8535,0.2977,-11.7264,88.1898,h
9.1554,0.4302,14.5702,36.3441,h
11.6532,0.2123,-7.3949,38.7345,h
99.0565,0.0915,-57.6991,48.717,h
48.7106,0.1066,98.3826,7.168,h
76.7792,0.0808,-191.937,8.0578,h
65.8183,0.186,-54.9896,14.3037,h
9.6824,0.2362,17.5025,17.236,h
67.5348,0.0693,-73.643,16.946,h
13.2337,0.2601,21.8003,43.3123,h
13.887,0.2797,18.1168,83.6963,h
14.9731,0.4495,0.4658,32.6021,h
44.289,0.1186,-185.264,27.4831,h
12.3195,0.2426,-11.4544,87.491,h
10.4132,0.2088,17.3502,60.397,h
25.183,0.2264,142.5782,18.3953,h
37.7214,0.072,113.518,34.082,h
17.1072,0.2039,58.9648,19.408,h
39.3379,0.2309,-33.3566,19.8975,h
13.8787,0.2339,14.8679,39.4333,h
17.9349,0.2133,108.1108,50.6208,h
26.1821,0.1441,104.544,60.572,h
34.3858,0.0897,92.6046,1.857,h
11.6747,0.319,-7.0918,18.6683,h
0.0002,0.3557,-0.0001,28.716,h
16.1945,0.1831,68.0619,4.692,h
43.8185,0.1157,-99.7855,1.8856,h
23.7653,0.2018,64.2982,65.137,h
11.1994,0.2347,17.6262,32.6759,h
47.2287,0.2438,-189.448,13.5531,h
68.0008,0.1364,42.4992,43.5955,h
8.4884,0.4038,-6.9866,43.2396,h
49.0657,0.1848,-103.5011,29.9524,h
11.4443,0.1955,43.7832,15.409,h
8.6551,0.3821,115.247,10.7012,h
19.4391,0.2358,25.8304,11.3732,h
26.0503,0.0933,-46.5309,66.6318,h
13.0094,0.2334,19.2257,55.9778,h
27.8121,0.0799,73.6898,81.8677,h
10.04,0.2597,14.4647,18.7981,h
17.8718,0.2228,-21.5742,13.798,h
34.9162,0.1197,-21.0946,25.116,h
12.2173,0.2201,14.9634,68.342,h
10.7374,0.3227,-18.5614,57.08,h
21.6802,0.2412,51.263,3.773,h
154.4648,0.046,-181.1397,58.9818,h
38.9042,0.0982,82.7515,42.0454,h
13.9316,0.2253,35.3,8.058,h
25.026,0.2379,-99.6804,26.726,h
45.998,0.177,24.3254,48.6757,h
23.1378,0.1349,70.0424,2.0336,h
33.5311,0.108,41.985,62.904,h
110.27,0.0301,-107.842,76.0489,h
12.7461,0.2241,4.7392,43.436,h
15.4241,0.0944,44.0388,63.9193,h
10.9836,0.3222,18.3532,64.7376,h
17.4936,0.2059,31.6675,17.7258,h
10.705,0.2869,23.2308,54.771,h
11.5061,0.4204,21.3296,21.0135,h
11.4671,0.249,14.4059,27.7193,h
6.0951,0.328,31.7469,36.6756,h
16.4192,0.2126,25.1904,38.4644,h
11.3238,0.177,54.5793,21.3627,h
24.7993,0.1461,9.9657,3.3292,h
10.1119,0.3039,9.4685,51.9827,h
31.2437,0.0703,-109.4241,24.7377,h
9.572,0.3105,17.567,32.7719,h
18.7608,0.2236,-5.6803,43.126,h
16.4697,0.2453,24.8365,7.563,h
11.8649,0.2363,-67.699,18.5286,h
44.406,0.1038,55.6687,29.2167,h
79.2754,0.2306,-99.2896,23.681,h
73.1013,0.1785,151.6986,42.0937,h
12.8615,0.3219,17.9656,58.622,h
22.2574,0.1073,-34.3209,38.294,h
73.9967,0.0364,-159.354,76.113,h
27.2251,0.1054,80.2072,1.1645,h
54.3568,0.1302,-187.6067,71.7318,h
69.8462,0.0316,162.671,69.7942,h
63.4424,0.1345,-135.894,24.194,h
15.7422,0.2364,21.1661,13.7471,h
129.8571,0.0697,-132.2893,63.6941,h
8.616,0.3093,-10.8601,57.995,h
9.6995,0.317,14.4567,20.4406,h
14.5959,0.1408,216.985,16.884,h
58.4763,0.1178,140.212,68.534,h
29.4697,0.2408,-67.9011,1.374,h
13.9436,0.2184,17.5741,69.3172,h
61.7175,0.1101,-88.5551,63.1443,h
16.157,0.0669,70.4821,84.0013,h
76.1422,0.0392,-121.946,79.626,h
23.6061,0.2383,51.4639,29.9881,h
19.2901,0.1856,-55.9212,20.49,h
12.313,0.296,-14.7105,56.5272,h
9.5599,0.5467,16.4719,43.4335,h
6.9539,0.3654,14.4916,62.037,h
19.078,0.17,-17.1703,9.831,h
14.5224,0.2731,18.5975,12.5387,h
74.2172,0.0617,-163.925,5.421,h
15.0676,0.3182,-4.5585,34.0497,h
12.5149,0.2899,23.4829,84.9682,h
9.8492,0.2263,-17.695,56.4482,h
10.5483,0.4228,-5.9124,73.5542,h
9.8762,0.2007,47.6066,29.0002,h
9.7058,0.1981,35.7718,35.3583,h
7.2796,0.2428,-18.4997,75.6244,h
5.3129,0.2172,27.9724,63.4475,h
19.8213,0.1081,53.4944,71.411,h
14.548,0.2493,18.4927,82.7315,h
17.4326,0.1569,80.4189,5.5791,h
70.6816,0.112,-191.2433,48.6958,h
134.084,0.0762,-142.709,26.902,h
9.4098,0.2612,-39.1047,35.8524,h
22.2825,0.337,41.2146,66.2831,h
11.7379,0.3651,22.649,76.565,h
38.8295,0.1022,63.5524,48.6122,h
110.3594,0.073,62.8116,49.4252,h
21.5051,0.0857,-48.017,33.393,h
47.4225,0.064,83.6557,47.9667,h
10.7681,0.2709,32.3867,57.166,h
10.5568,0.4231,11.8097,53.3703,h
9.2012,0.4821,-12.541,51.8845,h
17.4282,0.1742,15.258,61.9208,h
48.1364,0.1176,-73.6674,82.4341,h
8.4453,0.358,1.4321,67.6927,h
10.6402,0.1783,32.088,44.2994,h
12.3021,0.2191,-35.5005,60.5292,h
7.1734,0.6184,-7.6365,58.2907,h
26.4051,0.1531,116.1159,44.04,h
16.907,0.099,56.5931,32.984,h
14.7729,0.2419,15.2399,12.329,h
16.2608,0.1806,23.234,42.3618,h
6.4136,0.3203,30.3679,12.2536,h
17.1994,0.1808,23.5272,0.219,h
11.6015,0.245,-0.9143,55.3738,h
36.6955,0.1163,-27.0749,3.854,h
9.8397,0.2888,14.7665,33.1028,h
13.2962,0.1826,51.574,13.0327,h
9.739,0.5193,-8.407,73.701,h
11.1362,0.1781,29.3521,37.256,h
13.4449,0.1932,36.9659,34.4183,h
16.7456,0.2126,-3.9846,42.2479,h
28.7214,0.2086,-93.9161,22.5175,h
24.5788,0.1404,-10.1576,26.6605,h
34.5562,0.1445,50.7718,33.2229,h
10.2545,0.4717,19.6311,50.79,h
10.3084,0.2725,18.2477,50.7563,h
39.0866,0.0557,-32.0839,12.9172,h
19.7505,0.39,-167.8656,31.6422,h
48.6587,0.0845,-117.82,28.412,h
33.6141,0.0755,46.2004,83.5048,h
15.4688,0.1862,30.5621,40.2034,h
8.9994,0.2243,34.5445,66.9732,h
17.709,0.2149,68.6052,47.323,h
9.8595,0.343,18.9098,19.1522,h
54.5073,0.1055,54.7333,31.4631,h
8.186,0.1626,25.3129,0.1146,h
94.4102,0.0823,69.9405,61.1733,h
32.2378,0.1016,46.0827,6.5329,h
24.229,0.2506,-39.5752,1.2688,h
106.801,0.0965,121.385,82.3074,h
24.6202,0.2722,-76.5331,10.8246,h
12.9442,0.4335,-19.5929,85.701,h
10.7517,0.2957,23.0647,84.3428,h
12.0046,0.1903,28.5283,33.2677,h
10.6979,0.2267,1.7313,36.9013,h
22.2438,0.1573,32.8929,24.272,h
19.7331,0.1167,83.3217,77.0349,h
42.8251,0.1632,63.6573,66.696,h
6.8552,0.3203,16.0717,5.316,h
8.5656,0.3142,17.0575,26.7796,h
8.7617,0.1613,39.6433,52.0191,h
74.8707,0.0712,36.727,51.4866,h
68.7357,0.1754,173.067,85.6332,h
8.2925,0.2657,42.835,87.6187,h
11.7907,0.3218,36.9671,42.213,h
12.854,0.4101,16.0255,62.735,h
12.4902,0.39,24.6235,66.6465,h
6.7407,0.351,7.9734,18.4679,h
83.5381,0.1305,-162.327,59.654,h
10.6377,0.4725,3.6146,66.85,h
12.8155,0.3602,11.7473,12.6649,h
33.8769,0.1106,113.486,87.3467,h
95.4345,0.0565,-62.3979,31.7599,h
11.4069,0.2077,33.2423,24.65,h
5.4708,0.1812,-21.0326,56.4826,h
24.1212,0.1424,25.5993,85.2585,h
62.2788,0.0645,57.4714,1.6705,h
15.184,0.2014,21.0581,41.0899,h
9.8606,0.2046,31.7074,9.8156,h
10.1039,0.3307,13.0971,10.9199,h
20.0296,0.1375,41.5569,25.823,h
10.7787,0.2194,-22.5319,57.9723,h
11.0002,0.3514,8.0823,55.393,h
71.7364,0.1018,-56.2652,71.8786,h
7.7802,0.3002,19.13,69.9841,h
19.7173,0.2186,85.7441,50.299,h
11.008,0.3317,6.7319,62.825,h
12.7942,0.2449,12.7655,6.27,h
23.8733,0.1885,85.1413,26.0409,h
12.4406,0.2981,11.7127,47.5827,h
9.6666,0.348,19.0595,71.4902,h
97.2485,0.0397,62.9013,88.2836,h
11.3063,0.355,0.1543,48.504,h
101.479,0.0582,-143.024,63.52,h
56.9402,0.0486,-25.8577,57.2665,h
16.87,0.2177,10.8128,60.0278,h
11.6245,0.2477,10.5588,52.921,h
8.1902,0.3899,23.6409,43.9048,h
63.2814,0.0427,-248.5843,43.2185,h
11.9144,0.2396,9.9211,76.0223,h
33.6785,0.1919,20.643,2.9996,h
9.5801,0.4371,-13.5728,13.107,h
13.406,0.2321,-14.1279,40.2361,h
24.2818,0.2106,-72.654,31.598,h
10.5856,0.3649,16.9877,12.292,h
137.2039,0.0103,-114.4262,58.4804,h
11.3596,0.39,-5.6768,64.933,h
1.6143,0.305,14.9031,80.2955,h
26.618,0.0689,72.716,34.5736,h
7.5678,0.2794,8.6044,51.3267,h
26.449,0.2039,80.4606,8.6118,h
10.9602,0.4152,-4.031,22.962,h
5.7126,0.2897,6.5672,7.7667,h
11.4767,0.2727,26.5643,53.6654,h
27.5078,0.1538,-44.2619,52.085,h
9.1758,0.1979,-19.5877,55.468,h
62.179,0.068,80.0568,87.534,h
13.879,0.2643,-4.1243,64.214,h
6.543,0.3084,10.3337,29.3263,h
95.1143,0.0199,-142.109,88.1881,h
19.7352,0.1322,159.4355,51.2181,h
12.402,0.2608,8.2034,74.934,h
41.8272,0.0881,86.5498,58.5794,h
52.5182,0.1315,119.395,69.4577,h
10.3187,0.3353,15.3674,47.753,h
11.2845,0.2773,10.7324,75.1651,h
43.5335,0.1583,-22.9855,66.511,h
9.0427,0.4523,-15.3234,88.1611,h
54.8564,0.0903,-56.6559,7.212,h
13.9969,0.1829,11.5439,40.5527,h
12.4114,0.33,3.3669,11.8816,h
88.0211,0.0985,79.9657,44.4057,h
20.8562,0.2,147.477,7.3945,h
15.8949,0.2165,20.5557,10.46,h
12.371,0.3219,-17.8687,68.679,h
13.7952,0.2682,-25.0626,51.1267,h
106.8183,0.047,-250.3647,0.4183,h
39.2883,0.0368,111.782,37.356,h
129.154,0.011,-157.365,10.6294,h
46.7113,0.0569,-18.7832,31.9154,h
18.3664,0.1955,61.8269,7.4816,h
17.8717,0.2701,-16.517,71.073,h
50.1826,0.0569,-74.0145,8.3845,h
35.8114,0.1153,-9.638,78.344,h
39.7995,0.4525,-114.261,36.572,h
30.7043,0.1533,45.4701,32.6561,h
78.768,0.0413,-125.3489,79.259,h
9.5171,0.3596,-5.9241,59.3484,h
26.1595,0.1574,-106.387,43.821,h
23.8161,0.1517,36.562,6.8587,h
9.7925,0.1728,45.1434,67.0452,h
21.6678,0.1572,-32.8482,20.8941,h
9.7899,0.3163,-9.4893,1.7684,h
10.4729,0.3843,23.5121,51.1425,h
115.051,0.0511,-78.3489,84.6519,h
18.0132,0.2842,-50.4968,79.495,h
38.3625,0.1408,42.2092,72.2782,h
15.4999,0.2008,-7.4171,49.557,h
86.8506,0.1233,-147.0698,88.4434,h
16.5982,0.2343,26.7865,58.3672,h
20.3221,0.1766,20.7825,84.9179,h
10.3235,0.4433,14.674,71.226,h
57.3847,0.0853,48.6703,29.038,h
28.231,0.1196,72.799,53.078,h
11.0568,0.452,-13.5666,16.1159,h
0.206,0.5305,19.4161,15.844,h
18.8849,0.2017,14.4767,46.1055,h
43.1685,0.0991,37.0264,9.6748,h
10.4599,0.3503,-10.9576,40.056,h
28.7824,0.1733,48.5249,87.1475,h
16.1413,0.1852,19.4101,47.3369,h
12.768,0.2412,-11.7135,11.12,h
19.2013,0.1583,-56.0652,76.899,h
10.4807,0.3789,-6.1956,41.9365,h
11.3716,0.3737,-21.4364,73.454,h
10.8423,0.3525,7.3152,18.9821,h
72.5993,0.0618,94.3438,85.3628,h
15.6015,0.1303,-48.4655,72.5286,h
10.4511,0.2852,-11.646,67.8393,h
8.4785,0.523,-9.184,20.5565,h
10.2689,0.2778,-15.5452,3.6583,h
8.1559,0.3076,27.4488,85.5028,h
11.3955,0.3101,-29.9539,57.4318,h
14.3591,0.2417,19.4864,77.3034,h
56.6684,0.082,90.6892,48.5291,h
20.7816,0.2164,27.0022,56.541,h
61.3596,0.0845,-75.6839,85.7317,h
90.0145,0.0344,70.3151,64.6239,h
13.9277,0.3142,18.5548,74.5814,h
43.9708,0.2534,25.506,51.079,h
96.4264,0.0657,-46.8039,88.1959,h
5.6572,0.643,19.5788,14.086,h
17.6431,0.1593,50.2161,2.6069,h
18.731,0.2157,6.7161,5.1352,h
54.2402,0.0798,125.4523,44.8045,h
13.7741,0.1987,-22.7859,73.7816,h
17.267,0.2117,-19.9605,83.8026,h
20.9045,0.1958,29.2661,79.437,h
160.8347,0.0112,-234.6538,3.8134,h
55.4209,0.1717,-166.191,46.2067,h
12.2899,0.2506,-11.3586,69.8415,h
1.2657,0.4368,-13.9565,53.6212,h
16.9877,0.1648,17.116,0.1475,h
23.8082,0.1418,-29.8316,62.6273,h
11.7898,0.3351,19.2297,81.5248,h
19.5491,0.1357,38.7322,52.673,h
24.3031,0.1634,47.3937,20.725,h
32.364,0.1419,103.2997,29.5269,h
77.0121,0.0634,-42.8035,22.5005,h
9.9358,0.2938,-25.5278,22.2624,h
12.1025,0.3375,16.7364,10.21,h
28.9558,0.0899,43.1122,45.3038,h
20.0224,0.2497,87.7489,42.59,h
56.7446,0.0771,-94.144,88.0696,h
7.2517,0.3993,11.2438,70.518,h
12.2231,0.5203,-15.3117,48.2411,h
16.3238,0.2832,3.7574,12.968,h
22.6493,0.2403,47.3405,6.4902,h
9.2692,0.2125,31.1426,39.539,h
48.7446,0.0569,18.8247,1.7904,h
23.8528,0.1507,-12.4968,30.8505,h
9.0884,0.618,-10.3376,83.6171,h
15.5569,0.2242,107.486,1.7407,h
17.1761,0.1886,104.646,9.9324,h
13.3305,0.2176,23.8016,15.4782,h
15.3624,0.257,-19.2612,33.559,h
20.0706,0.1732,-18.3249,84.7176,h
61.7657,0.1106,-218.729,7.5687,h
16.8838,0.2704,25.3694,74.709,h
12.7106,0.4043,16.7573,58.1885,h
6.3752,0.3204,17.1571,43.948,h
46.9149,0.2001,-193.8,29.4404,h
33.7912,0.1004,59.7576,45.966,h
12.3874,0.2364,27.3118,61.9402,h
11.8139,0.2638,40.7307,18.7259,h
17.2241,0.2617,18.1864,2.9235,h
65.2359,0.0275,108.946,65.741,h
54.5819,0.0897,-53.6101,89.9087,h
8.1356,0.3577,-18.6656,88.5843,h
40.1728,0.0942,70.1906,76.95,h
68.7027,0.0186,-117.2844,86.6215,h
23.319,0.1137,-32.4222,14.048,h
20.2431,0.171,2.3986,62.4511,h
18.4642,0.1321,36.6526,15.7762,h
79.2224,0.032,-157.8983,32.1636,h
15.906,0.2661,36.2131,45.4182,h
14.8699,0.2681,36.9517,69.4851,h
10.0083,0.2349,-28.617,54.1973,h
10.4811,0.4168,-3.7434,78.458,h
11.2106,0.4229,3.4447,40.025,h
49.2125,0.1185,-44.5179,40.6601,h
14.3599,0.2648,29.6431,13.0433,h
12.8262,0.2234,10.2827,81.6604,h
39.7618,0.0848,-54.5626,26.4093,h
7.2669,0.3252,-6.5766,4.2383,h
