@relation satimage

@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
74,62,72,74,62,66,71,59,66,63,63,60,67,70,67,70,57,7
67,58,63,67,58,64,66,57,64,57,64,56,60,68,64,68,52,7
101,83,95,97,79,78,97,83,82,87,76,79,80,94,88,106,87,7
92,74,91,96,78,75,84,64,75,72,67,62,70,79,74,79,69,7
69,55,67,69,55,67,66,53,67,53,67,55,63,67,63,67,55,7
73,55,71,76,55,71,81,68,71,60,67,65,70,84,70,75,65,7
105,83,99,101,83,82,92,76,78,73,80,76,76,81,72,77,65,7
89,71,83,81,62,78,83,70,74,66,67,64,75,84,75,88,75,7
67,56,68,67,52,63,68,58,63,58,63,55,63,67,63,67,55,7
89,73,88,89,69,76,81,76,76,72,71,70,71,83,68,75,67,7
69,55,67,66,55,63,70,60,67,57,63,62,63,71,67,71,62,7
74,62,71,74,58,64,77,61,64,61,68,63,64,71,71,75,63,7
82,65,81,78,65,68,79,63,68,67,67,62,63,75,67,79,67,7
74,61,81,86,72,64,68,56,64,63,63,62,67,72,63,68,58,7
80,63,79,80,63,63,77,64,67,60,67,62,63,75,63,79,62,7
77,58,72,77,62,63,67,55,59,55,63,60,63,70,67,70,57,7
74,58,67,70,58,60,69,54,60,57,60,52,60,61,64,64,56,7
66,55,63,73,59,59,63,64,63,57,50,101,44,37,53,53,76,7
76,59,75,76,59,67,73,60,67,60,63,58,63,71,67,75,58,7
85,67,83,85,62,66,79,63,66,63,67,64,71,77,67,77,64,7
77,67,75,74,62,63,67,55,63,63,63,64,67,70,67,73,64,7
77,58,79,77,58,66,79,66,66,63,79,72,71,81,71,81,68,7
88,70,83,88,74,75,84,75,75,75,70,73,74,84,74,84,76,7
74,57,69,74,57,68,75,59,68,59,67,58,67,75,67,75,62,7
75,59,71,75,56,67,72,58,67,54,66,55,66,71,66,71,55,7
74,61,73,82,65,68,75,59,68,59,67,62,67,75,67,75,62,7
78,62,67,74,62,68,69,57,64,54,64,63,64,75,68,71,59,7
82,64,73,82,60,63,71,55,63,58,64,57,64,73,64,73,57,7
89,79,68,85,79,70,79,78,70,81,83,75,79,84,71,81,79,7
87,70,79,87,70,75,83,71,71,67,70,70,70,79,70,71,63,7
79,59,83,87,70,67,75,62,67,62,66,63,66,79,66,79,63,7
89,71,91,93,75,66,79,59,74,66,71,64,67,81,67,77,64,7
93,76,97,101,76,80,98,76,80,76,76,74,76,91,80,87,74,7
82,64,81,86,68,70,79,69,74,65,72,65,72,81,76,81,65,7
82,65,81,82,65,71,79,63,71,63,71,67,71,79,71,79,62,7
74,54,72,77,62,70,75,59,66,55,67,64,71,77,71,77,64,7
85,67,79,85,67,78,83,70,70,66,75,72,79,88,75,81,68,7
78,65,77,86,65,68,79,63,64,67,67,67,71,83,67,79,67,7
79,67,83,83,67,71,87,67,71,67,66,63,66,79,66,79,63,7
87,70,61,75,52,71,75,71,63,54,66,55,63,75,70,75,66,7
88,74,87,96,70,71,84,75,75,68,60,65,67,75,70,79,73,7
79,60,70,75,60,63,71,58,63,62,68,57,64,69,68,69,57,7
74,54,72,77,54,66,75,59,66,59,67,60,67,81,67,77,64,7
83,70,83,83,67,71,83,67,75,67,70,63,66,79,70,83,66,7
80,59,75,80,59,63,73,57,67,60,67,58,67,75,67,75,62,7
82,65,73,78,61,71,79,67,71,59,63,62,63,75,67,79,62,7
78,57,81,78,68,68,75,59,64,63,71,67,67,75,67,68,54,7
85,62,79,85,62,66,79,63,70,63,67,60,63,77,63,77,64,7
66,55,67,69,55,63,66,57,63,57,70,69,67,71,63,67,58,7
73,59,75,80,59,71,81,64,71,68,70,65,70,79,74,79,65,7
113,83,95,100,83,78,96,81,74,78,79,68,71,73,71,77,68,7
89,67,87,89,67,66,79,59,70,63,71,64,67,73,63,73,57,7
76,55,75,80,59,67,73,57,67,60,67,62,70,79,63,79,58,7
67,51,67,70,55,64,69,54,64,57,64,52,60,71,64,71,56,7
90,72,91,90,72,74,79,69,78,73,68,61,68,73,76,85,68,7
82,60,84,90,72,63,75,58,63,62,68,61,64,73,64,73,57,7
79,63,75,79,67,67,72,67,67,67,70,66,70,75,66,71,66,7
82,62,84,89,73,72,77,68,76,76,71,70,71,79,71,83,70,7
89,71,87,89,75,70,75,70,74,74,63,68,67,73,71,84,75,7
82,68,81,90,76,71,79,70,71,70,75,71,71,79,71,75,67,7
82,72,77,82,68,60,63,65,60,62,60,68,60,66,64,66,68,7
79,63,83,83,67,71,83,62,67,67,66,63,66,79,66,79,63,7
82,62,75,74,62,72,81,68,72,61,76,67,71,79,71,79,67,7
77,54,72,74,54,63,75,59,66,59,63,57,63,73,67,81,60,7
89,69,92,97,80,72,94,76,80,83,76,74,76,99,80,103,88,7
94,76,98,98,76,76,91,74,76,74,71,71,71,87,75,83,71,7
82,60,77,75,57,70,79,62,70,58,72,65,68,81,68,81,65,7
79,59,75,75,59,63,72,58,67,58,66,59,63,71,63,71,59,7
96,75,95,100,79,82,96,78,82,78,79,72,79,95,83,95,75,7
92,66,83,88,66,67,73,60,67,57,63,55,63,67,63,71,58,7
111,87,102,106,83,84,95,78,84,81,79,75,84,95,84,99,79,7
75,63,68,83,67,67,75,62,75,79,86,81,82,91,78,87,81,7
85,67,79,85,67,66,79,63,66,63,71,64,67,77,71,77,64,7
74,55,71,78,58,80,89,72,80,76,92,85,84,103,84,99,85,7
90,75,88,97,75,74,84,73,74,76,68,72,72,81,72,77,72,7
97,80,92,97,76,68,77,61,68,68,64,56,68,75,68,75,59,7
98,79,89,94,76,80,87,74,68,67,71,67,71,79,71,75,67,7
86,60,81,82,64,67,84,69,74,73,72,68,76,85,76,89,76,7
93,69,88,97,80,80,94,76,80,83,71,70,76,91,76,91,78,7
75,60,66,68,57,74,79,69,67,65,68,68,72,85,72,81,68,7
89,73,67,78,62,68,77,68,60,57,71,70,71,75,64,61,52,7
86,68,85,86,72,76,87,70,76,74,79,75,75,87,79,91,75,7
75,56,75,75,56,67,75,58,67,58,66,63,70,79,66,75,63,7
82,68,81,82,68,60,79,65,60,65,60,68,64,81,64,85,76,7
101,83,95,101,75,78,88,73,78,65,76,65,72,77,72,81,65,7
75,60,66,72,57,67,75,62,67,55,68,57,64,69,68,69,57,7
86,68,84,82,68,63,79,65,60,65,60,65,60,77,64,81,72,7
73,55,71,73,59,71,77,64,71,64,70,65,70,79,70,79,69,7
109,83,91,104,75,78,83,78,82,85,63,72,79,91,83,91,83,7
78,62,75,78,62,64,73,57,68,57,64,56,64,71,71,75,59,7
81,62,75,85,62,66,79,63,66,63,67,60,67,73,71,77,64,7
75,56,71,75,56,67,75,58,67,58,63,55,66,71,66,75,63,7
86,68,77,78,61,71,79,67,71,67,75,67,75,83,75,79,71,7
85,67,83,89,71,70,79,63,70,70,83,83,87,99,87,99,86,7
74,55,67,74,55,68,69,57,68,57,68,59,64,75,68,71,56,7
72,64,57,75,64,67,75,62,60,58,72,68,72,77,64,73,57,7
87,70,83,87,70,75,79,67,75,71,70,66,70,75,70,83,70,7
71,57,55,60,46,68,75,63,64,56,75,71,71,83,71,79,75,7
85,67,87,89,67,66,79,63,66,59,71,64,71,81,67,73,57,7
97,80,92,101,83,80,98,76,80,79,80,78,80,95,80,95,81,7
75,59,75,75,59,67,72,62,67,58,63,55,66,71,66,71,59,7
81,62,72,77,54,70,71,59,63,55,63,53,67,66,67,66,53,7
83,67,79,79,63,71,79,67,71,62,66,63,66,79,66,79,63,7
101,76,92,97,80,80,94,76,80,76,76,74,80,87,80,91,78,7
74,55,67,70,48,64,69,54,64,54,76,63,68,68,64,68,56,7
74,61,73,71,57,68,71,56,64,56,63,58,63,72,63,68,58,7
82,62,75,78,58,64,69,57,64,57,64,56,68,71,68,75,56,7
84,70,79,84,66,67,73,64,63,60,63,62,63,60,60,60,65,7
73,55,71,73,59,59,70,57,63,60,63,58,63,71,63,71,58,7
77,62,75,81,58,66,75,63,63,70,63,79,63,63,59,60,83,7
82,62,71,78,62,68,77,61,64,57,68,59,68,75,60,75,59,7
113,92,107,109,87,66,79,63,78,85,67,57,63,77,71,84,72,7
71,56,68,67,56,63,68,54,63,58,70,59,63,67,63,67,55,7
78,54,69,71,57,68,71,59,64,56,67,54,67,72,67,68,54,7
110,111,63,97,94,68,77,65,68,61,68,59,64,68,64,71,56,7
73,59,75,76,59,71,77,64,67,64,78,69,78,88,74,88,83,7
82,62,75,78,65,68,73,57,64,57,64,56,68,71,68,71,56,7
71,56,71,71,59,67,68,54,67,58,66,55,66,71,66,71,55,7
74,58,72,70,58,66,71,55,66,55,67,57,63,70,63,70,57,7
72,57,77,72,60,70,75,62,70,65,68,61,68,77,68,77,61,7
82,64,77,82,64,67,75,62,67,65,72,65,72,77,68,69,65,7
74,54,72,77,54,66,75,55,66,59,67,57,67,73,67,73,60,7
74,57,73,74,57,68,71,59,68,56,67,58,63,72,63,68,54,7
91,78,103,113,85,71,83,67,79,79,82,85,86,104,90,104,85,7
70,58,71,78,58,68,69,57,64,57,68,56,68,71,68,75,59,7
78,62,79,85,62,64,77,65,68,65,64,67,64,79,71,83,67,7
83,67,79,83,67,71,75,67,71,67,70,66,70,83,74,79,66,7
88,74,75,92,78,63,66,72,71,72,74,73,67,75,63,63,69,7
74,57,73,74,61,68,71,56,68,56,67,54,63,75,63,72,54,7
70,54,72,74,58,63,71,55,63,55,67,53,63,70,67,70,57,7
97,80,84,89,73,80,94,76,76,76,80,74,80,91,80,91,78,7
78,57,73,78,61,68,75,59,68,59,67,58,67,72,71,75,58,7
90,68,77,90,68,76,83,70,76,78,79,71,79,87,75,87,79,7
97,80,92,97,80,80,98,76,80,76,76,74,80,91,80,95,78,7
85,62,83,81,67,66,79,63,66,63,71,64,67,77,63,70,68,7
94,79,77,86,65,68,75,59,64,56,67,54,71,72,67,75,58,7
71,59,68,71,59,71,75,67,71,62,66,59,63,67,63,75,63,7
70,58,61,63,54,63,67,55,59,55,67,57,63,66,63,63,53,7
82,60,77,86,60,67,75,62,67,58,68,61,68,77,68,77,57,7
73,63,67,73,59,67,70,57,63,57,63,58,60,67,63,71,58,7
84,70,91,100,78,79,88,75,75,72,78,83,82,97,82,92,76,7
93,72,81,82,64,82,88,76,67,65,84,79,72,81,68,69,68,7
77,62,72,77,58,63,71,55,63,55,63,53,63,70,59,66,53,7
81,67,79,81,62,66,79,63,66,63,67,64,63,70,63,66,79,7
86,68,77,90,72,70,75,73,67,73,64,65,64,66,64,62,65,7
84,70,75,88,66,79,88,72,71,68,82,87,82,97,78,88,73,7
98,76,94,98,76,80,87,74,80,78,75,71,75,87,79,95,79,7
83,63,79,83,63,67,79,62,67,62,66,63,66,75,66,75,63,7
75,56,71,75,56,63,68,58,63,58,66,55,63,71,63,71,59,7
71,56,71,71,56,63,68,54,67,54,63,59,66,75,66,75,55,7
80,59,79,84,66,67,81,64,67,64,63,65,70,84,67,84,65,7
90,68,73,75,60,67,79,65,67,62,72,61,68,69,64,69,57,7
100,78,95,104,78,75,87,75,79,75,70,70,74,79,74,87,70,7
78,58,79,82,62,72,73,61,72,57,68,59,64,75,68,75,59,7
96,81,100,108,81,75,84,72,75,75,70,65,70,79,70,84,69,7
82,64,77,82,64,78,88,80,74,83,80,76,80,98,84,98,83,7
72,57,73,75,57,63,79,62,67,58,64,65,68,77,68,81,61,7
74,58,56,74,62,64,73,57,68,65,71,67,71,83,68,75,63,7
75,56,68,75,56,67,72,54,67,54,63,55,63,71,66,75,59,7
85,69,75,82,69,72,77,72,68,72,71,74,64,71,64,64,78,7
68,57,66,68,57,67,71,65,63,58,72,68,72,77,68,73,61,7
80,59,71,73,55,71,84,64,71,68,63,58,67,75,70,84,62,7
100,81,103,108,88,88,95,87,93,92,74,78,78,91,86,104,92,7
75,53,66,72,53,60,67,55,60,55,64,54,64,69,64,73,57,7
78,58,71,74,58,64,73,61,64,61,68,56,68,75,68,75,59,7
89,73,84,85,65,64,73,54,64,61,64,59,64,75,64,75,59,7
86,65,81,82,65,71,83,70,71,67,75,75,79,95,79,87,67,7
78,61,73,74,57,71,79,67,71,63,75,71,75,79,71,79,67,7
67,56,71,71,59,67,72,58,67,58,66,55,66,71,70,71,55,7
70,54,64,70,58,63,67,55,63,55,67,64,67,70,59,66,60,7
82,60,77,82,64,78,84,69,78,80,76,68,80,94,80,98,83,7
74,54,72,74,54,63,71,55,66,59,67,57,67,81,67,81,64,7
75,56,71,75,56,67,68,54,67,54,66,55,63,71,63,71,55,7
82,62,71,74,58,60,62,54,64,61,56,52,53,57,60,64,63,7
70,58,67,70,58,64,66,54,64,57,64,59,68,71,64,68,59,7
69,55,71,73,55,63,66,53,63,57,63,55,63,71,67,71,58,7
74,61,66,67,54,60,64,63,64,59,55,50,55,58,63,68,62,7
78,61,81,82,65,68,75,63,71,63,71,62,71,79,71,79,62,7
112,89,104,112,89,79,95,83,83,86,70,69,78,92,82,106,87,7
74,54,54,77,54,70,75,66,63,55,71,68,75,81,63,63,57,7
75,59,75,75,59,71,75,58,71,58,66,59,66,75,66,79,59,7
96,75,103,109,83,78,91,78,82,85,87,79,83,99,87,112,94,7
82,65,88,89,69,76,85,72,76,72,71,63,68,79,71,83,70,7
96,83,87,96,75,66,71,78,59,74,83,79,67,66,63,66,72,7
74,61,73,78,61,68,71,56,68,59,67,54,67,72,67,72,58,7
104,79,99,100,79,74,91,78,78,81,79,75,75,88,75,91,79,7
78,57,73,82,61,68,75,59,64,59,67,58,67,72,63,72,58,7
85,69,75,78,58,72,81,68,64,61,68,67,71,79,71,79,67,7
94,65,69,71,57,71,79,67,68,63,75,71,75,87,71,83,75,7
85,71,83,89,75,78,83,74,74,70,75,75,75,88,75,84,75,7
79,64,84,86,68,67,84,62,63,65,76,68,68,85,64,81,61,7
74,57,73,74,57,68,71,59,68,59,67,62,67,75,67,75,62,7
79,68,91,90,72,63,75,62,67,69,68,61,64,69,72,81,68,7
71,57,69,74,54,60,68,52,60,56,67,62,63,68,63,64,54,7
69,55,71,73,55,63,70,57,63,57,67,58,67,71,67,75,62,7
86,68,81,86,68,78,92,80,78,76,80,83,80,94,76,85,68,7
82,61,81,90,68,68,75,59,68,59,67,58,67,79,71,75,62,7
66,55,67,73,59,67,66,60,63,57,67,62,67,67,67,67,58,7
73,55,71,73,55,67,73,57,67,60,67,58,70,75,67,79,62,7
105,83,88,93,73,80,94,76,76,68,80,78,76,87,71,87,70,7
67,54,66,71,57,68,71,59,64,59,67,62,71,75,71,75,62,7
74,62,63,74,58,72,77,61,64,57,71,67,71,79,71,83,63,7
78,65,69,78,65,71,79,67,71,63,71,67,71,75,67,72,67,7
82,62,79,85,62,72,81,65,68,65,71,63,71,83,71,83,67,7
70,55,71,70,58,64,66,54,64,61,60,63,64,68,64,68,56,7
83,63,79,79,59,67,79,62,67,58,66,63,66,75,63,71,70,7
82,57,73,75,49,67,67,48,63,51,64,54,64,66,64,69,54,7
90,68,88,93,68,74,88,80,82,83,68,68,76,89,80,94,76,7
71,56,71,75,56,71,72,58,67,58,70,55,66,71,70,75,59,7
71,56,71,75,56,67,72,54,63,58,66,55,66,71,66,71,55,7
64,57,66,67,57,64,68,56,60,56,63,58,59,64,63,68,58,7
70,51,67,74,51,64,69,54,64,54,64,56,64,75,68,75,56,7
100,78,87,96,78,75,84,72,75,72,78,73,74,84,74,84,69,7
73,66,60,73,63,52,60,64,59,68,60,69,60,63,63,71,62,7
97,76,71,78,62,76,85,68,68,68,76,70,76,83,76,87,78,7
90,72,91,101,83,67,71,73,78,83,64,65,64,62,76,89,87,7
91,74,79,87,70,75,83,71,71,67,86,85,82,96,78,83,70,7
80,63,75,76,59,67,73,60,63,60,67,58,70,79,63,75,55,7
100,81,104,112,92,87,103,90,92,98,78,83,89,106,85,106,94,7
83,67,79,87,70,71,79,67,75,67,74,66,70,75,70,75,63,7
81,67,79,85,67,70,75,66,70,63,71,68,71,81,75,84,72,7
85,65,79,82,62,64,73,57,64,57,64,59,64,71,68,71,59,7
75,60,84,86,64,63,75,58,67,65,64,61,64,73,64,69,57,7
78,61,73,78,61,68,79,63,64,59,71,58,67,79,67,75,58,7
70,62,75,74,58,66,71,55,66,59,63,57,59,70,63,66,60,7
86,60,73,82,60,67,75,58,70,58,68,57,68,77,68,73,54,7
69,55,75,76,63,59,60,53,59,57,60,55,57,60,63,67,58,7
92,70,91,96,78,75,91,75,83,79,78,73,78,92,78,92,76,7
82,61,73,78,57,64,68,56,64,56,71,54,67,72,67,75,54,7
82,62,75,82,58,72,77,57,68,57,64,59,68,75,64,75,52,7
80,66,83,84,70,75,81,68,71,64,74,69,67,75,70,75,69,7
85,62,79,85,62,72,85,68,72,68,76,67,71,83,71,83,70,7
74,54,68,70,58,66,71,55,63,55,67,57,63,70,63,73,60,7
69,55,71,73,55,63,66,57,59,57,67,65,63,67,63,71,58,7
78,61,73,78,61,68,71,59,64,59,63,54,67,68,67,72,58,7
85,62,79,85,65,68,85,65,64,61,80,74,71,87,68,83,63,7
96,74,91,100,74,75,83,71,75,71,70,70,66,83,70,83,70,7
96,75,91,96,79,66,75,63,70,70,63,60,63,70,67,73,64,7
79,64,70,75,57,60,67,55,63,51,64,54,64,69,64,69,54,7
84,66,71,73,63,63,66,60,63,57,63,62,60,60,53,53,83,7
93,73,92,93,76,76,85,68,80,76,71,59,68,79,76,87,74,7
100,78,83,91,74,75,87,71,75,71,86,85,86,100,82,96,81,7
68,53,70,72,57,63,71,55,63,55,68,54,68,69,68,73,57,7
78,65,71,70,62,64,66,65,64,68,71,74,68,71,68,71,70,7
76,63,79,84,63,67,77,60,67,64,63,58,67,71,67,75,62,7
81,71,61,74,54,63,75,59,70,66,71,64,71,81,75,81,68,7
79,59,75,79,59,71,75,58,71,58,70,59,70,75,70,75,59,7
90,75,95,105,83,70,84,69,78,80,72,72,72,94,80,98,83,7
82,65,62,82,65,84,95,85,76,74,84,92,88,103,84,103,92,7
72,64,81,82,64,70,79,65,70,69,68,61,72,81,72,81,65,7
73,55,67,69,59,67,70,60,67,57,60,58,63,71,67,71,62,7
93,79,77,93,79,74,84,73,70,80,80,76,76,85,72,81,76,7
91,70,83,87,70,71,68,62,67,58,63,52,59,63,59,63,55,7
86,64,81,86,64,70,79,65,70,62,80,72,76,85,68,77,65,7
73,59,75,73,55,67,73,60,67,60,63,58,63,71,63,67,62,7
89,67,83,85,67,74,87,74,74,66,71,68,71,88,75,84,68,7
83,63,83,87,67,71,79,67,71,62,63,63,66,83,66,79,63,7
85,67,83,89,67,66,79,63,70,66,67,60,67,77,67,84,64,7
79,67,79,83,67,71,79,67,71,67,78,70,74,75,70,79,66,7
77,58,75,77,58,66,79,59,70,59,71,60,71,77,71,81,60,7
75,59,75,75,63,63,75,62,67,62,66,66,70,79,66,71,63,7
88,66,79,88,66,71,81,68,71,64,82,80,78,88,70,79,65,7
74,55,67,82,58,64,73,61,64,57,68,56,68,71,64,75,56,7
85,62,84,85,62,68,77,65,68,65,76,70,71,83,68,83,63,7
96,78,83,84,70,75,91,72,79,72,74,69,74,84,74,84,69,7
85,67,79,81,67,74,83,70,74,66,63,57,71,77,71,77,64,7
92,78,87,92,78,71,77,72,67,68,67,73,63,63,67,71,65,7
80,63,75,76,59,67,77,64,67,60,67,65,67,79,67,75,62,7
78,55,71,74,55,64,69,57,64,61,68,56,68,71,68,71,56,7
77,67,75,81,67,74,75,66,70,66,79,72,71,81,71,77,64,7
114,119,56,101,97,68,73,65,64,54,68,59,64,71,64,71,59,7
105,83,103,105,83,74,92,76,82,83,64,57,64,81,76,94,79,7
71,54,69,71,57,68,71,59,68,59,67,58,63,68,67,72,62,7
70,58,75,82,69,64,69,61,68,72,64,59,64,68,64,71,63,7
76,59,71,76,59,67,73,60,63,57,63,62,63,75,63,79,62,7
78,65,75,82,62,72,77,57,68,57,68,59,68,75,68,71,56,7
90,72,84,90,75,70,79,73,74,73,68,72,68,73,72,81,72,7
78,61,77,78,57,68,71,59,68,56,67,58,67,72,71,72,58,7
76,63,79,80,66,67,70,60,67,60,63,55,67,71,67,75,69,7
82,62,79,78,65,68,73,61,72,57,68,56,68,71,68,75,56,7
82,69,84,93,76,68,81,72,72,76,64,56,64,71,68,79,67,7
97,80,97,105,83,76,89,79,80,76,76,74,80,95,76,87,67,7
85,67,87,89,71,70,75,63,70,70,71,68,75,84,75,84,75,7
67,54,68,70,58,63,67,55,63,59,59,60,67,70,67,66,57,7
71,56,71,79,59,63,68,58,67,62,63,55,66,75,66,71,59,7
83,59,68,75,63,79,87,71,67,62,82,81,86,96,82,91,81,7
78,55,75,78,58,64,77,57,64,61,60,59,64,79,64,79,63,7
79,63,79,83,59,67,75,62,71,62,78,74,74,83,66,79,63,7
91,67,87,87,70,75,83,62,71,67,78,70,74,87,78,87,70,7
80,63,83,88,66,71,81,64,75,64,70,62,70,79,67,75,62,7
86,68,81,86,68,71,83,63,71,70,71,62,71,79,71,83,67,7
75,57,77,82,64,63,63,58,67,65,64,61,64,69,68,73,65,7
82,60,77,82,60,63,71,62,67,62,64,57,64,73,64,77,65,7
85,67,103,109,87,66,75,59,63,59,67,64,67,73,67,73,57,7
75,56,68,71,52,67,72,54,67,54,63,55,66,75,66,75,59,7
76,70,49,73,70,63,66,64,59,64,70,62,67,75,60,63,58,7
89,75,91,96,75,74,79,74,74,70,67,72,71,84,75,81,68,7
74,62,72,70,58,59,63,55,59,59,63,60,59,63,63,63,57,7
74,58,71,74,58,64,73,54,64,57,68,56,64,71,64,75,56,7
73,55,71,69,55,63,70,57,63,57,67,58,67,75,70,75,62,7
80,59,79,88,66,71,81,68,71,64,70,69,74,79,74,79,62,7
77,58,75,81,58,66,75,59,66,59,71,68,67,77,67,81,64,7
79,57,73,72,57,63,71,58,63,58,64,57,68,69,64,73,54,7
77,54,72,74,54,66,75,59,66,59,67,64,63,77,71,84,64,7
78,61,77,78,61,64,79,63,68,63,67,62,67,79,71,83,62,7
78,61,77,78,61,68,75,59,68,59,67,58,71,75,71,75,58,7
84,66,75,76,63,63,66,60,67,60,67,58,63,67,67,71,58,7
91,74,95,100,78,71,91,75,75,71,56,66,70,79,78,83,70,7
69,55,71,69,55,67,66,53,63,53,63,55,63,67,63,71,55,7
82,64,77,82,64,67,75,62,67,62,76,72,72,81,72,77,61,7
77,62,75,81,62,70,79,59,70,59,59,79,63,73,67,77,60,7
82,60,73,72,57,70,75,65,67,58,68,57,64,73,64,69,61,7
97,75,84,93,72,78,88,73,74,69,80,76,80,89,76,81,72,7
90,72,91,101,75,63,75,65,74,76,68,61,68,73,68,81,68,7
72,60,70,72,57,63,75,62,63,62,68,65,64,77,68,77,65,7
74,58,75,74,62,66,71,59,66,59,59,57,63,66,67,70,60,7
66,55,67,73,55,59,66,60,67,60,67,69,60,71,63,71,58,7
82,64,77,82,64,67,71,65,70,62,64,61,68,73,72,77,68,7
82,69,71,82,65,60,66,61,64,65,64,63,64,68,76,87,81,7
81,62,79,85,62,63,75,63,63,63,67,64,67,73,67,77,60,7
77,54,72,77,58,66,75,59,66,59,67,57,67,73,71,77,60,7
113,87,103,109,87,82,96,78,70,66,75,68,67,73,63,66,60,7
86,65,77,82,65,64,83,67,68,63,71,67,67,79,63,75,62,7
78,62,71,78,62,68,73,65,68,57,68,59,64,75,64,75,59,7
89,71,83,89,67,70,79,66,74,74,71,64,71,77,71,88,72,7
100,81,91,96,70,79,88,72,71,64,82,80,78,88,67,79,65,7
109,87,99,104,79,70,79,66,70,63,67,60,63,66,67,70,60,7
78,57,73,74,61,68,71,56,68,59,71,58,67,75,71,75,67,7
87,70,75,79,67,71,75,67,71,62,70,63,63,67,59,63,55,7
82,60,81,82,64,67,79,62,67,58,72,61,72,77,68,77,57,7
102,76,98,102,76,80,91,78,80,78,75,71,75,87,79,91,75,7
79,63,79,87,67,63,72,62,63,62,66,59,66,71,63,67,59,7
78,58,71,78,58,64,77,61,64,61,64,59,64,79,68,79,63,7
87,70,83,87,70,71,79,67,71,67,70,66,70,71,63,67,59,7
100,79,99,104,79,82,96,78,82,78,79,75,83,95,75,84,72,7
75,52,68,71,52,67,72,54,67,54,63,59,63,75,63,75,59,7
86,75,81,90,68,67,75,73,70,73,64,72,76,85,72,89,72,7
91,74,91,100,78,75,87,75,79,79,70,70,70,87,74,87,78,7
74,58,68,77,58,63,63,55,63,55,63,53,63,66,63,70,60,7
104,78,95,104,78,79,95,75,84,79,78,74,82,96,82,96,78,7
74,58,71,74,58,64,69,57,60,54,68,63,60,68,60,61,56,7
84,66,83,88,70,75,84,68,67,60,67,65,67,79,67,75,62,7
79,63,79,79,59,67,72,58,71,62,63,59,63,75,66,75,59,7
105,76,92,101,76,80,89,76,76,65,80,74,68,83,68,79,67,7
105,76,102,110,83,76,85,76,84,79,68,59,71,79,71,87,74,7
93,73,84,93,69,76,85,68,80,76,76,67,71,87,76,91,78,7
82,57,77,79,60,67,75,58,67,58,64,57,64,77,64,77,61,7
83,67,75,79,63,71,79,62,67,58,82,81,78,91,66,79,66,7
76,63,75,76,63,67,77,64,71,64,70,62,78,84,74,88,69,7
67,54,69,71,54,64,68,52,64,59,67,54,67,72,67,72,54,7
90,68,77,78,61,71,75,63,71,63,71,62,67,72,67,72,58,7
86,68,63,79,57,78,92,76,67,62,80,79,76,85,68,77,68,7
82,61,77,86,65,68,83,63,64,67,75,71,71,83,67,79,62,7
82,64,84,90,68,67,67,65,70,65,57,61,64,66,72,81,68,7
79,59,75,75,59,67,79,62,67,58,63,59,66,75,70,79,66,7
79,64,77,75,64,78,84,73,74,69,72,68,76,81,76,85,72,7
67,58,72,70,62,63,67,55,66,55,63,57,63,66,59,70,57,7
88,70,83,88,74,75,84,75,75,72,74,76,74,84,70,84,69,7
72,60,73,82,64,67,75,65,67,69,60,65,60,62,60,59,79,7
82,68,81,86,68,76,83,67,71,67,75,67,75,83,75,83,71,7
73,63,67,69,59,63,63,57,63,60,60,65,53,53,50,43,101,7
78,61,69,71,57,71,79,63,68,59,67,58,67,72,63,68,58,7
82,65,79,85,65,68,77,61,72,65,68,59,68,75,71,79,63,7
86,72,52,90,76,71,71,74,60,74,71,71,71,79,67,68,75,7
85,69,75,82,69,68,73,72,68,76,64,78,64,68,64,71,74,7
90,68,81,93,68,70,79,73,70,65,76,76,72,89,76,85,68,7
88,66,83,84,70,67,73,57,63,57,63,58,63,71,63,71,58,7
96,78,91,96,78,87,95,79,83,86,78,83,82,102,85,106,90,7
80,63,83,84,63,67,81,64,67,64,70,62,67,84,67,79,65,7
96,75,83,85,67,78,87,78,78,70,75,72,75,91,79,88,72,7
86,72,73,90,68,63,63,69,67,65,64,65,60,66,64,66,65,7
77,62,83,85,67,66,75,66,66,63,67,60,71,73,71,73,64,7
70,51,67,74,55,64,69,54,64,54,60,56,64,71,68,68,56,7
84,63,79,80,59,63,73,57,63,60,63,55,67,75,67,71,58,7
93,73,92,93,73,76,89,76,76,76,71,67,80,87,76,91,74,7
93,68,91,90,75,78,92,80,78,83,80,76,80,98,80,94,79,7
76,59,71,73,55,63,73,60,67,57,70,58,63,75,63,71,55,7
100,75,87,96,79,74,87,78,74,74,71,72,67,73,71,73,68,7
80,63,79,80,63,71,81,64,71,64,70,58,74,79,70,79,62,7
74,55,67,74,58,64,73,57,68,57,64,56,64,75,64,75,59,7
78,65,81,90,65,71,79,70,71,70,71,67,75,79,75,87,71,7
