@relation ring

@attribute A1 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
318,1705,-422,15,416,1663,998,1
31,278,305,2213,729,-1083,-233,1
303,239,-2127,1376,751,137,397,1
-173,948,347,-421,-254,112,-92,1
597,-874,103,-1395,1341,54,1859,1
1086,-473,1092,2225,-942,-458,-123,1
1564,-49,1308,-194,-324,-1019,2582,1
1748,85,-555,-18,-603,-91,-539,1
-981,149,1501,904,1365,1808,928,1
923,-18,605,1822,2041,-762,1394,1
1339,1393,103,68,-196,11,-1647,1
741,-106,-295,443,1284,1171,97,1
972,2132,-122,626,-766,654,-331,1
-154,355,549,541,564,414,79,1
87,-944,-1152,893,1904,-1611,-729,1
105,-545,1933,1248,-51,441,-366,1
309,664,746,468,2048,895,674,1
91,-19,488,-1136,83,-1851,-168,1
61,627,556,-508,-289,-474,-419,1
572,96,-25,-1502,1278,1362,2224,1
2762,653,2585,-714,1082,627,341,1
376,-401,69,-1294,1589,1053,747,1
-1645,-5,1294,1611,1414,1025,-73,1
1193,236,-335,-1122,492,721,1947,1
-757,2046,9,-164,-794,284,1982,1
-576,22,1472,-649,-378,-365,-18,1
34,-1794,-805,819,652,105,-788,1
2532,-836,1381,-1639,-113,-1556,75,1
821,13,-2546,1861,-2041,2557,1385,1
1685,-601,-1043,1619,656,-275,-1874,1
-15,-1123,1917,1373,-427,399,2502,1
1486,976,788,435,89,-566,-144,1
-1148,-544,914,-585,45,1026,23,1
287,11,1648,1739,2044,1077,13,1
185,-858,544,19,1048,-432,95,1
2191,916,736,1136,547,589,-1062,1
1761,834,1288,2222,1774,1208,1785,1
558,-546,-942,1341,686,-265,-18,1
1092,1187,96,693,-121,981,615,1
1272,724,1077,314,113,1332,-347,1
1446,1628,-1471,1172,-176,1148,1311,1
1846,-1063,62,-698,86,171,-2167,1
19,-281,147,6,1641,625,1739,1
255,219,184,-73,911,237,1045,1
-1804,43,-1255,1264,947,128,1289,1
63,701,191,432,978,311,495,1
796,1736,2354,-72,1035,859,1147,1
2366,856,1866,22,-836,-1256,1179,1
731,152,421,-658,-18,994,2004,1
684,1711,834,48,556,139,1848,1
597,576,1246,235,-1976,-124,-33,1
289,-1293,978,1129,1686,898,-574,1
639,1234,-531,67,-1065,233,187,1
251,145,2638,365,1886,174,1897,1
63,-341,-188,343,486,4,1664,1
1383,1183,518,464,-351,577,1105,1
-1822,924,-492,-78,445,1478,625,1
44,782,115,418,53,1519,231,1
167,143,-39,1706,-15,1351,-234,1
1556,-271,489,1204,-835,-127,183,1
1384,54,13,769,-89,619,2033,1
1137,2022,-33,56,2259,51,-664,1
1769,436,988,735,-94,433,1624,1
928,61,1,1078,416,-796,142,1
2009,1942,1308,1471,924,1553,2166,1
1759,1343,-1376,-954,1008,1037,-1,1
-955,165,-51,-319,57,1544,861,1
2013,-17,-227,1685,-748,398,-117,1
1434,725,-176,-938,488,123,916,1
2618,973,1302,1885,883,1579,81,1
704,463,277,237,2218,-608,298,1
-742,891,238,-174,123,511,365,1
-4,-1522,679,216,211,-3,-752,1
2045,-155,283,97,-496,517,949,1
-1459,2013,-132,-582,-338,43,1357,1
1556,-781,1206,-39,-1654,-257,2115,1
841,596,-957,527,-382,-1055,2172,1
38,-66,545,-151,455,2107,53,1
-78,-4,1407,142,693,-961,2155,1
-562,171,188,-1518,427,-1278,-9,1
304,-53,244,2522,1445,483,-459,1
84,-385,3073,-399,196,1481,654,1
-1459,1538,256,764,266,2131,911,1
-605,1651,112,3,1294,2251,677,1
321,-1022,-607,437,-872,-673,2539,1
2318,1502,-2562,665,121,-55,-378,1
-47,-1024,99,-24,6,613,72,1
684,1579,231,-921,2052,-1676,6,1
735,1499,1057,-224,-153,155,1384,1
1872,2634,899,488,1854,2282,-1677,1
814,494,125,-1365,-1103,109,2203,1
796,223,148,-1488,-235,1152,-1669,1
2481,287,1303,1075,1392,-232,686,1
809,1273,-37,2708,315,-93,624,1
2023,1159,598,-298,1754,-601,19,1
1436,-24,1339,378,47,517,-259,1
43,1358,1356,2262,1608,-339,-202,1
114,1208,283,621,757,-232,426,1
2478,515,824,-702,424,-178,-108,1
1197,607,135,1541,2414,2049,-1227,1
1385,-1617,565,-1237,833,-599,138,1
544,1517,1809,824,1829,32,2,1
-1229,678,251,395,292,1254,1521,1
1102,1018,839,1345,608,124,1194,1
-25,418,313,-569,294,375,-255,1
2496,-106,1416,1644,583,772,175,1
1393,947,1165,-5,1122,1459,1106,1
127,-1196,378,1812,654,1874,43,1
-75,-396,-59,554,97,8,458,1
1483,757,257,1788,212,3085,-398,1
595,58,-0,-2412,-999,1276,1209,1
896,-1212,593,92,857,504,422,1
212,1266,566,725,2445,-1068,-191,1
768,-938,536,1628,-951,-56,966,1
252,1392,1156,-37,2365,-773,4,1
618,1279,319,1278,1287,434,1481,1
809,-937,1556,695,1189,687,-19,1
2371,1651,78,-536,247,-344,1367,1
-335,-1131,2181,962,995,91,-675,1
1687,483,-8,961,187,2209,56,1
-947,119,193,1293,786,63,1505,1
73,699,924,1675,1819,1387,-291,1
747,-109,1531,847,1132,1734,501,1
1725,968,2825,-1813,-936,7,-804,1
-548,386,211,-516,-1342,-338,-725,1
1252,-564,296,668,434,-1223,997,1
326,819,-725,1146,1311,-252,7,1
21,-787,1265,1136,-1174,0,2504,1
1631,1444,32,1916,317,839,901,1
6,617,-338,1435,673,93,1624,1
-2,-747,-82,2498,2767,-785,1593,1
1122,71,555,732,-1694,964,1741,1
-1487,735,53,-527,1355,-161,-962,1
-464,1237,388,1396,714,186,124,1
208,689,2009,-367,1574,1002,532,1
-58,-92,-296,976,896,-898,728,1
2276,-357,75,-381,61,-386,2058,1
-597,791,746,-848,713,1298,188,1
2166,-791,232,1824,1408,55,1612,1
1057,398,698,767,1688,33,1546,1
529,-64,618,1586,1247,544,144,1
698,-253,1018,392,582,3147,-393,1
-23,1352,-11,1836,597,-1139,106,1
132,1396,24,971,-1136,511,1562,1
1769,209,2021,387,124,1958,-72,1
-1042,175,-998,856,1307,-74,-1836,1
-384,696,1087,86,454,965,1122,1
1261,383,1085,873,-133,354,-927,1
-674,2156,526,-83,169,-296,-724,1
93,432,-132,-1376,585,1707,-372,1
405,1709,-462,1798,1127,1874,3163,1
216,46,1174,-464,-481,-605,2022,1
-2044,2137,-1106,1061,211,1815,287,1
-1508,1349,-2,2459,956,276,-19,1
646,-147,1074,-1233,1656,891,682,1
1072,-314,426,1694,2494,-22,1831,1
916,898,632,597,-992,-563,1546,1
1028,604,332,-6,-63,-135,684,1
1692,1588,-306,-2292,295,1221,-478,1
84,-729,119,-64,335,242,-2337,1
1222,-46,1258,308,357,118,-929,1
373,725,-794,-137,-627,-19,1274,1
-511,1061,1432,933,723,2324,-382,1
56,-54,1756,-519,-85,1381,586,1
292,1,1113,1541,949,788,546,1
128,1565,165,7,1194,413,-168,1
-115,354,788,871,1208,794,593,1
1409,1647,-58,103,198,164,106,1
-495,76,27,-964,1431,712,1185,1
57,302,-868,46,-795,1383,231,1
-418,2069,1062,1667,114,-1136,2491,1
813,234,-514,1389,62,-118,1206,1
1085,119,-199,839,107,-1495,733,1
476,2389,2061,1604,1793,-1029,-104,1
-1183,1343,124,934,-212,147,124,1
424,1148,1008,44,-341,784,1844,1
-363,253,7,-1881,96,672,15,1
235,932,-84,48,-501,321,1143,1
47,1048,398,841,1043,-995,231,1
1422,462,1243,405,-896,68,-23,1
-579,-22,693,2372,622,133,-509,1
1194,-41,193,1278,1348,951,1374,1
1301,394,58,8,-53,554,1665,1
1951,1501,767,1106,-434,76,404,1
59,-125,1468,-152,589,1512,1986,1
1281,1767,-126,-618,1345,323,-71,1
2434,-1083,1013,335,654,752,72,1
901,124,153,-1276,1063,82,325,1
2345,1,2479,2139,1098,497,-19,1
521,1131,-467,1436,-966,1502,1112,1
1539,-24,573,919,905,-752,362,1
-1959,215,678,-44,-833,388,802,1
-891,-1222,-602,-215,1006,339,-1,1
-462,-746,64,211,-833,1172,-428,1
26,-983,-863,2227,191,1904,9,1
-241,-646,1792,814,-999,1138,-1126,1
-96,79,589,621,738,-928,-528,1
-72,1073,2139,2292,-821,638,-115,1
-2261,714,15,-128,-19,1762,239,1
375,1992,2471,-82,67,-74,1398,1
1694,744,-798,64,785,859,101,1
403,-455,1528,-1132,-225,-527,-156,1
-229,2943,918,236,44,653,567,1
-591,1243,35,364,-613,407,-1401,1
429,97,-55,505,364,549,58,1
-34,787,488,85,372,6,-1828,1
-835,406,1081,262,-394,-47,1635,1
673,1274,1907,-247,416,-337,1243,1
-1254,292,701,768,415,1204,2395,1
-657,225,969,-519,-457,358,1102,1
-425,-621,605,523,665,1388,-279,1
237,862,836,59,569,936,-76,1
2546,1774,-189,1874,1758,1582,-409,1
-1093,-998,582,-479,2273,362,288,1
1731,-1005,1533,2356,1229,176,-38,1
1109,647,519,1198,2137,1147,56,1
686,1396,-1617,-294,837,662,638,1
1107,1854,1951,44,-161,-185,547,1
-1,1082,687,22,-239,104,707,1
221,851,44,258,541,914,879,1
1292,-493,2271,-764,-1294,-206,1027,1
-24,-1383,43,-36,-605,-193,191,1
73,-3116,-15,1168,-264,1511,-144,1
-22,-185,-1826,4,691,17,129,1
1028,885,-797,229,808,-318,1935,1
-1051,182,1587,-394,2686,1453,-252,1
452,2905,-1354,1976,-2267,-158,-189,1
-61,-253,856,219,1606,195,1446,1
147,79,482,2036,876,1911,716,1
-296,54,-66,773,-739,-255,2,1
601,941,731,1201,-1198,-1946,1327,1
-641,-43,-1009,-709,1382,103,939,1
1259,131,379,671,-667,676,1504,1
88,2045,1854,84,1045,439,-121,1
633,262,-2309,981,1753,-37,581,1
-329,-809,2575,-653,-1113,1564,1106,1
1628,-1191,742,237,404,168,1531,1
47,-108,-235,2426,-1165,1686,-16,1
-352,1812,-225,796,-1783,1012,1141,1
67,1848,-152,979,1425,193,-107,1
194,177,623,-14,448,722,593,1
264,323,-422,1448,786,-1026,699,1
302,1207,-223,424,-1763,-438,-929,1
197,-1677,1512,1876,-3709,-413,579,1
-75,1342,71,1183,567,-14,-1112,1
-1533,2059,212,1437,2591,-552,52,1
1728,2518,-1405,-59,124,1187,12,1
376,614,1438,2662,-97,2542,-717,1
-457,1862,1709,1146,1808,-376,2425,1
816,382,1518,498,-952,-142,1952,1
1922,2151,-56,616,245,1269,-894,1
2083,2587,1018,-1545,707,-503,-7,1
209,1345,267,384,-432,-27,1464,1
1613,1306,1043,36,374,806,-442,1
1763,31,-389,694,84,-476,-1598,1
1474,-416,115,-825,1169,-964,302,1
-637,1341,-209,-8,-653,-352,-1388,1
1748,-1398,593,-135,1421,-335,-997,1
292,-844,1714,-633,-201,1192,1575,1
-639,1181,-91,-627,-124,-47,696,1
258,708,204,796,1751,916,-1,1
-453,-692,44,-773,75,981,813,1
455,1358,1083,1641,1686,2346,932,1
-29,-462,-133,-255,448,3394,1688,1
492,-791,624,-31,794,1527,-1704,1
935,807,-48,-1298,651,361,1296,1
352,-184,24,199,764,667,823,1
498,1493,14,-818,179,-1168,222,1
418,1211,1353,-11,789,1621,1474,1
-549,158,2651,953,556,-571,645,1
577,-411,-618,1113,1403,-21,-1726,1
1144,768,385,768,985,443,-132,1
-598,2995,-1443,1281,-361,1489,351,1
-728,-75,1443,1418,-73,-537,24,1
637,1532,-732,954,687,72,1327,1
262,525,679,144,-263,-1077,947,1
1072,-639,171,-688,1708,-457,2151,1
753,-84,-261,1304,846,-1046,741,1
2304,11,906,453,1096,59,-736,1
-759,-265,-236,916,1067,884,369,1
543,1422,1517,-429,107,-605,2178,1
-301,925,-1092,-949,101,-1088,1558,1
837,622,857,925,204,72,-737,1
-192,1128,329,436,1102,8,1064,1
3195,428,-1655,-45,236,-47,35,1
-633,437,-293,656,2,1082,1903,1
1667,903,326,85,1181,1594,471,1
302,-441,441,1223,2282,1195,-336,1
166,-326,127,783,1988,445,486,1
953,722,1675,132,1074,288,1873,1
-1739,-908,1279,1219,585,-592,1511,1
-805,1125,596,625,2073,648,806,1
111,1693,-992,-82,-951,413,-174,1
-882,201,7,-1046,-278,35,-753,1
764,1376,-1076,-1114,43,97,75,1
413,-2153,-538,-122,-849,-1782,-1,1
1458,-523,-1261,1112,-1086,66,505,1
88,-946,1978,356,-12,666,68,1
128,-828,184,257,576,-44,323,1
-984,1531,2641,605,-201,-826,-1822,1
-145,-552,1904,-65,-838,111,3,1
1345,-402,123,-85,-21,34,2184,1
1398,-1411,1262,144,648,147,613,1
2381,2111,206,2086,-171,1105,1602,1
732,646,1508,18,1991,-344,1221,1
-16,412,208,478,1726,-518,1454,1
-608,443,116,1156,823,1441,-118,1
173,266,1193,-675,684,105,1543,1
189,444,175,1549,-1129,-29,625,1
263,1481,1204,1693,499,-477,-1095,1
752,469,-102,486,203,689,2047,1
1623,1641,-561,-386,-137,-92,1479,1
-1263,1303,1378,499,608,-1116,952,1
-48,865,1065,-233,655,3,1916,1
203,1192,-1232,-1458,606,1314,2466,1
-98,728,1208,1405,663,2662,2005,1
-126,98,-943,1013,1029,698,909,1
-36,11,-562,484,-1874,422,-1392,1
324,-565,36,2513,585,1288,-988,1
29,569,1536,321,1003,-149,593,1
-671,-1177,269,354,874,-62,545,1
2174,28,1057,-8,-567,-318,12,1
562,-72,-2073,979,1518,-148,-32,1
74,-1146,-173,175,89,1043,1321,1
-235,-802,769,-242,-771,-1684,-946,1
1157,653,47,-15,-154,101,1257,1
503,-302,-241,-304,1001,-26,2167,1
991,2204,67,1744,1539,-341,78,1
706,2347,169,1102,-175,-1138,-495,1
2027,384,2086,1002,1142,-26,-996,1
67,894,1873,179,237,-252,-2003,1
1267,36,-1561,1989,-76,641,48,1
-545,-839,1487,1935,-829,-802,1021,1
-1036,1723,2072,792,-39,833,459,1
79,786,1739,-227,252,362,682,1
-373,1405,-247,13,101,248,694,1
-73,1113,755,-1386,-1153,333,-178,1
432,-202,-39,171,2122,221,2244,1
794,-966,429,1221,1089,-129,-26,1
1038,1082,944,934,784,2636,905,1
-583,2,-622,537,819,288,2242,1
1502,522,-342,877,-464,721,-67,1
1274,946,-46,-967,-1339,1821,-814,1
1043,-928,1085,887,-201,1398,-57,1
1993,-669,458,436,973,1106,-88,1
-412,-321,-617,1098,909,2193,12,1
3495,-321,841,777,1448,415,292,1
662,903,-173,867,1844,1303,2301,1
1985,2208,1155,-218,983,1276,-73,1
143,-411,-213,-457,1228,963,1025,1
2508,-34,-244,1771,279,1307,205,1
1053,685,1335,1452,1856,157,12,1
-263,-296,1418,-242,-994,1293,68,1
131,375,748,1975,811,1994,435,1
-249,264,1378,105,848,1034,-211,1
1331,46,108,-391,1478,-1868,497,1
163,-258,142,801,851,182,-418,1
484,1224,-819,1072,26,-798,987,1
-1423,1709,974,-209,747,757,252,1
636,-572,971,115,-1124,1047,1786,1
501,372,1618,2138,-34,-87,1716,1
1265,541,1099,479,-365,2186,1504,1
-822,1927,-1128,-548,789,1522,401,1
67,1331,1722,396,1056,406,-173,1
-137,-1052,821,278,1872,939,989,1
1022,-436,2087,1176,573,641,-562,1
-792,153,588,608,1093,2548,1632,1
1348,1668,-35,1368,1371,597,963,1
121,1406,774,176,569,-1119,3332,1
-529,-16,566,1246,574,1137,271,1
-38,104,114,143,757,1296,103,1
11,49,898,-91,1575,-957,496,1
57,-915,135,571,-1262,1302,-194,1
846,-223,666,131,518,335,-671,1
598,1492,1216,-677,474,896,73,1
-464,572,956,-392,278,369,-48,1
12,304,632,-385,2036,-672,908,1
163,-896,-392,882,224,-976,1417,1
776,552,761,-298,2022,781,72,1
454,552,8,377,2258,1008,-1735,1
-98,-323,1387,-1021,1427,-839,-1408,1
994,786,7,915,-965,-47,322,1
1842,-199,-1134,796,202,-1361,-69,1
-66,285,-603,334,932,-61,-776,1
1615,187,1808,-702,-688,-1002,307,1
1197,-423,-263,533,3729,1257,345,1
592,1818,-2134,1327,854,44,1709,1
-1222,1124,2097,221,-485,762,125,1
156,1342,-631,-895,-634,455,-96,1
2866,1226,1026,1093,1152,-1897,-1527,1
13,-137,-372,-29,126,374,-2102,1
1758,1382,1378,1271,2029,-929,139,1
1088,527,183,2216,11,107,2519,1
371,-943,-483,547,-813,2189,-715,1
-1523,2952,867,-27,1537,-768,876,1
539,-13,1635,1045,1386,-98,798,1
-125,315,-54,502,18,53,-414,1
-1072,-193,1253,1057,-234,-1348,145,1
-247,-593,164,-14,-1374,915,623,1
1616,2033,734,-926,2639,7,-85,1
119,2124,1839,163,436,95,6,1
-599,3186,1861,-529,87,-976,2,1
-1142,45,7,336,2309,62,1569,1
1389,1311,-2263,99,422,938,574,1
1276,759,116,-43,-228,225,69,1
3212,-165,1271,-682,1152,121,-339,1
2386,1592,-651,255,198,486,1414,1
-428,1188,8,-131,-221,1661,1723,1
-173,286,1785,907,556,62,1964,1
1266,-726,848,-63,-631,845,479,1
-326,501,22,19,52,-192,1479,1
1446,1472,-519,1101,606,1103,-242,1
-696,496,1619,523,3331,499,973,1
2148,-467,1204,411,-359,575,265,1
1375,3454,-408,1209,-938,-185,1145,1
-52,571,993,-587,935,-106,-1185,1
-37,1616,184,734,-236,235,-1039,1
163,842,1085,1,443,-651,372,1
342,726,3531,1413,726,496,1392,1
626,401,849,1518,619,-475,1658,1
1104,-785,385,2737,-812,987,-1243,1
-461,1474,2272,12,-303,932,-107,1
1853,-1388,1169,-684,-528,793,539,1
3233,-101,2249,1104,-1023,754,477,1
209,114,1187,-474,1193,14,1816,1
-326,-594,128,-1229,921,-1765,109,1
1368,322,942,623,-186,639,26,1
12,658,1231,1684,578,141,-41,1
1114,589,732,648,-18,486,1411,1
-439,518,-251,-706,-526,-2187,1532,1
143,826,126,126,-144,-678,114,1
-1226,-182,-782,54,2607,388,-326,1
-915,591,14,392,922,-55,19,1
278,-158,-262,-1276,665,1674,563,1
-111,615,1258,12,352,916,277,1
112,629,565,-369,268,-682,212,1
88,1584,-47,-737,-607,827,1308,1
1783,-761,-533,-1603,62,-33,103,1
1808,1771,-901,554,1242,-7,437,1
52,-495,42,1262,-1993,852,392,1
786,-258,1472,-493,776,1018,2198,1
272,-614,1683,-307,65,107,604,1
2289,302,-248,-384,-79,-14,-25,1
336,2218,185,19,583,-1072,1652,1
1071,-638,466,1746,-371,297,86,1
924,1009,829,896,935,231,1143,1
442,1581,2129,678,1117,-1006,905,1
707,1043,87,1084,-694,265,1118,1
-199,25,-1245,1517,956,1314,688,1
2388,1443,19,1998,-952,394,1908,1
-477,1281,911,538,-1808,2589,-283,1
2361,1471,-1834,-808,1034,3085,-514,1
1515,1566,416,2025,-608,99,652,1
-1027,-641,-558,749,-518,974,124,1
2891,-38,-4,-21,-984,2679,1382,1
938,-538,87,468,2677,1652,1951,1
-3,1009,25,-1276,425,107,284,1
746,179,2192,52,1386,1316,252,1
838,1355,-54,1384,1013,-258,26,1
-251,-256,1846,2136,-267,-1809,-1035,1
1508,313,-869,-417,403,-392,749,1
7,1857,814,856,-1868,466,1327,1
-342,441,859,439,-213,2769,1374,1
1211,796,-1038,-531,1861,-741,96,1
1686,133,-697,1107,2167,581,-823,1
53,843,1516,1433,-111,172,891,1
1802,-1078,1345,858,2142,1146,1122,1
492,-818,1151,1815,-26,-962,552,1
1167,911,126,718,1707,-318,1726,1
-333,2347,1688,853,412,-161,1024,1
-1002,396,36,-257,7,53,248,1
2182,598,3141,1373,-884,433,11,1
1284,-726,-324,1404,158,-638,-888,1
-891,-215,-265,-25,126,-125,547,1
574,-1599,-828,-172,-69,-1175,407,1
-1422,2722,-1955,-1155,237,1584,86,1
1623,297,-8,-182,894,-822,1622,1
963,-876,-698,-1312,1744,219,-637,1
1987,562,122,-739,937,244,1641,1
201,306,1997,-44,-314,-1248,1156,1
-648,919,1536,191,1638,228,-1064,1
1342,1522,411,52,16,-1637,16,1
1526,972,1852,49,684,1465,1274,1
2517,452,2291,131,212,281,78,1
1695,-127,2596,-603,1404,-201,244,1
1374,1418,161,3077,-1204,-145,818,1
-85,66,239,1075,1908,1519,592,1
-1073,409,-29,1591,1922,976,1488,1
5,-119,1217,-156,1178,1066,1112,1
2273,912,784,188,1835,-1425,1023,1
878,1519,-599,117,-738,213,72,1
887,-1033,795,967,-485,499,-7,1
-123,-598,-522,1159,-147,698,-838,1
-1075,115,-231,2146,399,542,459,1
322,-87,1517,-198,371,604,942,1
-664,1313,727,1092,-189,-598,116,1
1501,2389,-1806,1454,-1342,1514,967,1
-982,-369,-197,255,89,589,-84,1
838,987,18,1899,48,1922,-326,1
-77,-1179,351,931,-1229,12,-467,1
-101,-2399,1324,715,1768,-131,314,1
1551,-8,1537,512,1916,-263,323,1
54,-63,1753,963,393,1944,98,1
1333,423,366,1697,664,-998,718,1
784,237,-938,795,-1157,-855,406,1
54,1881,-1025,893,566,14,479,1
1542,1108,1366,218,1552,-1313,744,1
309,-662,-1468,892,544,639,-298,1
393,-248,2109,427,825,675,2271,1
38,408,-899,-49,243,1046,1095,1
973,161,265,9,34,294,1237,1
-488,-369,848,1496,-25,-182,1355,1
1072,1674,2958,467,702,49,-968,1
-423,-882,-395,-1517,-147,-106,847,1
242,75,1685,-265,52,975,157,1
192,1466,655,-33,6,-105,525,1
87,-365,-748,-1937,209,157,55,1
124,848,721,2311,84,2793,-434,1
-723,-1136,1341,288,1674,-69,1546,1
1156,1031,724,-45,388,-238,1601,1
314,1275,-1103,-168,287,133,1164,1
603,327,1109,-42,-353,791,-275,1
55,-81,697,616,1197,767,386,1
-976,823,-31,794,662,435,-1244,1
-245,367,1212,-917,1392,36,2681,1
2072,-427,-183,-992,724,619,-152,1
665,522,2412,-1426,729,-771,257,1
2726,1842,-1235,-348,-161,5,-1307,1
1503,-1787,169,1732,-636,1068,802,1
-859,233,-381,-82,362,176,-1837,1
-1825,312,1355,-1765,1419,597,125,1
208,234,73,1128,156,-553,443,1
-941,-522,1393,56,3,1467,1886,1
1787,-208,-209,1528,1573,-101,-457,1
1052,131,2793,542,-19,1896,29,1
2868,1578,127,-34,741,1179,-311,1
224,-662,646,-656,99,1,1263,1
-181,1,-77,-488,1706,0,-377,1
511,-492,118,193,-881,-1313,35,1
-1341,-576,73,926,-292,-49,613,1
-4,-1277,-49,-118,177,62,526,1
1066,209,1358,219,-787,1006,187,1
-39,888,1208,-163,-664,1268,34,1
2805,1168,512,-1389,-613,1123,297,1
445,895,2329,-439,841,-192,91,1
762,-246,-1074,-571,1126,-1216,-1429,1
804,-538,107,-544,677,77,597,1
2778,1883,1591,77,99,8,363,1
1328,801,235,949,49,-554,-121,1
1668,-388,-923,-2,738,726,729,1
-33,419,1014,2161,-874,303,-37,1
1404,395,64,568,128,1609,607,1
822,1334,153,-621,-227,1699,-205,1
483,83,1273,473,2314,513,336,1
-22,-821,1242,-1354,-1509,8,217,1
-364,56,-89,-133,856,961,139,1
256,634,-419,-7,53,855,23,1
903,737,-704,-915,37,-168,1369,1
-363,815,2283,44,275,1025,16,1
-81,831,-1148,58,2899,-74,16,1
1238,-1853,215,901,-115,872,157,1
-1634,1739,-664,92,37,-55,213,1
1806,-168,431,-439,-334,253,1024,1
81,38,-357,-537,552,1774,1319,1
1114,232,-486,2052,2437,1544,2164,1
309,761,-944,12,1287,-254,-1222,1
837,-169,-205,1328,827,545,661,1
1356,1652,2321,1126,1203,254,99,1
392,211,92,95,563,425,617,1
-951,1622,902,804,559,939,614,1
3,-15,1457,2072,-1662,1202,1708,1
2897,1158,-315,1355,-766,1364,733,1
-228,-1196,-1392,353,-1034,1827,-1648,1
-44,-52,967,776,1987,1064,825,1
585,791,147,-848,-683,-454,1598,1
782,557,705,897,1363,294,333,1
2569,-638,-23,373,-121,736,776,1
109,-499,1284,-1024,1569,1253,699,1
-842,1988,-155,76,537,-2096,-365,1
-1061,672,108,2242,-373,185,1323,1
1178,554,806,1373,1027,993,-1008,1
-214,-568,1222,-153,-768,175,-2431,1
185,282,877,2424,888,395,-527,1
-34,252,312,2197,-573,-141,-112,1
-1051,1536,577,-1028,791,473,3142,1
-352,-461,2377,-375,71,912,-221,1
-186,-406,933,395,419,1009,-413,1
1531,-1025,1947,-338,-562,-1667,3,1
-1083,916,1252,2147,599,-1799,259,1
1697,2149,2,758,258,102,408,1
-1036,215,967,2239,-1971,162,452,1
41,685,1777,186,1523,-615,746,1
-5,57,-1132,458,218,3017,-26,1
1193,1382,2134,648,1872,74,-249,1
-1612,395,1277,-247,949,1276,-539,1
244,1237,1564,1339,-146,1196,1804,1
2,1297,-1587,48,597,1647,1083,1
2082,1734,2532,-607,177,198,-596,1
-224,-621,-117,376,894,83,701,1
912,-226,1853,845,198,981,-852,1
1281,-1491,-57,46,-778,2682,-857,1
283,559,946,-262,1211,959,-596,1
-693,824,554,-867,-997,908,74,1
47,1752,-123,791,539,-697,154,1
1118,-437,1556,454,-1401,227,118,1
1211,83,833,-856,183,519,1154,1
783,912,438,1365,1036,1189,1814,1
492,1648,1842,-246,1041,1041,528,1
1061,1052,1263,-1564,-675,52,932,1
-1002,2154,852,2244,1772,-1164,1,1
7,892,783,673,-1234,-56,1765,1
-36,-168,1279,-2428,1949,269,1754,1
-391,13,38,858,804,504,22,1
234,-1174,1406,-108,273,1013,155,1
701,1848,-1489,1565,2252,372,-425,1
362,145,-542,1701,-52,992,41,1
3311,-78,3723,106,-933,886,2164,1
391,-58,797,-501,192,-1292,738,1
1758,-294,43,-41,474,259,-254,1
1232,139,277,64,-709,-414,-123,1
-817,1436,884,1096,628,-332,78,1
1765,739,974,-902,1113,1336,394,1
2082,2319,488,-159,88,4,552,1
188,782,-171,125,-279,1813,-644,1
1758,-683,-38,-1277,2409,292,-976,1
23,-31,-602,16,1509,303,-219,1
742,-1356,111,287,632,174,1777,1
894,1766,-41,-2227,227,-548,823,1
1427,686,-1008,1781,1067,1024,218,1
-296,1181,1282,991,341,134,-984,1
157,-523,2261,142,1245,3896,-221,1
1632,1509,-486,-622,165,-192,523,1
1307,1746,1872,2813,-472,228,825,1
1171,2446,22,577,2043,952,3012,1
-71,-1358,414,1188,568,-461,-806,1
-338,1094,91,651,1862,-367,3,1
-429,4,2496,1383,2686,884,1088,1
-1628,802,408,754,312,115,1126,1
108,938,1295,-337,598,143,-513,1
-41,1298,1694,338,144,1041,-89,1
-242,598,-307,1826,1541,2386,1052,1
463,-1783,1548,813,1266,108,1033,1
1409,432,472,452,345,-465,1243,1
1112,-404,28,91,467,814,629,1
2512,1165,167,327,451,1085,-5,1
699,-936,1198,-664,118,1037,-285,1
1468,745,554,737,179,-1512,135,1
1439,897,89,1227,648,439,851,1
169,1943,-1165,228,1234,-1142,895,1
383,-381,-191,-1309,348,497,77,1
1355,-267,-1232,908,212,569,-522,1
624,-23,204,832,-53,71,-2465,1
-505,762,-47,126,205,58,968,1
2449,571,1347,-294,38,647,-126,1
-1,1529,381,881,2533,-976,455,1
656,1541,802,231,-351,1191,1979,1
-267,-859,-1718,-74,6,-964,192,1
-2594,592,653,-1267,944,296,533,1
71,367,-76,983,219,-751,-456,1
-1619,-942,-13,-1995,666,-1956,466,1
4015,-434,-161,359,-135,115,-495,1
1396,-87,1448,-694,116,297,528,1
1249,1258,2561,1017,-1269,3933,-73,1
1342,289,639,-69,242,1595,-644,1
1727,-255,177,82,335,-296,444,1
407,-231,-9,918,-473,5,535,1
245,-527,2797,-534,-563,86,-1242,1
-641,-752,572,1905,196,656,213,1
1579,1548,189,506,121,2048,1971,1
